,acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0,0.71,0.7452380952380953,0.8197619047619049,-0.3062265019557763,0.1687014428412874,0.20476190476190476,0.5294117647058824,0.6981132075471698,0.6137624861265261,0.36666666666666664,0.5714285714285714,0.46904761904761905,0.6877828054298643,0.7608213096559377,0.724302057542901
1,0.61,0.6738095238095239,0.7702380952380953,-0.11695970173291609,0.22999999999999998,0.18933823529411764,0.35,0.58,0.46499999999999997,0.28125,0.47058823529411764,0.3759191176470588,0.5916666666666667,0.7066666666666667,0.6491666666666667
2,0.75,0.6976190476190476,0.8028571428571429,0.19110013981202179,-0.039999999999999925,-0.04721832632071066,0.8,0.84,0.8200000000000001,0.6774193548387096,0.7246376811594203,0.701028517999065,0.6727272727272727,0.7094736842105263,0.6911004784688994
3,0.72,0.6857142857142857,0.7580952380952382,-0.06126768828508494,-0.18706293706293708,-0.21561969439728357,0.6538461538461539,0.8409090909090909,0.7473776223776224,0.5263157894736842,0.7419354838709677,0.634125636672326,0.6704545454545454,0.7019230769230769,0.6861888111888111
4,0.73,0.6452380952380952,0.8476190476190476,0.0897637994301888,0.042735042735042694,0.06139015728056818,0.8461538461538461,0.8888888888888888,0.8675213675213675,0.7534246575342466,0.8148148148148148,0.7841197361745307,0.611111111111111,0.6611721611721612,0.6361416361416361
5,0.4,0.5619047619047619,0.6828571428571428,-0.14946111028532827,0.030303030303030304,0.061776061776061764,0.13636363636363635,0.16666666666666666,0.1515151515151515,0.08108108108108109,0.14285714285714285,0.11196911196911197,0.55,0.5681818181818181,0.5590909090909091
6,0.7,0.6619047619047619,0.7480952380952381,-0.017925141918063603,-0.010000000000000009,-0.008316008316008316,0.75,0.76,0.755,0.6538461538461539,0.6621621621621622,0.658004158004158,0.6508333333333334,0.7083333333333333,0.6795833333333333
7,0.62,0.6904761904761905,0.7395238095238096,-0.03509528538771711,0.16880341880341881,0.14205986808726534,0.3888888888888889,0.5576923076923077,0.4732905982905983,0.2962962962962963,0.4383561643835616,0.36732623033992895,0.6388888888888888,0.7074175824175823,0.6731532356532356
8,0.66,0.6619047619047619,0.7014285714285714,-0.03889976115240701,0.010000000000000009,0.016830294530154277,0.65,0.66,0.655,0.5483870967741935,0.5652173913043478,0.5568022440392706,0.6431818181818182,0.6721052631578948,0.6576435406698564
9,0.3,0.5,0.5,-5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
