,acc,roc,eq_loss,eod,spd
0,0.7731832139201638,0.8933390287875753,0.09414536724567685,0.2263433190679981,0.5023469748791132
1,0.8298874104401228,0.9239959335371636,0.26899525591088713,0.15256631611991844,0.4266528039787344
2,0.8048730548730548,0.9071582116815421,0.283497067685463,0.28347945676465525,0.4799532428546734
3,0.8278050778050778,0.9149467842206134,0.2605906209456489,0.276984126984127,0.4705373393944285
4,0.8300573300573301,0.9192553336547683,0.2595308680274245,0.19318181818181823,0.4683679127581905
5,0.8298525798525799,0.9216472825689417,0.3309429472290478,0.2600429645542428,0.4430700713554281
6,0.8124488124488124,0.9146827788492446,0.2250023201352306,0.2187279151943463,0.4840478059261981
7,0.8194103194103194,0.9126397088207778,0.25155701218878945,0.275,0.43251625868141813
8,0.825962325962326,0.9243045325104859,0.2756007208849681,0.08683206996540893,0.424391069901673
9,0.8048730548730548,0.9050741048186266,0.22685059880475406,0.3361305361305361,0.47343420126671354
