number,duration,params_learning_rate,params_min_child_weight,params_n_estimators,params_num_leaves,params_reg_lambda
160,0 days 00:00:00.125746,0.014650624058937732,24.309546471415807,42,62,361.0361616998766
161,0 days 00:00:01.747836,0.0011119386558208484,0.011603920719296081,103,53,1.6751766128965841
162,0 days 00:00:00.149260,0.004186197248404141,0.7328608905945638,69,3,0.08863559074874303
163,0 days 00:00:09.880098,0.02335896740362691,0.004000246578971017,355,60,2.4128572798683243
164,0 days 00:00:05.488792,0.009662108386614097,0.06607599118927092,254,50,0.01092799804366659
165,0 days 00:00:05.883979,0.04836138361331305,0.09730510877699672,301,43,0.003809194208740219
166,0 days 00:00:07.031605,0.0013911708139170923,0.0020508168768551514,432,31,1.1310030481192745
167,0 days 00:00:09.191943,0.015444523030833053,0.5447746542401896,431,45,0.001145090085367973
168,0 days 00:00:04.633122,0.007791739566899744,0.17731604823096736,191,48,0.01646601290547636
169,0 days 00:00:01.388349,0.010106911747202697,0.009967184218591428,54,48,0.1644691526440407
