number,duration,params_learning_rate,params_min_child_weight,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:00:01.771606,0.0012360649432128466,0.001566935488174123,38,54,157.6757840112075
1,0 days 00:00:01.988295,0.09927626035426657,4.07797489219516,57,40,21.348266719747237
2,0 days 00:00:02.600733,0.0012818578783507085,7.788779450788206,70,50,0.029061844947684386
3,0 days 00:00:03.455163,0.0037834326534946596,52.77167745049328,93,49,0.0013361609824843511
4,0 days 00:00:05.051532,0.08840787628181243,105.40230514596676,156,60,0.15132982296964426
5,0 days 00:00:03.171153,0.03796667599189953,1.7862801456964887,148,18,0.1298236525082772
6,0 days 00:00:08.766562,0.012985895609780555,129.89226996106228,262,36,0.02790846125275479
7,0 days 00:00:01.099014,0.002238159429138875,0.6982234838146276,31,33,0.0021381521442189718
8,0 days 00:00:01.490349,0.013222657781677808,0.2884750359074295,80,18,560.1746029232738
9,0 days 00:00:00.768853,0.020338917595591453,0.9706141063480789,35,13,946.2906681017113
10,0 days 00:00:02.533676,0.04760579028557251,290.22238369313334,134,22,1.0842707553280062
11,0 days 00:00:02.672143,0.0015817343322616759,0.8791260061912032,458,3,0.0010267163646049528
12,0 days 00:00:02.897061,0.009950146828379252,0.011689207873601903,307,10,0.0037859427227614345
13,0 days 00:00:05.198532,0.056292935378985755,51.46437425643728,166,49,0.001703159589167269
14,0 days 00:00:00.951024,0.009423926115542724,77.71556406446132,40,44,230.26943854277818
15,0 days 00:00:04.170040,0.05718394274972815,19.988008263476882,123,48,448.39778953581526
16,0 days 00:00:01.122386,0.009613842560408944,0.010474235374502133,23,46,0.04439367913889537
17,0 days 00:00:01.986064,0.05830284350937921,0.231840040892078,163,14,0.0012167134434880327
18,0 days 00:00:09.418761,0.0018460845816789646,29.707202485851415,281,47,0.04765249261493031
19,0 days 00:00:01.124258,0.005728573006970013,8.686932055122275,22,53,0.05623689902686374
20,0 days 00:00:08.650279,0.00497842121540279,5.298175683368887,315,40,39.860518054702524
21,0 days 00:00:00.783968,0.0010855842382919046,0.06830471923574608,20,43,506.5749350211673
22,0 days 00:00:00.993310,0.0013758540280068214,0.143297666016521,23,51,7.796400336758814
23,0 days 00:00:01.269041,0.0020412629066326126,62.8462436739738,25,49,0.030422971845800197
24,0 days 00:00:06.217794,0.002639744872907676,0.0030069746278465156,192,42,113.6410779925527
25,0 days 00:00:03.298502,0.0037646048429264525,252.7253677310241,193,40,4.41050561279345
26,0 days 00:00:01.764220,0.015573658820812585,2.621224776523312,92,13,0.1731580580659589
27,0 days 00:00:03.564685,0.0720981599100408,0.005851781844889888,131,40,0.04749944090342143
28,0 days 00:00:09.144545,0.010098484899223707,2.044566325872405,453,28,83.48392353595334
29,0 days 00:00:06.572228,0.0101339144185719,0.017472838545105878,449,16,0.013424405084483214
30,0 days 00:00:13.116178,0.03047335852378613,0.00665875499770112,385,63,0.05896003033785757
31,0 days 00:00:05.760266,0.02572106144261462,469.4679253395351,411,31,0.0028801954152594196
32,0 days 00:00:03.970995,0.0011674453557867946,80.25518444788217,129,48,0.008212671154402208
33,0 days 00:00:01.560004,0.0038115025801670425,0.024256670014928605,65,32,282.23887629043804
34,0 days 00:00:02.450290,0.050141661507712675,1.2392208642002558,214,13,0.19727288855826805
35,0 days 00:00:02.364230,0.02154681389665277,0.7977474111373503,61,54,2.56005600740722
36,0 days 00:00:00.400410,0.007023451267402958,898.6722256570678,32,49,0.03815703400246284
37,0 days 00:00:04.089461,0.003498846037252094,0.7331846445877787,112,52,10.296743254063324
38,0 days 00:00:06.035995,0.006863164801253488,0.09249288395008758,470,16,59.74124465011309
39,0 days 00:00:04.711174,0.0038877323369299415,1.5281718393524535,210,28,53.677649060705455
40,0 days 00:00:00.879752,0.009222441675313138,16.35836438632183,46,16,299.1184457439599
41,0 days 00:00:03.179002,0.00102804304799064,0.10371821042446266,79,46,0.5471745778733698
42,0 days 00:00:00.678012,0.01308009133289606,0.05669995220998787,27,26,0.03409771832338788
43,0 days 00:00:00.929458,0.0024723519853758593,2.1529741207332824,20,53,0.42781185153541557
44,0 days 00:00:02.359803,0.01697575418390841,0.006529377140208421,77,40,0.014158281185170768
45,0 days 00:00:11.929440,0.0010850478249490936,0.04836570479433255,307,59,1.5130253175565787
46,0 days 00:00:00.906433,0.003811080251390057,81.43381892810704,53,15,0.0018648297557312492
47,0 days 00:00:10.134598,0.0026526272834840508,1.312409344479209,401,32,0.16513751788344883
48,0 days 00:00:02.789453,0.0238916191258859,0.0378709340893923,344,6,0.15395768931317683
49,0 days 00:00:03.453854,0.021622830178723067,339.76317743219283,256,40,0.021321006044992808
50,0 days 00:00:02.922194,0.0011132944773222196,32.05931076297801,74,59,0.04969104845734948
51,0 days 00:00:00.998724,0.04258311760974811,2.2788011116834506,76,19,0.01806801167554021
52,0 days 00:00:02.660831,0.02600643889192867,285.0149791322725,136,63,0.22159268765015994
53,0 days 00:00:00.809477,0.0018202565003209114,1.4225255324118267,35,17,42.94394043145991
54,0 days 00:00:15.374640,0.010796866279773892,26.644770639365763,347,62,0.0013575520295886624
55,0 days 00:00:00.455277,0.0016962549282983777,0.060474890953965584,21,18,0.24267113569678156
56,0 days 00:00:01.882536,0.008821515045165002,0.12743622346429087,41,48,0.28407200659789356
57,0 days 00:00:00.588345,0.03584945720042445,0.0031655473590234888,23,26,0.035351955004237025
58,0 days 00:00:01.137673,0.04678817544958885,236.09678733674224,50,43,0.014090279653829427
59,0 days 00:00:01.361683,0.0028562859557663967,0.01684887388337022,72,16,0.4001547116943384
60,0 days 00:00:00.433691,0.004310018343272084,0.007820054642400622,26,5,14.106602203448794
61,0 days 00:00:01.084623,0.0053025165185461446,192.14055831510953,47,42,83.64065961701297
62,0 days 00:00:00.632842,0.06500549283024384,2.726362511295361,23,23,0.008408833865701827
63,0 days 00:00:03.449062,0.008737973615626869,0.001987046402005662,140,30,40.63685729085093
64,0 days 00:00:06.634047,0.06491203971890179,0.004950345907796075,180,54,8.57390428138577
65,0 days 00:00:06.366522,0.0341574101592985,0.0037918503227467515,306,26,0.008621817101414917
66,0 days 00:00:02.147906,0.0013362700350894802,201.7527146277878,81,50,0.0010099204788510995
67,0 days 00:00:08.821664,0.009873254596499466,36.65621674076601,263,34,19.884589326323166
68,0 days 00:00:02.983449,0.038230286263407284,0.01578923387540771,83,34,0.5317902478463569
69,0 days 00:00:00.794404,0.013828241317795455,2.180363863011451,35,18,6.199349131454976
70,0 days 00:00:05.059077,0.01201285884642945,0.8804258081251984,192,34,104.27615365706274
71,0 days 00:00:02.986945,0.041110897899366027,0.0012761583992207557,95,46,10.532066316446208
72,0 days 00:00:06.558209,0.027329479345526694,5.056485670253322,242,32,216.2099059974887
73,0 days 00:00:00.535659,0.0897994466244568,0.005464428327581225,29,27,0.003448031453810576
74,0 days 00:00:01.212057,0.0230710137414824,0.007612580248573256,110,9,0.20432065937261362
75,0 days 00:00:04.491974,0.00989113726984705,0.0026398448072025823,113,60,24.46894523922799
76,0 days 00:00:00.745279,0.07179768334760876,37.17746291938716,48,9,831.4026375002029
77,0 days 00:00:09.970635,0.021313909585208127,0.005765237672888373,413,34,0.0013705648371352996
78,0 days 00:00:01.128721,0.0719408125896142,332.2402931294984,70,51,62.942265763369264
79,0 days 00:00:12.482345,0.02442695359895612,96.85543179646021,398,50,0.19025426844641252
80,0 days 00:00:01.010962,0.026726506240687068,12.335499385729635,49,20,0.010053683935159815
81,0 days 00:00:02.418572,0.0061018989205893544,811.9843880133903,266,17,392.29036634052545
82,0 days 00:00:02.327483,0.002798599073919855,0.06857284892015772,61,38,0.33519030655062976
83,0 days 00:00:01.598968,0.0019643777273552652,0.018431801645328996,125,9,2.1882543435600237
84,0 days 00:00:00.594977,0.0036077663053716547,265.6458883430261,26,17,0.0014404469147171666
85,0 days 00:00:06.920949,0.0650696566300221,0.49185893691184684,331,25,11.08920601694763
86,0 days 00:00:01.581361,0.002540020836909656,63.84227447679234,159,6,0.010702489114864386
87,0 days 00:00:12.958708,0.0031423560496164323,0.09717765831275663,325,59,0.027481499265242876
88,0 days 00:00:01.738299,0.04479144441531376,101.7062579830681,164,9,283.13692004842153
89,0 days 00:00:04.166688,0.02174447284862729,0.01834777689366753,134,43,42.87567361934556
90,0 days 00:00:00.670484,0.007871633325813044,5.607124157104284,20,29,2.379725903387499
91,0 days 00:00:09.638407,0.012343406011189507,0.017084318544117665,303,44,0.055548425214916194
