,acc,bal_acc,roc,eq_loss,eod,spd
0,0.8171954964176049,0.8033284499738029,0.8747460867899755,-0.13534841579068252,-0.09973544973544968,-0.2566765070308844
1,0.802661207778915,0.8327658077662912,0.9147306263990549,0.14819818359791898,0.12553189161990397,0.34813218522700495
2,0.8415233415233415,0.7326536856540395,0.8531857793768525,-0.10785927042184634,-0.013752975403332424,-0.14347925346194956
3,0.7913595413595413,0.8223832151230517,0.91528580591887,-0.1857238889073642,-0.07293846042854057,-0.33310834996693506
4,0.8204340704340705,0.8021569075600513,0.8836823731512748,-0.11799896432835894,-0.03751533078421465,-0.21207352139280775
5,0.8157248157248157,0.8287448176133794,0.9169396258434871,-0.19122920471947527,-0.12004085706989809,-0.28856027591997213
6,0.8054873054873055,0.8398960586805624,0.9263653811392787,-0.18480490677844166,-0.13606770051291905,-0.36618346002640645
7,0.814086814086814,0.8446694382816755,0.928060356886688,-0.18998382943771516,-0.04673624462144099,-0.30962931765940627
8,0.8251433251433251,0.8478335004668609,0.9251699638600133,-0.1964665102146664,-0.09655250968182849,-0.3325934972532648
9,0.8058968058968059,0.8272676719239851,0.9121579567264241,0.16864947588537724,0.1290408563630161,0.3178223881048083
