,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.7,0.7,0.7971428571428572,-0.21975477710088115,-0.08546059933407324,-0.07619047619047614,0.6792452830188679,0.7647058823529411,0.7219755826859044
1,0.73,0.6642857142857144,0.7285714285714286,-0.1821999364644411,0.039999999999999925,0.016544117647058876,0.8,0.84,0.8200000000000001
2,0.71,0.7071428571428571,0.6716666666666667,0.01266977531703728,0.050000000000000044,-0.013557737260401992,0.7,0.75,0.725
3,0.67,0.669047619047619,0.7385714285714287,-0.07299213683112837,-0.15034965034965042,-0.15534804753820036,0.5769230769230769,0.7272727272727273,0.6520979020979021
4,0.79,0.7928571428571429,0.8557142857142858,0.06524144227528167,-0.0854700854700855,-0.023845763571791023,0.7222222222222222,0.8076923076923077,0.7649572649572649
5,0.67,0.669047619047619,0.7571428571428571,-0.20255985666056264,0.11742424242424243,0.13256113256113256,0.5909090909090909,0.7083333333333334,0.6496212121212122
6,0.7,0.680952380952381,0.7238095238095238,-0.4571879849143765,0.24,0.20166320166320173,0.66,0.9,0.78
7,0.6,0.638095238095238,0.7392857142857143,-0.07948705824316926,0.20726495726495725,0.12278031456113647,0.3888888888888889,0.5961538461538461,0.49252136752136755
8,0.82,0.7952380952380952,0.815,-1.7097397237858067,0.010000000000000009,0.003740065451145469,0.85,0.86,0.855
9,0.71,0.6214285714285714,0.7961904761904762,0.08443179409249219,-0.05999999999999994,-0.08742402992052356,0.8,0.86,0.8300000000000001
