,acc,bal_acc,roc,eq_loss,eod,spd
0,0.75,0.7738095238095238,0.8357142857142857,-0.2276026121240532,-0.06659267480577136,-0.023809523809523836
1,0.73,0.6166666666666667,0.7299999999999999,-0.10496229112411348,0.0,-0.020220588235294157
2,0.65,0.6642857142857143,0.6921428571428572,0.009687202117667382,-0.040000000000000036,-0.06685366993922393
3,0.77,0.7119047619047618,0.7723809523809524,-0.12195685289008762,-0.07867132867132864,-0.11629881154499144
4,0.75,0.7833333333333333,0.818095238095238,0.08679304041904246,-0.11965811965811957,-0.06646372399797057
5,0.59,0.6404761904761904,0.7447619047619048,-0.37584836018824075,0.21969696969696972,0.1677391677391677
6,0.66,0.6333333333333333,0.7057142857142857,-0.5782223819892822,0.20999999999999996,0.1496881496881497
7,0.62,0.6428571428571428,0.7516666666666667,-0.03047691030498101,0.26495726495726496,0.22831050228310507
8,0.65,0.6642857142857143,0.6883333333333332,-0.030003440529581926,-0.030000000000000027,-0.02664796633941091
9,0.7,0.680952380952381,0.8157142857142857,0.01405792171297049,-0.040000000000000036,-0.05703599812996718
