,acc,bal_acc,roc,eq_loss,eod,spd
0,0.6745152354570637,0.677244720015501,0.715919395465995,-0.01003266685285431,0.11999350508768125,0.18118466898954705
1,0.6731301939058172,0.6617554737453981,0.7133927533423755,-0.032990148208906,0.017435897435897352,0.03743466123246941
2,0.6662049861495845,0.6702460763417942,0.7211470645223794,-0.01990632959231564,0.021309399262155138,0.0759141945912884
3,0.6662049861495845,0.6726622048707938,0.7155372745863543,0.028504721546492195,-0.13774638259086247,-0.07338292226717125
4,0.6907073509015257,0.6908508158508159,0.7214879564879565,-0.013643585180665663,-0.05489964580873663,0.029547719696188635
5,0.6393897364771152,0.6419269619269619,0.6794017094017094,0.00016248283559250343,-0.0344376634699215,0.03014249177932038
6,0.6504854368932039,0.6583721833721834,0.7176495726495726,0.0004017253336140447,-0.04856814937155329,-0.00023799449968264774
7,0.6740638002773925,0.6798368298368298,0.7332828282828282,0.03224347795065252,0.05277172597434032,0.1240087365591398
8,0.6601941747572816,0.6647280497280498,0.7264724164724166,0.010236987809566389,0.07459385449853861,0.1249747983870968
9,0.651872399445215,0.6546697746697747,0.7043589743589744,0.020192773398769348,-0.11586133047784763,-0.1709202412067169
