number,duration,params_C,params_Kmin,params_alpha,params_n_iterations
107,0 days 00:00:18.648615,0.025822725757474626,35,0.8603197272935059,269
108,0 days 00:00:39.152581,1931.4360926235781,43,0.28977976703562824,184
109,0 days 00:00:12.584087,5.393484026352509,18,0.6852778889982895,55
110,0 days 00:00:01.899254,0.004857109400245414,23,0.4711699237441235,40
111,0 days 00:01:24.074735,0.7318515574889692,23,0.20026528573473704,390
112,0 days 00:00:02.763119,25.856284672306362,21,0.2123519729686656,10
113,0 days 00:00:01.677362,0.00013062816653448063,35,0.557382337420031,31
114,0 days 00:00:18.722353,0.33442504593639155,24,0.48665654192081875,166
115,0 days 00:00:07.972298,0.0002734304978690447,26,0.49209839130729427,199
116,0 days 00:00:13.842237,3.4407230419835084,13,0.7546759802690263,86
117,0 days 00:00:17.473754,11.18474399647329,23,0.38712811289989835,81
118,0 days 00:00:06.079251,2120.618552354996,18,0.5258865492617321,27
119,0 days 00:00:29.268407,0.9041999036673514,28,0.3169922490853163,141
120,0 days 00:00:04.873943,21.68744948262475,27,0.5598274135535168,22
121,0 days 00:01:07.459011,258.14378318025683,21,0.6973391299908768,307
122,0 days 00:00:02.458729,5610.4303800703765,35,0.36199991165983214,11
123,0 days 00:00:22.416269,1.854546532385493,36,0.25387238632109,99
124,0 days 00:00:18.571953,0.0027866396970449695,12,0.7082799289570528,452
125,0 days 00:00:19.399028,0.026496440950380767,21,0.11214007262036284,201
126,0 days 00:00:08.034814,101.23650021999948,20,0.5811401764691556,35
127,0 days 00:00:08.079603,5.417161469693694,23,0.283242766245686,38
128,0 days 00:01:24.617323,406.59353628269315,30,0.2163545542668125,384
129,0 days 00:00:03.791842,0.0003906257944780558,45,0.5186005205852436,78
130,0 days 00:00:01.392111,0.007874990875634051,15,0.6790230936828724,18
131,0 days 00:00:16.116988,964.8676508759519,13,0.13096626957306193,77
132,0 days 00:00:01.871714,0.00026537661256451946,45,0.15757356323702265,31
133,0 days 00:00:00.840375,0.008698549736974127,27,0.19016545973925228,11
134,0 days 00:00:02.645822,2585.3752991610468,34,0.8482103268830382,11
135,0 days 00:00:14.112749,0.00037534617181473565,13,0.5451767498464022,326
136,0 days 00:01:15.431357,6823.783244048251,31,0.8922605496457993,446
137,0 days 00:00:02.720532,503.9779343901624,18,0.25836025901502624,10
138,0 days 00:00:01.721710,0.002195621196113311,42,0.711751853057055,37
139,0 days 00:00:26.845902,13.631030796480156,16,0.40548968419353815,125
140,0 days 00:00:05.454904,0.0053316898367543105,11,0.231510085540362,91
141,0 days 00:00:02.983622,0.0003703272176196625,29,0.7529960861257635,55
142,0 days 00:00:05.829038,0.01677149956230693,35,0.5325049545615479,70
143,0 days 00:00:10.532416,12.403945713077707,47,0.7005254735219275,50
144,0 days 00:00:00.924743,0.0002612707028290747,39,0.1741834523350443,17
145,0 days 00:01:29.758375,176.1591162710794,25,0.5583219507591837,406
146,0 days 00:00:23.829969,0.14452499997383841,36,0.399684320153324,106
147,0 days 00:00:00.980929,0.0009242135129391674,25,0.4912101850988322,16
148,0 days 00:00:14.697627,0.0030285403210137136,38,0.350340282333665,350
149,0 days 00:00:01.451378,0.0010682529132137676,20,0.35430063042348825,25
150,0 days 00:00:34.895103,4.621708730388047,16,0.2682024910448264,153
151,0 days 00:00:02.798235,0.06671945472122244,44,0.6927820064251755,15
152,0 days 00:00:18.242650,0.00022887243817450297,22,0.1572526990672931,449
153,0 days 00:00:20.196080,3319.390505203933,17,0.6675959919660892,89
154,0 days 00:00:04.526633,390.98210368171993,28,0.43614210313719926,17
155,0 days 00:00:04.467350,692.8851830060532,23,0.1158852975513594,19
156,0 days 00:00:24.992375,8576.614471657178,17,0.6421635528958228,105
157,0 days 00:00:02.115102,0.3224099858661059,40,0.7376352887703439,10
158,0 days 00:01:35.023412,6.075860787280422,12,0.8751012862562189,427
159,0 days 00:00:02.762079,2.695805983820127,32,0.5375344967080218,12
160,0 days 00:00:08.610257,0.00029539164493616366,37,0.5375113627743874,175
161,0 days 00:00:23.115065,0.006171130651085371,42,0.2692293687286218,427
162,0 days 00:00:05.308402,0.012312840151711605,38,0.5445491544476856,69
163,0 days 00:00:02.425009,0.0005448144777585294,36,0.5041971372278955,47
164,0 days 00:00:07.762487,0.0015857101459807192,36,0.5525413111291225,160
165,0 days 00:00:03.156356,0.00011673254796812017,36,0.47723915734286915,49
166,0 days 00:00:06.393974,8465.240787759903,46,0.10479831715655177,24
167,0 days 00:00:10.246233,0.0006138922088968993,46,0.4538657994234898,219
168,0 days 00:00:56.719498,753.8116987310301,37,0.8511756798923065,279
169,0 days 00:00:02.913041,35.3264625753772,10,0.43696955310219954,11
170,0 days 00:00:03.736432,380.5572096571404,32,0.44203162121925066,14
171,0 days 00:00:03.475956,0.00013755631730528106,44,0.15492371310483774,60
172,0 days 00:00:22.228382,1.2572453177821792,29,0.2158051666721634,108
173,0 days 00:00:32.334502,0.6702786763562845,41,0.6937492181580447,150
174,0 days 00:00:01.130086,0.00032510657272606777,29,0.504717558773839,14
175,0 days 00:00:03.011412,0.0031140930516121417,34,0.7146941963419238,61
176,0 days 00:00:40.054420,18.158448367489346,43,0.8217125978911523,183
177,0 days 00:00:16.768860,0.0001069454366598688,45,0.5121664727282904,356
178,0 days 00:00:21.461921,91.66445540697099,44,0.4005271510303089,99
179,0 days 00:00:01.602374,0.002620730865856351,26,0.4860467821781035,33
180,0 days 00:00:00.674080,0.003759223505086086,27,0.32336674818544586,12
181,0 days 00:00:10.776511,43.46503217582255,21,0.22726173621086998,52
182,0 days 00:00:25.019700,2514.576179337676,31,0.3855903706734529,117
183,0 days 00:00:03.743883,386.1096663846997,48,0.11714112006677696,18
184,0 days 00:01:14.292125,13.688571993686839,39,0.8749076917636232,324
185,0 days 00:00:02.768222,44.024356326583685,30,0.7677654164471059,11
186,0 days 00:00:03.852902,4.863102257020778,42,0.34736119069445415,15
187,0 days 00:00:03.573122,245.9069788873826,11,0.21424222109262098,14
188,0 days 00:01:49.348376,9.080641416663878,20,0.3583072210098063,469
189,0 days 00:00:20.158392,0.15809609570057667,36,0.5913851983514689,123
190,0 days 00:00:02.933208,0.05694413419546031,24,0.5580604466981913,14
191,0 days 00:00:13.183599,0.001282442904314856,24,0.10123501005694094,343
192,0 days 00:00:19.236957,0.14328880462301533,25,0.12531031938439458,84
193,0 days 00:00:09.521580,0.0003395325338870313,37,0.44870742783556516,230
194,0 days 00:00:09.656980,17.09376867676018,23,0.7987530958579295,42
195,0 days 00:00:09.096277,1169.1399064392915,39,0.3087463562579339,37
196,0 days 00:00:00.577476,0.0005057181061592062,36,0.2278302293700703,11
197,0 days 00:00:11.178567,2516.490551031903,18,0.2958870734181879,48
198,0 days 00:00:03.314338,0.0001903480672017343,12,0.18871636954830084,65
199,0 days 00:00:30.393453,0.028788124197608067,10,0.33873570386963553,358
200,0 days 00:00:35.574875,6371.709416127549,24,0.3060238874889747,145
201,0 days 00:00:04.031120,448.4930546054538,47,0.7525576566691314,18
202,0 days 00:00:13.323914,45.12033707935308,34,0.12460166730839078,57
203,0 days 00:00:02.851689,5.460052045000987,18,0.5510099669024661,13
204,0 days 00:00:12.682145,27.96778466827297,23,0.17554134235819419,55
205,0 days 00:00:09.942718,119.30983091680403,39,0.3449471272074571,42
206,0 days 00:00:50.453909,0.015933649637523147,36,0.19302372722545214,384
207,0 days 00:00:03.509626,0.007473474707078955,27,0.7670574504480536,63
208,0 days 00:00:04.924698,0.23708441226941393,38,0.4772350727477732,32
209,0 days 00:00:08.044890,352.5706105977971,26,0.2829087755739209,31
210,0 days 00:00:20.250635,0.0010996815604686434,48,0.3182772681216235,419
211,0 days 00:00:19.730215,0.002462127722462245,36,0.7984082495178239,390
212,0 days 00:00:12.355386,1565.2852859590757,11,0.16782675645556147,48
213,0 days 00:00:02.563020,0.025717568486250203,44,0.2521470834436347,12
214,0 days 00:01:51.481643,260.9905056485834,21,0.23965340995416062,488
215,0 days 00:01:03.676970,0.04247285334126319,21,0.7992341782289765,340
216,0 days 00:00:03.303575,0.03912218064798556,19,0.5875517518269657,15
217,0 days 00:00:12.737643,0.12910198007652096,20,0.3722646543390634,50
218,0 days 00:00:05.378400,185.3047967393976,23,0.5870466927176102,20
219,0 days 00:01:11.005358,3.8139998764949175,46,0.442432365629163,314
220,0 days 00:00:13.154372,0.002433472293423643,43,0.5639622598594033,295
221,0 days 00:00:06.447702,6507.074944586589,15,0.53667109082894,24
222,0 days 00:00:11.521693,0.0372083003452656,47,0.3236343061782857,64
223,0 days 00:00:13.345222,2936.896902929605,10,0.8951767944081939,52
224,0 days 00:00:01.428275,0.0013130854499189023,38,0.22887710251564544,29
225,0 days 00:00:52.102622,0.04003857309116275,35,0.7802086675750742,497
226,0 days 00:00:52.135871,0.06689723873595675,46,0.8089525209654606,421
227,0 days 00:01:13.368059,17.863395903932044,13,0.3526320795895076,327
228,0 days 00:00:02.877261,988.2450291407398,14,0.7639114598820375,10
229,0 days 00:00:10.899860,3.5426879204193975,29,0.13336854747339055,51
230,0 days 00:00:16.294298,1984.500525037379,12,0.24897083003126755,76
231,0 days 00:00:08.892188,309.30973990774606,35,0.7981678417644263,38
232,0 days 00:00:12.667592,153.56499315379804,22,0.6448336508785725,56
233,0 days 00:00:05.807770,326.1247165503681,27,0.6577195188672507,26
234,0 days 00:01:08.574323,10.073575833832786,29,0.43872676256449583,309
235,0 days 00:00:02.941788,0.010866063289496531,23,0.1345070201167312,42
236,0 days 00:00:13.486397,0.9221429477269532,16,0.5685273127438023,60
237,0 days 00:01:47.156600,13.549934398430102,41,0.426346758296687,486
238,0 days 00:00:25.326071,74.84414251259956,46,0.5530952731232013,110
239,0 days 00:00:02.299736,155.4956371203158,48,0.5765066958328245,10
240,0 days 00:00:04.131692,0.6472775043660943,39,0.3269193387568515,18
241,0 days 00:00:29.197313,822.8066817003672,14,0.7399261121697575,212
242,0 days 00:00:09.396525,0.3726105237466875,43,0.34546435762818095,77
243,0 days 00:00:37.767280,119.71092259044585,27,0.6092653097911215,167
244,0 days 00:00:02.397551,0.30821396381682464,45,0.8045243261104894,20
245,0 days 00:01:35.080682,5.361965797661616,49,0.3492026554960601,423
246,0 days 00:00:07.992731,0.00182088804760828,14,0.7473965964478618,200
247,0 days 00:00:11.432816,3605.5403943754277,16,0.5635060360210357,50
248,0 days 00:00:19.470625,51.55300625939741,26,0.4497928677933426,90
249,0 days 00:00:20.071578,2102.392088052174,34,0.3221198523288325,93
250,0 days 00:00:05.806509,154.4108742405522,46,0.7781567433046723,23
251,0 days 00:00:15.032140,86.86017915925355,18,0.10271983235275509,71
252,0 days 00:00:28.121172,0.22815237225384477,17,0.3713740562193545,232
253,0 days 00:01:27.064794,216.39698819835732,22,0.7864384088033572,387
254,0 days 00:00:13.515435,0.002227133735859908,41,0.8068514369235501,325
255,0 days 00:00:14.076215,495.0991816331922,17,0.7357104215845505,71
256,0 days 00:00:02.894628,0.1097517953026499,19,0.3894680776613956,11
257,0 days 00:00:26.390285,0.721013664836392,42,0.15166901561864599,109
258,0 days 00:00:34.677870,0.16259328767396064,31,0.6852219731709661,200
259,0 days 00:00:15.399080,0.16175259965294222,27,0.8444915213320676,64
260,0 days 00:00:10.539655,0.0021183406286510316,11,0.1203801200548874,228
261,0 days 00:00:03.032063,0.00039026251347384043,35,0.47639948629919127,61
262,0 days 00:00:01.315247,0.002632187374063737,37,0.38339315889703085,22
263,0 days 00:00:50.780301,154.3628217553565,26,0.22664015919250585,223
264,0 days 00:00:00.765201,0.0002035483247375337,14,0.47222288518632594,13
265,0 days 00:00:05.006933,1.4198341085093675,30,0.6681226206908525,20
266,0 days 00:00:11.377030,0.0032991688391295175,49,0.46690444676430676,266
267,0 days 00:00:02.165056,0.6056392155037377,41,0.5176704637765436,10
268,0 days 00:00:05.699943,0.0011054752946475606,12,0.463319098967775,129
269,0 days 00:00:02.621788,14.492265213060383,19,0.7848042313329713,10
270,0 days 00:00:57.413992,10.885591528077144,37,0.7269048041128598,246
271,0 days 00:00:16.585094,1338.0175101686318,23,0.1215064205553122,72
272,0 days 00:00:10.964586,0.8154714730305356,11,0.6486425874324084,47
273,0 days 00:00:32.940731,0.9243867316553603,43,0.7329135853382133,141
274,0 days 00:00:08.730800,418.1243241841445,31,0.8831797087685008,37
275,0 days 00:00:14.622850,0.0016060725092569975,41,0.20478628108073993,369
276,0 days 00:00:13.181844,0.6551354274831829,31,0.1433403928474114,55
277,0 days 00:00:03.942424,3794.0065558970423,16,0.7856278572839458,14
278,0 days 00:00:06.565368,0.0014958079781422042,30,0.4648727663664477,155
279,0 days 00:00:20.544992,0.6640538721061631,46,0.3453491828212557,92
280,0 days 00:00:05.009169,5.578429124688355,16,0.7368026355152021,20
281,0 days 00:00:23.174585,131.59013698451,29,0.3977333098235629,102
282,0 days 00:00:01.993807,0.0008449372790976293,18,0.8776485585852124,35
283,0 days 00:00:01.585029,0.005237946518814663,41,0.7086831910168337,20
284,0 days 00:00:15.042440,19.80016329695866,27,0.3779233795500241,71
285,0 days 00:00:26.135839,0.1328073029579406,36,0.6691269280088215,165
286,0 days 00:00:15.014430,1.6788692418088247,43,0.2786144333910932,70
287,0 days 00:00:06.566581,6073.397955648146,17,0.5521308367313077,29
288,0 days 00:01:06.323248,666.202583993961,16,0.8341832651200398,356
289,0 days 00:01:21.131215,1024.0320598155126,26,0.20456053760383208,353
290,0 days 00:00:17.295515,16.019475741015516,10,0.6298857700433393,68
291,0 days 00:00:39.413617,6184.783012637647,23,0.4998534287813021,174
292,0 days 00:00:56.304666,0.09974464899938705,45,0.37019589625701455,374
293,0 days 00:00:05.649992,0.0002062964194168869,20,0.44542121701778326,138
294,0 days 00:00:05.887143,0.0008142922787948439,15,0.6559266894180518,141
295,0 days 00:00:48.664020,0.17767090515964487,10,0.8881537066487284,219
296,0 days 00:01:48.902460,873.5458247614122,13,0.471963414563328,484
297,0 days 00:00:13.770248,0.5481457404547939,30,0.18377152815913958,58
298,0 days 00:00:22.373833,1.852116639810575,41,0.5942702406234431,96
299,0 days 00:00:11.548352,0.0098466958446401,13,0.6852356091173708,208
300,0 days 00:00:03.481322,0.0014963478829901331,49,0.7627624698046093,78
301,0 days 00:00:11.718958,0.03480359589803695,11,0.6832986133275203,97
302,0 days 00:00:06.949593,0.12187019587418205,41,0.43728649875386594,29
303,0 days 00:00:15.497383,2836.6466945361876,43,0.2546370925258959,70
304,0 days 00:00:00.595648,0.003715978302308779,30,0.29058907484160446,15
305,0 days 00:00:41.447628,8.434337254528105,28,0.6086896692115147,178
306,0 days 00:00:26.543573,0.23125943684852776,15,0.5202134692250292,233
307,0 days 00:00:39.057839,1516.0042776015273,39,0.7027322520152647,167
308,0 days 00:00:09.279024,0.0034114058804432363,46,0.6106424162393578,235
309,0 days 00:00:13.571972,4.393637943310901,19,0.18712222392529415,62
310,0 days 00:00:12.870125,0.5366883546472871,45,0.2568037349508379,61
311,0 days 00:00:03.602644,0.0007342543847911331,33,0.693306550351408,91
312,0 days 00:00:15.542201,0.009961172831049516,35,0.3974996605153467,141
313,0 days 00:00:26.789894,122.89779002356005,35,0.3293208443116756,113
314,0 days 00:00:33.950924,1.2015970402655993,19,0.714569091531901,144
315,0 days 00:00:05.734646,0.009060652028894339,37,0.45487783305352714,84
316,0 days 00:00:15.247954,0.00010332901228032605,36,0.2006672667966151,280
317,0 days 00:00:21.318350,416.23433560166956,17,0.8799469958053994,91
318,0 days 00:00:01.993659,0.01703024181783321,38,0.3083816116603382,11
319,0 days 00:00:40.217488,3.2687338354110325,29,0.6966861828172282,181
320,0 days 00:00:05.013965,9281.597430735002,34,0.8117528690200209,18
321,0 days 00:00:01.642120,0.00034888835584777523,39,0.8218558388617025,25
322,0 days 00:00:06.127066,0.0019043894736592373,17,0.29992994356364844,137
323,0 days 00:00:40.204551,29.41325965218417,29,0.43702637482525597,176
324,0 days 00:01:41.635430,310.8567350740289,16,0.5474358903470669,449
325,0 days 00:00:39.416817,44.839223322461734,22,0.12539320828198397,171
326,0 days 00:00:09.637767,4.51887020535328,28,0.17039095243456054,42
327,0 days 00:00:56.438341,105.17753424726581,13,0.7438215196647389,240
328,0 days 00:00:29.532909,5.41137478196933,13,0.8325599926105091,132
329,0 days 00:00:03.425923,0.003098261238145428,29,0.6287510190447233,90
330,0 days 00:00:15.522621,1.0962967586958032,20,0.4230436779854916,69
331,0 days 00:00:11.311276,0.0005029525320235152,29,0.7927230594987725,300
332,0 days 00:00:07.736687,0.0005103225486259102,14,0.8378028893654074,182
333,0 days 00:00:06.680863,1.134246891354685,39,0.2476481266019966,26
334,0 days 00:00:02.477401,0.01214570894566579,43,0.21518225952490885,34
335,0 days 00:00:17.247506,0.002296034500050314,20,0.6747054236993429,369
336,0 days 00:01:21.456344,10.696254447498495,42,0.8271460220468975,383
337,0 days 00:00:18.003050,0.00020027315023174753,29,0.3286790776399974,360
338,0 days 00:00:02.001495,0.0002592934727856688,37,0.218354625005665,29
339,0 days 00:00:12.898527,0.5358597460560753,11,0.8621962055544724,100
340,0 days 00:00:01.973798,0.000772146200332184,37,0.42417281900469017,42
341,0 days 00:00:29.323809,2494.8725587700746,33,0.683771678470907,119
342,0 days 00:00:08.881694,0.0005863011391412552,37,0.5093770111018735,182
343,0 days 00:00:17.634366,15.769732878473711,40,0.14507737329884363,74
344,0 days 00:00:01.204099,0.0001278926614580873,27,0.3705244968421523,16
345,0 days 00:00:00.812883,0.00030888414017986846,15,0.11852860216172677,11
346,0 days 00:00:12.305482,6149.985187709597,27,0.7382210515246721,57
347,0 days 00:00:04.378135,0.0038080614209250324,38,0.7324806893169132,87
348,0 days 00:00:03.645127,0.2979192145037653,48,0.4422892617857219,25
349,0 days 00:00:14.949052,0.0015562899022259782,16,0.8260544182642989,349
350,0 days 00:01:10.609709,31.384512373570107,25,0.4652777960836033,325
351,0 days 00:00:05.114784,0.015413383077147616,45,0.24248697064973224,36
352,0 days 00:00:06.667824,554.70876392918,27,0.5941024728559381,26
353,0 days 00:00:02.529065,0.07371929409041116,21,0.11175117882767412,11
354,0 days 00:00:05.033838,0.0030608412897944956,47,0.8847810966805493,86
355,0 days 00:00:41.130111,1.5737918130229462,27,0.3326077799386747,186
356,0 days 00:00:09.729406,28.84431137797819,16,0.7890368436225044,40
357,0 days 00:00:53.155393,0.274273722034692,34,0.43308459856978476,480
358,0 days 00:00:05.288136,0.05285769025165467,34,0.8418502314004946,29
359,0 days 00:00:39.291105,0.1337873116729669,23,0.8311116159951258,179
360,0 days 00:00:06.327264,5.396785858450722,35,0.6100532283962395,28
361,0 days 00:00:06.865478,0.3929640619855291,25,0.11642814154501178,47
362,0 days 00:00:05.697995,1316.7225500678162,12,0.36997744083481066,25
363,0 days 00:00:01.472355,0.0006972077934287114,39,0.6126462701084556,36
364,0 days 00:00:00.920320,0.0002878270707936197,24,0.8317956378163974,21
365,0 days 00:00:08.171635,1809.015250346915,13,0.5437727898794306,40
366,0 days 00:00:00.806804,0.0008034188244028764,16,0.27823822440541496,16
367,0 days 00:00:12.608039,37.81615495827175,33,0.4122321229292456,58
368,0 days 00:00:17.281847,50.1909332071718,34,0.2091057882313801,75
369,0 days 00:00:56.107922,3.0168167542674613,38,0.5350820488863283,259
370,0 days 00:00:02.555439,8181.159606990652,37,0.15661937934087639,11
371,0 days 00:00:12.143594,0.5676185527460219,13,0.17402872657323892,53
372,0 days 00:00:01.278177,0.005624904010730372,40,0.5507067756550891,26
373,0 days 00:00:02.731764,0.03476823210512383,40,0.6843098056162463,17
374,0 days 00:00:01.706710,0.0001213025561355293,24,0.8102249613316087,29
375,0 days 00:00:53.514163,4.841661158361949,19,0.3372073040054495,239
376,0 days 00:00:18.664563,1654.7321694227796,47,0.8365610605055023,85
377,0 days 00:00:03.875073,1.56693899652354,22,0.617495638968531,15
378,0 days 00:00:08.919644,0.303226536046791,30,0.12529645379533294,70
