,acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0,0.7,0.7,0.7980952380952382,-0.4522041141427517,-0.08546059933407324,-0.07619047619047614,0.6792452830188679,0.7647058823529411,0.7219755826859044,0.5571428571428572,0.6333333333333333,0.5952380952380952,0.6515837104072397,0.7513873473917869,0.7014855288995133
1,0.75,0.6976190476190476,0.7423809523809524,-0.35169211979174075,0.039999999999999925,0.07904411764705888,0.8,0.84,0.8200000000000001,0.65625,0.7352941176470589,0.6957720588235294,0.6916666666666667,0.6977777777777778,0.6947222222222222
2,0.7,0.6619047619047619,0.7247619047619049,0.028934156264742383,0.06000000000000005,-0.021505376344086002,0.74,0.8,0.77,0.6451612903225806,0.6666666666666666,0.6559139784946236,0.6331578947368421,0.7181818181818183,0.6756698564593302
3,0.7,0.6904761904761905,0.7642857142857142,-0.4301318803540325,-0.2797202797202798,-0.2886247877758914,0.5384615384615384,0.8181818181818182,0.6783216783216783,0.42105263157894735,0.7096774193548387,0.565365025466893,0.6858974358974359,0.6868686868686869,0.6863830613830614
4,0.73,0.7214285714285714,0.8209523809523809,0.1380428671651176,-0.02777777777777779,-0.023845763571791023,0.7222222222222222,0.75,0.7361111111111112,0.5925925925925926,0.6164383561643836,0.6045154743784881,0.6944444444444444,0.7321428571428572,0.7132936507936508
5,0.45,0.6071428571428571,0.7176190476190476,-0.2556058384730955,-0.018939393939393923,0.02359502359502358,0.20833333333333334,0.22727272727272727,0.2178030303030303,0.13513513513513514,0.15873015873015872,0.14693264693264693,0.6041666666666666,0.6136363636363636,0.6089015151515151
6,0.67,0.6404761904761904,0.712857142857143,-0.21524339013107763,0.12,0.08419958419958418,0.68,0.8,0.74,0.6081081081081081,0.6923076923076923,0.6502079002079002,0.6108333333333333,0.7333333333333334,0.6720833333333334
7,0.68,0.7047619047619048,0.8357142857142857,0.0006661756556243237,0.1923076923076923,0.154236428209031,0.5,0.6923076923076923,0.5961538461538461,0.4074074074074074,0.5616438356164384,0.4845256215119229,0.6388888888888888,0.7271062271062271,0.682997557997558
8,0.81,0.7880952380952381,0.8190476190476191,-0.1819953576643154,-0.1499999999999999,-0.057503506311360475,0.8,0.95,0.875,0.6521739130434783,0.7096774193548387,0.6809256661991585,0.7684210526315789,0.8386363636363636,0.8035287081339713
9,0.67,0.6595238095238095,0.679047619047619,0.01015383253223534,0.08999999999999997,-0.013557737260401992,0.66,0.75,0.7050000000000001,0.5806451612903226,0.5942028985507246,0.5874240299205236,0.6194736842105264,0.7386363636363636,0.679055023923445
