model,thresh,bal_acc,precision,acc,recall,eod,spd,min_tpr,min_pr,min_bal_acc,min_acc,duration
0,0.5056064572395558,0.6768602860667237,0.6927098460644786,0.6842287694974003,0.7573832962845348,0.27028355201729815,0.34700356421145845,0.6339181286549708,0.4458380843785632,0.6254859295767263,0.6426512968299711,0 days 00:00:21.456045
1,0.5320197412280914,0.6820613945864853,0.7066090179122916,0.6861351819757365,0.7265798666243252,0.41431737078393,0.4726605069888652,0.49828767123287676,0.3416252072968491,0.6044444444444445,0.6532180595581172,0 days 00:00:04.410898
2,0.545209967674623,0.6849433739192048,0.7045932152506754,0.6904679376083189,0.745315973324865,0.2539879109538552,0.31897095452105756,0.6350877192982456,0.4424173318129989,0.6185185185185185,0.6455331412103746,0 days 00:00:05.157141
3,0.49556622640729003,0.6753010136633675,0.6905311778290993,0.6830155979202773,0.7596062241981582,0.2899405376185562,0.3720692838138676,0.632748538011696,0.4469783352337514,0.5977777777777777,0.6378482228626321,0 days 00:00:35.315457
4,0.5474199443576315,0.6877443575953995,0.709157286279282,0.6925476603119584,0.7402349952365831,0.25851884613494525,0.32656314541042847,0.6339181286549708,0.4424173318129989,0.6382755211337234,0.6522574447646494,0 days 00:00:06.927759
5,0.5370937031646847,0.6791244084802998,0.697950697950698,0.6852686308492201,0.746268656716418,0.2793454223794781,0.3492284137651281,0.631578947368421,0.4446978335233751,0.629620544241126,0.643611911623439,0 days 00:00:53.931327
6,0.5337821558861068,0.6826129768248224,0.6979318380425285,0.6897746967071057,0.7608764687202286,0.2713450292397661,0.37683118857577236,0.639766081871345,0.4469783352337514,0.6222222222222222,0.6570605187319885,0 days 00:00:06.779171
7,0.5497459457183752,0.6901557503463064,0.7095123419626731,0.6954939341421144,0.7484915846300413,0.27527151211361733,0.34582858228810337,0.6374269005847953,0.4458380843785632,0.6417060528661418,0.6560999039385207,0 days 00:00:08.685348
8,0.5493509220669234,0.694095580205752,0.7126540426810941,0.6994800693240901,0.752937440457288,0.2841269841269841,0.35453487267198786,0.6444444444444445,0.44754846066134557,0.6419401229898059,0.6560999039385207,0 days 00:00:10.675851
9,0.537026882006945,0.6747151430618346,0.6975402368660796,0.6797227036395147,0.7294379167989838,0.2493734335839599,0.3134383314329152,0.631578947368421,0.4469783352337514,0.6333637936587595,0.6464937560038425,0 days 00:01:37.002613
10,0.544121607509985,0.681832886272042,0.7035800970873787,0.6868284228769498,0.7364242616703716,0.2553049289891395,0.32119580407472725,0.6304093567251462,0.4412770809578107,0.6318518518518519,0.6484149855907781,0 days 00:00:11.372245
11,0.5662381353418305,0.6790961175516558,0.7148514851485148,0.679896013864818,0.6878374087011749,0.41469724876251873,0.4455344391563513,0.4777397260273972,0.3266998341625207,0.627281715565476,0.6407300672430355,0 days 00:00:16.672534
12,0.5487568415076287,0.6881544246103697,0.7080820265379976,0.6934142114384748,0.7456335344553826,0.2525234655265616,0.3218351855195562,0.6432748538011696,0.4503990877993158,0.6406143498093733,0.6551392891450528,0 days 00:00:53.889310
13,0.48160200167532263,0.6769115974512236,0.6879213483146067,0.6861351819757365,0.7777072086376627,0.2620177895719691,0.3700222620405061,0.6573099415204678,0.46807297605473197,0.6022222222222222,0.6493756003842459,0 days 00:00:14.315203
