number,duration,params_constraint_fnr_tolerance,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:00:00.107520,0.25717607346834015,0.05305247172690656,924.0245422308966,0.05460470207028919,63,22,250.39207620325004
1,0 days 00:00:00.468759,0.024540472466688428,0.3198389518909383,0.5414482647457743,0.17355228485909607,103,57,0.0022923769306113432
2,0 days 00:00:00.534571,0.02632832848117999,0.1105372864355662,368.5439142863582,0.10146304094423722,210,10,0.28879243275721767
3,0 days 00:00:00.149218,0.016106421249378666,0.2777971747542905,166.6608390520634,0.4879282971421333,84,6,157.71775295774614
4,0 days 00:00:00.178136,0.3869406436871521,0.4381579226570353,3.0396980610509585,0.3304826002064233,72,3,1.6486854674515155
5,0 days 00:00:00.372906,0.011825294560175573,0.010693113217796653,0.2786078384562708,0.3696831561004175,35,48,23.034224443469828
6,0 days 00:00:00.426699,0.042840919648085715,0.03498924251200119,6.023863724269293,0.06022595988486414,43,16,0.0029536907332568434
7,0 days 00:00:00.606737,0.03473727598728578,0.03352273572819496,143.46541092898417,0.026227772828746894,178,30,0.001492464277059007
8,0 days 00:00:00.393409,0.2813811192036081,0.34159352097809564,0.015489029343002031,0.023926453861697155,166,3,0.017522853018411562
9,0 days 00:00:02.141889,0.0706244588175804,0.04525311149331624,0.004713669320511126,0.0074181113677784325,84,46,2.217582426480791
10,0 days 00:00:00.240659,0.006425041077860268,0.04155362481637969,24.1788619551656,0.05995189679398019,20,22,0.026525740938128074
11,0 days 00:00:00.483629,0.20825939112310954,0.01647158036707558,192.09678899860978,0.06316294882163451,126,41,19.95731152356687
12,0 days 00:00:10.879907,0.10617368117112287,0.039048080466764494,0.04400061541686103,0.007006540366136276,388,60,0.0012446525650847875
13,0 days 00:00:00.523709,0.059734566969123624,0.44388074595701654,0.0013710934323371352,0.08034272799740694,22,41,0.040332540961084476
14,0 days 00:00:00.967632,0.3984382690278166,0.010940216486011928,0.3529275135153567,0.011942763652278249,26,63,0.007733676390656159
15,0 days 00:00:02.719858,0.33797837912426315,0.058308081523967326,0.013965587391558697,0.008019150511137479,275,17,0.0061627151606654116
16,0 days 00:00:00.734796,0.03793794120967567,0.06891070837641622,0.001417410592432944,0.05483520450737401,192,11,85.70455782098777
17,0 days 00:00:03.477264,0.3566576494608028,0.10153298417960886,0.3276537265673095,0.10054510398367898,235,26,3.067582583406886
18,0 days 00:00:01.125572,0.3255255747748507,0.017959277548843126,167.96920480128068,0.011277259810400972,371,37,259.53098088506573
