acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0.8022517911975435,0.8424642334583485,0.9290159493407464,0.305379787195862,0.0868506715540115,0.5383944511239844,0.8561151079136691,0.9429657794676806,0.9012904449973597,0.1729150726855394,0.7113095238095238,0.39362054539427815,0.690309295601811,0.8822527594362866,0.8199244749285743
0.8061412487205731,0.8391574915676874,0.9274846432001445,0.446844534889105,0.08227848101265822,0.5116018687370909,0.8333333333333334,0.9156118143459916,0.8757968072818222,0.15319476520400307,0.664796633941094,0.3710438515759107,0.6966745031345871,0.8937680866814726,0.8142369286389193
0.8372235872235873,0.8416625809162894,0.9253867485291298,0.629612694941002,0.1886939571150097,0.5323082883630829,0.7631578947368421,0.9518518518518518,0.8439960978044498,0.12218181818181818,0.654490106544901,0.35206996136390123,0.7524117140396209,0.8603197486766794,0.8171302532917724
0.8065110565110565,0.8332207447985018,0.9206558412713626,1.1173173960149785,0.16998428496595075,0.5805902273826802,0.7898550724637681,0.9598393574297188,0.8883579652802396,0.13735849056603774,0.717948717948718,0.38862143555386014,0.6936877946568885,0.8641777468468799,0.809249349045053
0.8220720720720721,0.846675612309598,0.9313300177315422,0.2689085945861688,0.2962565889395157,0.5261495725036146,0.6410256410256411,0.9372822299651568,0.8251755030706441,0.13653699466056446,0.6626865671641791,0.3502515910385771,0.7401815849564688,0.8777765216003405,0.8041778861193973
0.8142915642915642,0.8427521423217783,0.9257266278824778,0.8275838000416225,0.17487545706643104,0.5383159594929177,0.7801418439716312,0.9550173010380623,0.8770800974263979,0.14724409448818898,0.6855600539811066,0.3703191122788773,0.7208714823774383,0.8601415094339623,0.8172890311748643
0.8136773136773137,0.8303301875387852,0.9184095182064249,0.8032272749733219,0.2930052403736615,0.6159556100898005,0.6766917293233082,0.9696969696969697,0.8659166000247939,0.10381679389312977,0.7197724039829303,0.37450646807818366,0.6946023951064013,0.8920454545454546,0.805802456896619
0.8226863226863227,0.8424077820133622,0.9263284237140025,0.32096690791684557,0.16282748393475033,0.5238095238095237,0.7714285714285715,0.9342560553633218,0.8607704676264065,0.14285714285714285,0.6666666666666666,0.3620691460618436,0.7302202970083442,0.9065195222704254,0.8153312804577069
0.8222768222768223,0.842431729503884,0.9215703566909634,0.3161055446203884,0.22943722943722944,0.5136984788060228,0.6666666666666666,0.8961038961038961,0.8163033577927195,0.12595419847328243,0.6396526772793053,0.33364800407461176,0.731341765284324,0.8689592947580168,0.8043701814241476
0.7893120393120393,0.8269184760645983,0.9203520281106696,0.4496922679126368,0.2168791470961008,0.6153178818820418,0.7450980392156863,0.9619771863117871,0.8522411229680773,0.15144596651445966,0.7667638483965015,0.4092796261968482,0.6582935576949006,0.8600787215903938,0.7800367586307619
