,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.73,0.7595238095238095,0.8376190476190476,-0.1971545461577398,0.12874583795782457,0.13809523809523805,0.5882352941176471,0.7169811320754716,0.6526082130965594
1,0.59,0.6309523809523809,0.6995238095238094,-0.08255474126557538,0.11000000000000004,0.15625,0.45,0.56,0.505
2,0.6,0.638095238095238,0.6819047619047619,0.015175053426012775,-0.06000000000000005,-0.10565684899485744,0.5,0.56,0.53
3,0.71,0.6880952380952381,0.7376190476190475,-0.007846619373540031,-0.3251748251748252,-0.29456706281833617,0.5384615384615384,0.8636363636363636,0.701048951048951
4,0.73,0.7309523809523809,0.8085714285714285,0.4634962197275349,-0.008547008547008517,0.10502283105022825,0.7222222222222222,0.7307692307692307,0.7264957264957265
5,0.66,0.6714285714285715,0.7623809523809524,-0.18997640843845331,0.20833333333333337,0.17074217074217068,0.5,0.7083333333333334,0.6041666666666667
6,0.62,0.5952380952380952,0.7038095238095239,-0.4599856347995638,0.13,0.07276507276507282,0.62,0.75,0.685
7,0.71,0.6595238095238095,0.7538095238095238,0.22060633344796798,0.16025641025641024,0.18417047184170465,0.6666666666666666,0.8269230769230769,0.7467948717948718
8,0.71,0.6976190476190476,0.8028571428571428,-0.017822645132115955,-0.030000000000000027,-0.0042075736325385416,0.72,0.75,0.735
9,0.71,0.6976190476190476,0.7833333333333332,0.137291222780357,-0.38999999999999996,-0.32304815334268355,0.45,0.84,0.645
