,acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0,0.685595567867036,0.6892733966285604,0.7211083123425692,-0.011675934859018966,0.13744858194414378,0.1876238300198128,0.6008064516129032,0.738255033557047,0.6695307425849751,0.4180672268907563,0.6056910569105691,0.5118791419006627,0.668096588943472,0.6907541029994341,0.679425345971453
1,0.6759002770083102,0.6637163340437899,0.709133888781244,-0.02440831454529535,0.0655330634278003,0.0841720718705734,0.7611336032388664,0.8266666666666667,0.7939001349527666,0.6078431372549019,0.6920152091254753,0.6499291731901886,0.6566961651917405,0.6659441601099992,0.6613201626508698
2,0.667590027700831,0.671505522185623,0.7226932764968029,-0.017320482001233484,0.017372391388139397,0.07386080650093929,0.6259842519685039,0.6433566433566433,0.6346704476625736,0.4537987679671458,0.5276595744680851,0.49072917121761545,0.6477652782000608,0.6799449156838228,0.6638550969419418
3,0.6662049861495845,0.6723910888021317,0.7218078019458387,0.005255550842592327,-0.16412213740458015,-0.0900691635129845,0.5,0.6641221374045801,0.58206106870229,0.3924050632911392,0.4824742268041237,0.43743964504763144,0.6237864077669903,0.6975319207202273,0.6606591642436088
4,0.6837725381414702,0.6798484848484849,0.7346620046620046,-0.003792279884907823,-0.019480519480519543,0.03689383785269962,0.7077922077922078,0.7272727272727273,0.7175324675324675,0.5450733752620545,0.5819672131147541,0.5635202941884043,0.6705627705627706,0.6849129593810446,0.6777378649719076
5,0.651872399445215,0.6519114219114219,0.6775718725718726,-0.010329364209964664,0.027789886660854468,0.07234198027036903,0.6411290322580645,0.668918918918919,0.6550239755884917,0.4906832298136646,0.5630252100840336,0.5268542199488491,0.640015015015015,0.6546070693205216,0.6473110421677684
6,0.6532593619972261,0.6476573426573426,0.713053613053613,0.03500751081910258,-0.010329479606975944,0.04085572244552571,0.697841726618705,0.708171206225681,0.703006466422193,0.558282208588957,0.5991379310344828,0.5787100698117199,0.6231144116964493,0.657964913457668,0.6405396625770587
7,0.6754507628294036,0.6794444444444444,0.7317249417249416,0.03024512642020516,0.023965141612200425,0.10210853494623656,0.6296296296296297,0.6535947712418301,0.6416122004357299,0.44086021505376344,0.54296875,0.49191448252688175,0.6374769972714005,0.6976976976976976,0.6675873474845491
8,0.6560332871012483,0.6581818181818182,0.7250427350427351,0.022762199846175335,0.10711182495589666,0.17926747311827956,0.592274678111588,0.6993865030674846,0.6458305905895363,0.43010752688172044,0.609375,0.5197412634408602,0.6238867999208391,0.6625166494006216,0.6432017246607303
9,0.651872399445215,0.6568764568764569,0.7041414141414142,0.020889283718839247,-0.05364743675545436,-0.09998462563419258,0.5850622406639004,0.6387096774193548,0.6118859590416277,0.43037974683544306,0.5303643724696356,0.4803720596525394,0.6454417952314165,0.6573379872847399,0.6513898912580782
