number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
54,0 days 00:00:23.829202,0.1,0.1574209424939937,3,0.003758956483794702,0.05559366780762954,999,2.0495019543959616
55,0 days 00:00:23.855955,0.15,0.1574209424939937,3,0.003758956483794702,0.05559366780762954,999,2.0495019543959616
56,0 days 00:00:23.484841,0.2,0.1574209424939937,3,0.003758956483794702,0.05559366780762954,999,2.0495019543959616
57,0 days 00:00:23.436888,0.5,0.1574209424939937,3,0.003758956483794702,0.05559366780762954,999,2.0495019543959616
58,0 days 00:00:23.273168,0.75,0.1574209424939937,3,0.003758956483794702,0.05559366780762954,999,2.0495019543959616
59,0 days 00:00:24.562454,1.0,0.1574209424939937,3,0.003758956483794702,0.05559366780762954,999,2.0495019543959616
60,0 days 00:00:24.789963,0.01,0.1482486281486449,2,0.0015477681663394155,0.027503510689005844,999,50.0637957910198
61,0 days 00:00:24.880226,0.025,0.1482486281486449,2,0.0015477681663394155,0.027503510689005844,999,50.0637957910198
62,0 days 00:00:24.505703,0.05,0.1482486281486449,2,0.0015477681663394155,0.027503510689005844,999,50.0637957910198
63,0 days 00:00:25.122164,0.075,0.1482486281486449,2,0.0015477681663394155,0.027503510689005844,999,50.0637957910198
64,0 days 00:00:24.850743,0.1,0.1482486281486449,2,0.0015477681663394155,0.027503510689005844,999,50.0637957910198
65,0 days 00:00:23.978565,0.15,0.1482486281486449,2,0.0015477681663394155,0.027503510689005844,999,50.0637957910198
66,0 days 00:00:25.194651,0.2,0.1482486281486449,2,0.0015477681663394155,0.027503510689005844,999,50.0637957910198
67,0 days 00:00:24.992184,0.5,0.1482486281486449,2,0.0015477681663394155,0.027503510689005844,999,50.0637957910198
68,0 days 00:00:25.025067,0.75,0.1482486281486449,2,0.0015477681663394155,0.027503510689005844,999,50.0637957910198
69,0 days 00:00:24.704457,1.0,0.1482486281486449,2,0.0015477681663394155,0.027503510689005844,999,50.0637957910198
