number,duration,params_constraint_fnr_tolerance,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
41,0 days 00:00:00.306552,0.14571678455153814,0.4173271288605014,0.006245370156525706,0.027757895412106555,50,15,42.08221718162652
42,0 days 00:00:00.354215,0.08586835941620452,0.08622419282453095,110.50332444703334,0.013756073816755235,130,3,0.0016312230966837892
43,0 days 00:00:00.288447,0.014630314081007368,0.06865605507379824,455.2306170111726,0.010464945976026917,113,50,1.5337937243549427
44,0 days 00:00:01.032506,0.1149405091797645,0.04211600645374096,197.1341509376747,0.02987814391287958,479,18,1.7647640552317267
45,0 days 00:00:01.175181,0.09415481207032932,0.2788903778260943,0.02152666057640951,0.036054440311059026,361,49,0.18792768296028076
46,0 days 00:00:00.424788,0.13137909734802689,0.4029031157003102,2.202311433263937,0.02058454132396484,107,53,9.985073521882384
47,0 days 00:00:00.598151,0.02776793259409772,0.07747632259608639,0.09547705460665665,0.011712743681087478,62,14,0.011057710340304344
48,0 days 00:00:02.124090,0.08130661959986175,0.011663057918956452,0.11821005283675087,0.06302802330238313,477,16,0.0010083650397672526
49,0 days 00:00:01.123589,0.11136324902579078,0.07619595863672217,0.0692352850711083,0.05335982692985702,390,35,0.01223562214478778
50,0 days 00:00:00.464018,0.018893778469076555,0.020863692858811133,0.005884885976849216,0.014505731588307529,81,63,279.3385437737735
51,0 days 00:00:00.134188,0.012861761744456534,0.09267512446848075,0.004941081839967938,0.09866017126192309,33,39,150.163982011292
52,0 days 00:00:00.477132,0.1278462021876781,0.23861754019898643,8.562451917813018,0.039400816884558966,154,26,0.014835528316986354
53,0 days 00:00:01.526348,0.39160731308976254,0.18549159294092682,0.607697050973392,0.005028250934726223,45,63,0.016739094947667444
54,0 days 00:00:00.942708,0.01844794798391323,0.030738531067738807,0.0011408029468077557,0.008498041555885462,29,57,0.5228567081595616
55,0 days 00:00:00.618735,0.1281895636797337,0.023241612169443635,14.580147427870202,0.015724028584058886,91,51,32.26782978715703
56,0 days 00:00:00.280516,0.019126767787087537,0.10297814051609912,0.25365226436917654,0.4814760391207388,123,44,2.8350061540843425
57,0 days 00:00:02.172905,0.00649360665630841,0.04211355356216326,0.003044061678446382,0.012454773900808238,210,27,0.46761940072165853
58,0 days 00:00:00.281559,0.02522917897665218,0.06912701154196746,77.40342214954926,0.29416264000408154,168,34,1.6379713591680545
59,0 days 00:00:00.980821,0.02851042137743858,0.03154632573109041,32.04794644191418,0.04517247215678093,365,31,0.2599007163858231
60,0 days 00:00:00.617516,0.2990390722509622,0.017074816609079533,0.0018785478394297951,0.03331719168129316,66,22,2.9356260591487158
61,0 days 00:00:00.234977,0.01568552240063616,0.037829445877103476,23.634397796981574,0.3012054417969852,58,62,0.18403072307568183
62,0 days 00:00:00.681160,0.06703908322004105,0.010027765093398883,63.18032690518303,0.009757121172415149,99,11,0.8004421869110764
63,0 days 00:00:00.099301,0.02800999417382915,0.05549128512228656,167.9123683898479,0.018817528171142538,26,18,0.004134399646591694
64,0 days 00:00:00.268067,0.0760320744019881,0.43184176588264955,0.08739032432154602,0.00848239547068537,101,6,1.6213068191385014
65,0 days 00:00:00.091782,0.1141889127414776,0.020762431618683245,0.325668501169393,0.4759511358163,34,3,0.22895172709510628
66,0 days 00:00:00.506057,0.010529810740742617,0.05069836605635899,611.8774822493804,0.43391245107924165,356,53,0.4334419444519813
67,0 days 00:00:00.326023,0.036394511648947,0.012847561091357044,131.3234345909656,0.20898584863265038,144,60,14.416860186768204
68,0 days 00:00:00.136123,0.31406436532368137,0.017250901469987763,0.14528131902761748,0.0673452866217095,65,2,107.9431407819583
69,0 days 00:00:01.065444,0.0070174449121037635,0.01756262344977777,0.004446709174778074,0.10963578787396039,88,34,0.017373046182415385
70,0 days 00:00:00.292504,0.37027848410977426,0.21272951669377477,0.07667875321144357,0.20582947195493884,102,38,21.012726831706452
71,0 days 00:00:05.556504,0.03603222983118229,0.013273338946084116,0.0021743631508163415,0.019508067199133387,283,52,0.3464142111394289
72,0 days 00:00:00.954298,0.45999895425094,0.15728606208674456,0.033278466689212784,0.06122195541693605,309,49,907.3894153083088
73,0 days 00:00:00.231959,0.014838853814640429,0.061842249467579095,2.4633241803615085,0.06713860944914192,119,3,0.0630929797474451
74,0 days 00:00:01.458621,0.013871600737454649,0.02093770713444828,0.46991854704716285,0.03142851606780408,144,53,11.183684236942915
75,0 days 00:00:00.307108,0.1312169492076094,0.11435652915515529,73.9089298706616,0.007606428613744804,51,43,0.0022484566314376867
76,0 days 00:00:00.713690,0.010817743890028927,0.09334777350311836,0.046335925617938416,0.02901766370599132,30,63,0.17825716443963222
77,0 days 00:00:00.104061,0.028831753086334937,0.07796874522532356,336.79245888502663,0.15008120233180758,59,61,0.001318417870837675
78,0 days 00:00:00.163104,0.019281303594713462,0.02976626234827462,0.2651249073060372,0.07341062899990553,25,11,0.011002031733555755
79,0 days 00:00:00.117252,0.040330704742439674,0.06026327645024986,86.35060369710143,0.10224160886331947,36,9,10.53500700351913
80,0 days 00:00:00.048557,0.006783192160098661,0.38272289471356546,485.40037695347957,0.12074576842811836,24,61,23.777144089134403
81,0 days 00:00:00.256895,0.010668663112914381,0.12458183754704487,33.43794474896977,0.14452649329251152,138,21,304.1835980972049
82,0 days 00:00:00.358532,0.042257434189934565,0.08457026599426065,220.10366642073586,0.021076168222529723,154,22,483.3545029296235
83,0 days 00:00:03.048428,0.230721095968537,0.015077355613508023,2.655426272419981,0.15369601196124033,103,60,0.00180674274775283
84,0 days 00:00:02.571251,0.0624155896576064,0.1580214333453569,0.0049951504983234375,0.0055090515837499954,334,38,0.17709979290788727
85,0 days 00:00:00.431464,0.01424933576686869,0.3000210579541823,0.00239547178836132,0.2820158561724615,171,34,0.021395776635635667
86,0 days 00:00:02.208383,0.030062527197543036,0.010627643803983044,0.009518264842234787,0.1386220304582837,403,50,0.22538011277574985
87,0 days 00:00:00.262404,0.2850313242978852,0.2018412483264324,2.421778658592261,0.18947071549501815,128,15,2.2048903739540853
88,0 days 00:00:00.097519,0.3966471409854673,0.018497166756785605,764.8790014234116,0.24821245728399136,64,13,0.019561859946145475
89,0 days 00:00:00.383324,0.04600277778401169,0.08521729515414518,0.031690076508250925,0.042680761506177535,37,20,1.2982209454215285
90,0 days 00:00:00.255081,0.12668738479074532,0.11511411044741132,10.497437399469131,0.012789139856858988,68,5,1.718745560674154
91,0 days 00:00:00.099097,0.01361554951385899,0.022386185518352527,251.57979361104043,0.015536101272214022,28,18,4.8633970439596
92,0 days 00:00:01.207352,0.02756274354404279,0.026632750456957437,0.3014631062116141,0.1572049148788516,391,60,0.22115202114972055
93,0 days 00:00:00.232469,0.19322568656368216,0.07995848136340397,15.30887658643526,0.3554461607336777,57,48,0.04515113552628248
94,0 days 00:00:00.344062,0.025368308755488112,0.029583430608249906,3.506874655254091,0.16811034667302877,51,27,0.820238651576167
95,0 days 00:00:00.580915,0.10797354795909095,0.05705228830668322,0.005220980540008326,0.2608634132370175,170,26,115.3972041142792
96,0 days 00:00:00.143748,0.03457391976563506,0.012965942351961943,98.86372775578246,0.058312858432980945,55,40,66.71795023381193
97,0 days 00:00:01.174248,0.13931536974609962,0.038069421158819144,0.001580704473950553,0.08309780504484404,272,33,0.04804835937520372
98,0 days 00:00:00.577729,0.005667825444164752,0.3800131793371704,0.17357508323644566,0.011483332689674164,41,44,5.328283145149211
99,0 days 00:00:01.718570,0.06090184182004059,0.02830722352575049,0.022587382706639483,0.012384669024332667,66,48,0.009082699123711077
100,0 days 00:00:00.804943,0.020975871475251432,0.04062869091912464,11.04656100246195,0.053633868541089175,307,50,83.3278196423672
101,0 days 00:00:02.893542,0.06853454459464489,0.015913548889305296,0.3325373919256801,0.007166788248364394,119,46,0.02118457387600032
102,0 days 00:00:00.446726,0.062411839664086186,0.3714416102017802,144.9064618085811,0.16967809001176154,317,15,0.05106684978051614
103,0 days 00:00:00.959313,0.014472530237141429,0.013358105182539924,52.0766701425416,0.011490823529202719,119,36,1.1964827439754298
104,0 days 00:00:00.723696,0.29946803193497096,0.08821203787855877,0.7143659228443099,0.18757668327350493,340,48,4.035774358706677
105,0 days 00:00:00.411922,0.29429078332716324,0.014224877872570076,608.1388052875394,0.012504305998955594,285,51,119.71594409150224
106,0 days 00:00:01.433636,0.013663599351578586,0.1294263139992858,1.5269523930512818,0.005202524088984216,346,6,47.52073572889444
107,0 days 00:00:00.304898,0.4955472279596912,0.38329882708182333,0.9778793437161049,0.019892119447416517,52,50,59.9306745769374
108,0 days 00:00:00.742698,0.012958015320953468,0.022325055294416255,1.7007444188716183,0.10345213831464808,48,47,1.6458452409367381
109,0 days 00:00:00.307158,0.03283310473204696,0.041457589117821894,979.1494827825597,0.022900070163355997,224,59,1.4710284315084599
110,0 days 00:00:00.436040,0.1325124596765281,0.2057304012769994,164.7521957862637,0.011337302307187132,151,45,0.01411065531095835
111,0 days 00:00:01.210708,0.03222488567017013,0.3797902585561031,0.1279711341772159,0.007057429272607699,180,51,0.004562582754677544
112,0 days 00:00:00.593220,0.4154683046007514,0.3252956611389497,0.6323050214259625,0.012246198872542026,124,34,245.48568835553488
113,0 days 00:00:00.511054,0.025314950849166018,0.18291384115969878,0.15203063756925325,0.0061606136648256725,71,10,0.031084280014683392
114,0 days 00:00:03.112976,0.4320015306623287,0.21479654509374504,0.004593548780242112,0.007179751864722456,227,45,1.1383000669144936
115,0 days 00:00:00.155258,0.09454471447418561,0.3116133012190325,0.005528703092734287,0.017653703152634113,20,9,0.005006162837375448
116,0 days 00:00:00.743176,0.029586879872462456,0.038581735279106064,0.18036917045620007,0.36749903887886926,99,61,0.37819997349705053
117,0 days 00:00:00.332954,0.025972833227854916,0.47489748502309775,0.005188241310881106,0.4302984525077773,217,11,2.6220209887740205
118,0 days 00:00:00.337827,0.01493084868411124,0.023111834116721113,28.76376026385895,0.15802560332105534,52,26,2.7232398330326446
119,0 days 00:00:03.810701,0.31293604447257395,0.10764558801742634,9.47912527664233,0.008507051442550954,279,63,0.004057489379194163
120,0 days 00:00:00.194559,0.023276847606925357,0.07822290296355654,0.01033307541333764,0.10354610224716806,39,27,852.2930230438036
121,0 days 00:00:00.402290,0.1319361120251449,0.05089084595039282,0.07012640976567794,0.2736801562263056,43,37,0.002718363005740774
122,0 days 00:00:00.691296,0.02545452919706063,0.10277111229772479,2.062351613942329,0.10980729531026205,433,13,0.1603066997639691
123,0 days 00:00:00.927025,0.014372137913171336,0.05810085590710804,0.0017174600601775184,0.4055120595920379,456,62,0.4689883672194429
124,0 days 00:00:00.811049,0.38060334391963835,0.011832534480129114,0.0013171195694169438,0.018074535633899724,64,19,0.7689293602620023
125,0 days 00:00:00.580348,0.017354180683786052,0.01672062498906603,163.8788094030753,0.48758840592965436,369,55,0.004289088068979722
126,0 days 00:00:00.684646,0.06625785347207805,0.08184682768226159,0.0856674967546294,0.42580531832418844,294,33,0.008692627968997642
127,0 days 00:00:00.469780,0.30144846154038585,0.029176171466703347,0.05574482569789765,0.005602223191688947,107,54,667.413277691122
128,0 days 00:00:00.237953,0.011696545279711321,0.38831330496552735,67.8087060445149,0.022294500202920977,112,43,0.05024176258077659
129,0 days 00:00:00.625328,0.01466001037295437,0.487631450544045,0.560713877831861,0.04125011520961373,359,11,1.7014874895613603
130,0 days 00:00:00.393051,0.3394255876968363,0.0426192207690328,26.950014662745225,0.007223430188758585,81,21,151.55167075751783
131,0 days 00:00:00.576789,0.3112261253703509,0.18879333008687169,0.0012405402016042425,0.25635792152548054,317,37,378.686035442793
132,0 days 00:00:00.571095,0.011809138942539304,0.12617659383014984,0.9917431733456563,0.02845406729760044,45,35,0.0020379808203533647
133,0 days 00:00:00.891184,0.22650138371679038,0.06844125246126241,0.013560594021941466,0.03523519450864548,227,9,205.31615638021398
134,0 days 00:00:00.566884,0.028500950896808378,0.0692169227537141,6.3086225412375905,0.018745038256917174,47,24,0.002088678944642871
135,0 days 00:00:00.920030,0.006011776643371988,0.2815898593438593,8.385986517058564,0.013093487561602259,336,59,0.009802278884733647
136,0 days 00:00:02.616881,0.018222390442045808,0.04225641488570216,0.0017148635290977269,0.009510801145535142,165,32,0.011326295834682159
137,0 days 00:00:00.101161,0.062275156816607946,0.019049478382238614,382.0615866854669,0.1766131331582142,40,16,0.6769625085664241
138,0 days 00:00:00.541207,0.009416496402701504,0.13255634608633265,11.421000626767201,0.0327585377852109,273,20,0.05517297814190634
139,0 days 00:00:00.737121,0.059333399487518555,0.05140115016931326,0.14616588168569786,0.03718365883094907,27,46,0.5101204767044875
140,0 days 00:00:00.214525,0.04787449687709498,0.47990419746613466,0.08476118688331175,0.015429661762285163,45,26,625.146689058992
141,0 days 00:00:00.087812,0.26273172091431723,0.09369515452341906,12.604078007956788,0.04474904443747678,24,3,7.520528748118694
142,0 days 00:00:00.495033,0.13866730856785778,0.05873029599872998,0.8561060879699058,0.12472631164764189,39,33,1.6810291631244936
143,0 days 00:00:01.143549,0.13724875905028722,0.029358427443693057,0.012433112712265772,0.056596347683977734,301,46,352.6411078852536
144,0 days 00:00:00.698903,0.0992324955898512,0.3498161600990626,109.57314270875916,0.09014553441115225,496,33,0.19670309173348152
145,0 days 00:00:01.333133,0.006102931479795022,0.16138877627771017,0.003284896344598174,0.01031590412377915,148,43,10.935829681307824
146,0 days 00:00:00.138041,0.09111482945063268,0.0931468950935397,70.34509786804507,0.3580450678883896,63,57,0.15616537221672294
147,0 days 00:00:00.135530,0.015447069935010624,0.02177530575679248,12.394104917959424,0.07259968890065017,32,18,715.6531441136508
148,0 days 00:00:00.189266,0.10207877879874239,0.10780980501684727,0.4809761757032313,0.33736103530901673,33,38,3.8983496986482304
149,0 days 00:00:00.662970,0.08657364254353678,0.22734596527498904,0.005499273320503091,0.020832397042298497,200,14,44.122047461967085
150,0 days 00:00:01.089575,0.010461220704275534,0.28903519204124895,0.0011247018013975337,0.014431711514285201,147,44,0.018291992793728836
151,0 days 00:00:00.437533,0.022793260787564586,0.021823317946532098,7.09522406089189,0.12063379169412677,33,25,0.0024377714848165793
152,0 days 00:00:00.100324,0.02848619061806203,0.017780149122033514,0.851792185853587,0.005203796196872238,25,24,659.9322562658557
153,0 days 00:00:00.844628,0.009703019892571265,0.024929411203663984,0.03187289495541791,0.020870619034012893,131,10,0.014694237942476053
154,0 days 00:00:01.008717,0.01757783370602137,0.04319236472825957,0.0018064086954399866,0.06677205099694884,165,53,0.9587698875595452
155,0 days 00:00:00.404488,0.3009510154383333,0.10732348041354897,0.011627714038677772,0.062456955756969156,288,2,0.07583480635178985
156,0 days 00:00:00.470117,0.19483259596682373,0.04814719214925346,0.0984394732384128,0.155142519564554,29,29,0.6439701023947718
157,0 days 00:00:00.083278,0.13816088178450536,0.13308670483423474,17.90231029097092,0.06310606134400212,36,3,0.0032836352755292652
158,0 days 00:00:07.891741,0.013557542425906777,0.02093513852115741,0.021791180483816494,0.008613379586682327,262,52,0.08129808266701521
159,0 days 00:00:00.516179,0.4696486301814995,0.17488194811152247,1.5554274199070919,0.03857225056865537,26,38,0.002502311827420781
160,0 days 00:00:00.330585,0.06361024294129315,0.032526138401760184,0.028708421803629865,0.3221254740756121,56,45,10.495402395128455
161,0 days 00:00:00.418866,0.19875169456963176,0.1318439572820486,69.04848842100304,0.20947655558885245,275,55,0.17555139632132172
162,0 days 00:00:01.588887,0.028405210271923467,0.033651596213487144,3.5330855512492816,0.021975610036425147,416,34,439.22854703466015
163,0 days 00:00:00.097701,0.01036564859955707,0.1270545336274589,0.009018525542060672,0.05587745014527772,20,53,420.4199324271949
164,0 days 00:00:00.203258,0.10262349413067735,0.484599720057319,16.592694086597938,0.011233577674277125,31,17,1.3327358803855704
165,0 days 00:00:01.531878,0.007938165242059711,0.15806215088447848,0.05847866596764169,0.00746198080073368,350,30,0.004263320985589697
166,0 days 00:00:00.251659,0.03340851600666722,0.2692465194440158,0.015489648665479545,0.015578728006419485,28,38,36.3390180461411
167,0 days 00:00:00.983332,0.010766356059858201,0.2923306741101349,0.0757123995150632,0.015313586163423315,41,52,0.02970780987865318
168,0 days 00:00:00.845673,0.1169095552320684,0.024422188227509783,12.425720359157124,0.005766257283920232,54,52,1.9885731409950673
169,0 days 00:00:00.095725,0.006614068808080285,0.14389801283639816,85.90788403162489,0.1311783121162401,42,46,0.8389146685861303
170,0 days 00:00:00.759743,0.06970370321965588,0.016119174119255855,0.031563011901829974,0.13915527398388247,62,55,6.892136894804004
171,0 days 00:00:00.780619,0.035620567583131,0.02449061966166599,30.073394758734633,0.007854512293402269,56,41,0.0010995631885680696
172,0 days 00:00:00.677828,0.046763901594876436,0.31340932469361005,0.0027635979088049007,0.10573827658270575,231,59,0.326802584646732
173,0 days 00:00:00.225470,0.13083351147847916,0.015196398124287129,0.0025529104873546317,0.012945089258668498,88,3,220.86044212174107
174,0 days 00:00:00.710099,0.09944911932471323,0.0441892674608454,0.7628036295417577,0.0740501038833968,177,61,108.52414435974858
175,0 days 00:00:00.598042,0.007797737839707055,0.2162441440427687,963.3254798295695,0.11778699478923459,443,55,5.542099623816058
176,0 days 00:00:00.154829,0.02082687105016714,0.3266035139895546,414.3328488429639,0.03430385394947818,93,52,1.7014356344693473
177,0 days 00:00:00.146452,0.19107682523724231,0.0816077018273467,58.81770664100836,0.0382618200538065,49,35,266.4773404635718
178,0 days 00:00:01.095696,0.03495989896738502,0.1893933866578166,2.0662058616588395,0.008111632467922712,246,43,142.13946377051974
179,0 days 00:00:00.192028,0.0080410237967538,0.1388367664772619,0.42795974160779,0.023670183502472766,23,15,1.9414013770897287
180,0 days 00:00:00.251683,0.172593074046222,0.3524393078224945,2.1283548359522015,0.012607872627588706,61,34,560.4800527839858
181,0 days 00:00:00.191684,0.16043461726364178,0.012721883446761246,0.02497231232113626,0.2180745414911383,24,12,37.37342609431092
182,0 days 00:00:00.802496,0.11473006064276157,0.01656300690529541,201.37024243062234,0.04477097536043743,259,23,0.008128155250711668
183,0 days 00:00:00.900469,0.0066222836100796115,0.02143873091449106,77.68191691971111,0.08585879656600674,439,57,0.0010277536211953438
184,0 days 00:00:01.043753,0.024773607123374237,0.05083668844758823,2.4211905578370025,0.03589280077620237,36,47,0.17276637151335902
185,0 days 00:00:00.512065,0.01296393141181284,0.07943892216180315,0.002687081286967747,0.015501339164465305,35,22,0.014850667120883154
186,0 days 00:00:00.995056,0.006059704247913233,0.031658231504236155,9.310709484589335,0.05752414377413308,352,47,8.198193600543089
187,0 days 00:00:00.605412,0.010804525687759296,0.023482492843369937,160.12378474278353,0.09447577617205821,248,35,0.03156062710875295
188,0 days 00:00:00.409671,0.43221792141947807,0.0326990981998662,0.005619685232398306,0.37813330608158247,143,10,0.00583401606903847
189,0 days 00:00:00.614336,0.1351993034639504,0.13305958431232903,0.4020010459003631,0.012382949582222877,153,22,254.3246080828747
190,0 days 00:00:00.575701,0.017988954901262604,0.1004034161013119,0.9711660591072366,0.022182103365297166,123,37,602.4597818875526
191,0 days 00:00:00.211770,0.1773352028358968,0.41981731893026664,395.01151834835116,0.06554333038201293,117,48,0.0123440138057718
192,0 days 00:00:00.875831,0.008179520150927693,0.0879409872200327,0.006965192964777797,0.03774893351970879,25,60,0.0025439955171337055
193,0 days 00:00:01.478397,0.008387719814835696,0.011597705690885866,0.07813471448458287,0.25878173914415376,265,38,0.007975727934715945
194,0 days 00:00:00.757404,0.39132078458446895,0.13263948856920055,0.0629017976871417,0.023630039565989965,162,9,0.29832285929585867
195,0 days 00:00:01.196255,0.28017704823199724,0.28065591667898915,1.1119609397875196,0.0215724025879446,430,59,4.692550974031524
196,0 days 00:00:00.100431,0.40630523624509574,0.024409323424193174,307.93104587318294,0.471742620770814,30,58,100.80132289550082
197,0 days 00:00:01.019596,0.018315311174804234,0.08031704551936807,24.373137310816638,0.2305941020014948,493,63,276.7495915807352
198,0 days 00:00:00.228088,0.05809782191514905,0.37685614319883864,0.01018019230873046,0.00957496066002364,22,6,0.029690450583985246
199,0 days 00:00:00.352683,0.420956756543287,0.12009980202943987,0.0020882285709804493,0.44310489144141924,37,44,2.6085887627480564
200,0 days 00:00:01.024457,0.008078445650394697,0.017753071105119735,0.011823816897708287,0.14682030133972251,310,10,5.429050611062058
201,0 days 00:00:00.544892,0.07835218948951397,0.024777670099941813,0.11337699596483251,0.10633305319198888,90,11,0.7118679410560866
202,0 days 00:00:01.453492,0.005756732411364421,0.032970196881656186,12.515205837204284,0.006006620321525933,214,60,66.20921879963701
203,0 days 00:00:00.397494,0.00952723750547915,0.27394540820579494,0.001835437836198464,0.07992057483143038,133,49,71.46082436113127
204,0 days 00:00:00.103878,0.07328251895154132,0.07628315300507192,462.5913364644245,0.07381322030137359,51,20,0.011641964633418385
205,0 days 00:00:00.079781,0.16547793382695344,0.061553630625268356,11.50568232921767,0.16877412797101296,25,5,1.0675171689567609
206,0 days 00:00:00.298968,0.027568261062893114,0.3389876641451687,83.00919553587543,0.0915914810417108,156,51,0.014400595542499532
207,0 days 00:00:00.741601,0.10623523018275258,0.08527834085082367,443.23471783019505,0.1447044404302134,466,27,9.800392556114078
208,0 days 00:00:00.667533,0.07681543959370944,0.045464468556654924,0.222395882442595,0.005090689563519198,255,3,515.5230499930559
209,0 days 00:00:05.086346,0.305044099397294,0.0787425515933491,0.001220460351997697,0.0060024142555159974,166,59,0.22277537313139179
210,0 days 00:00:00.239737,0.05316591706172349,0.13481681832548775,0.8052062034166837,0.11494898530377899,65,55,45.677302965320315
211,0 days 00:00:00.694738,0.08146865913150894,0.06333061971350969,0.03189688326993892,0.19828157064106622,89,62,0.0177339812063602
212,0 days 00:00:00.994480,0.2026662158647655,0.060974045330713746,12.362906004355034,0.16784545488821281,399,58,0.04256477942828311
213,0 days 00:00:00.300414,0.056311378769525244,0.02215122052047918,49.525305579787705,0.11042240162398534,39,24,4.967584243988329
214,0 days 00:00:00.105777,0.4172044132863992,0.45774864687451083,28.190579728334562,0.16644805745555033,47,46,446.5224114316728
215,0 days 00:00:00.767802,0.007209613176198649,0.043865570125167175,17.998464977003525,0.05273558961380963,99,39,0.08623725121061274
216,0 days 00:00:00.667176,0.3421737710454861,0.4942898107897715,5.985726639023142,0.03691553308185955,363,19,1.4047561034109048
217,0 days 00:00:00.678767,0.04366012453672933,0.2488170451139004,202.57362228847146,0.005638294987534384,280,31,3.903923096384104
218,0 days 00:00:01.230575,0.012723441224548254,0.03548701186425573,0.06980280409266588,0.010236319034132043,48,39,0.04154406310349154
