,acc,bal_acc,roc,eq_loss,eod,spd
0,0.68,0.7142857142857143,0.8152380952380953,0.23736391579397448,1.0,0.8571428571428571
1,0.73,0.6642857142857144,0.718095238095238,1.2763128547640654,0.5,0.6666666666666667
2,0.63,0.5928571428571429,0.6876190476190476,0.4851944308833481,0.75,0.5961538461538461
3,0.77,0.7119047619047618,0.7547619047619047,0.9673951313396401,1.0,0.6
4,0.74,0.7,0.8333333333333334,0.4665267778206571,0.5,0.375
5,0.61,0.6547619047619048,0.7328571428571429,1.3536368426015117,0.7840909090909091,0.6
6,0.66,0.6238095238095238,0.7176190476190476,2.200783498615039,0.3846153846153846,0.4444444444444444
7,0.66,0.680952380952381,0.7447619047619047,0.717800175055412,0.6071428571428571,0.6025641025641026
8,0.78,0.719047619047619,0.8242857142857144,1.1337967484690656,0.26315789473684215,0.4
9,0.69,0.6833333333333333,0.7614285714285715,0.6415844131847291,0.5333333333333333,0.6086956521739131
