,pr_0,tpr_0,bal_acc_0,roc_0,pr_1,tpr_1,bal_acc_1,roc_1,tpr,bal_acc,roc
0,0.38235294117647056,0.5403225806451613,0.6648981324278438,0.7244977362761743,0.6219512195121951,0.7449664429530202,0.6559883761156853,0.7192278419705253,0.6171284634760705,0.6701026932764969,0.7248285216043402
1,0.5708061002178649,0.7165991902834008,0.6578278970284929,0.6954014208234666,0.7680608365019012,0.8933333333333333,0.6457817109144542,0.7460766961651917,0.783375314861461,0.6563030420461151,0.7113272621584964
2,0.4106776180698152,0.5826771653543307,0.6797505998445473,0.7047835490520766,0.6297872340425532,0.7482517482517482,0.6512997871693524,0.6673761021587109,0.6423173803526449,0.6780817670993993,0.7019376089905057
3,0.5649484536082474,0.7442748091603053,0.6950073597371034,0.7445572176770616,0.6582278481012658,0.7686567164179104,0.627046804810897,0.6830531806984494,0.7525252525252525,0.6738086385325649,0.7207194645844952
4,0.4989517819706499,0.6942148760330579,0.698171267803763,0.735774573588887,0.6229508196721312,0.7727272727272727,0.703030303030303,0.6930735930735931,0.7247474747474747,0.7039121989121988,0.7306604506604506
5,0.4886128364389234,0.6411290322580645,0.6567347288949896,0.6935741249142072,0.680672268907563,0.777027027027027,0.6274024024024024,0.6647522522522522,0.6919191919191919,0.6551903651903652,0.6907536907536908
6,0.40899795501022496,0.5719844357976653,0.6717680799677982,0.7433499932912921,0.603448275862069,0.6906474820143885,0.6087646012222481,0.6597431732033727,0.6136363636363636,0.6575874125874126,0.7213908313908314
7,0.3849462365591398,0.5679012345679012,0.6916082749416083,0.752205909613317,0.5859375,0.6797385620915033,0.6165683101719652,0.6833238149628784,0.6111111111111112,0.6717094017094017,0.7302797202797202
8,0.4924731182795699,0.6652360515021459,0.6731352671303833,0.7347195500961965,0.73828125,0.8404907975460123,0.6406755062998879,0.6844778679332411,0.7373737373737373,0.6748407148407148,0.7271095571095572
9,0.5951417004048583,0.6967741935483871,0.6364305750350632,0.6849579242636746,0.4345991561181435,0.5767634854771784,0.6446049187042544,0.7090360265702633,0.6237373737373737,0.6487917637917637,0.7078826728826729
