,acc,bal_acc,roc,eq_loss,eod,spd
0,0.6717451523545707,0.6744468126332106,0.7245262546018214,-0.010106230099245828,0.12402576315219738,0.193516430962629
1,0.6537396121883656,0.6385429180391398,0.7067312536330169,-0.010509638037499491,0.13244264507422399,0.13031304621552886
2,0.6620498614958449,0.6600503778337532,0.714206549118388,-0.01248646155097033,0.16116953912229504,0.21473196732054695
3,0.682825484764543,0.6739868005205428,0.7192593109004152,0.043086422319125295,0.027856898712544154,0.0872852233676975
4,0.6768377253814147,0.6823620823620824,0.7446114996114996,0.005729772082915696,0.027154663518299982,0.11340516204419698
5,0.6282940360610264,0.6329292929292929,0.6817288267288267,-0.020835946689350737,0.035527462946817745,0.08835708196322012
6,0.6130374479889042,0.6303496503496503,0.7036363636363636,0.007540411590789886,-0.013100803403969408,0.043270925886749856
7,0.6754507628294036,0.6783411033411033,0.7348135198135198,0.034778433011705134,0.08206245461147421,0.1757560483870968
8,0.6477115117891817,0.6525369075369075,0.7253807303807305,0.0017556641744052026,0.08991811264119642,0.16171034946236557
9,0.6588072122052705,0.6607070707070708,0.7146114996114996,0.02130932665904428,-0.14397001740061566,-0.18694374690377352
