,pr_0,tpr_0,bal_acc_0,roc_0,pr_1,tpr_1,bal_acc_1,roc_1,tpr,bal_acc,roc
0,0.43463549677022456,0.8826530612244898,0.8206748353238258,0.9136153272405395,0.14443084455324356,0.746031746031746,0.840143900697534,0.9457131872356785,0.8605645851154833,0.8437645315243725,0.929380129484227
1,0.15467171717171718,0.8064516129032258,0.8692486962942452,0.9622867537342132,0.48015752802181155,0.9125127161749745,0.8078525617113008,0.913142490500721,0.8956372968349017,0.8424634277500666,0.9318111815734976
2,0.38662519440124415,0.8204334365325078,0.810483859851294,0.9074926919729789,0.12582384661473936,0.7587939698492462,0.8593289577137387,0.9467217037568797,0.809931506849315,0.8367472388929029,0.9276605607738474
3,0.49205378973105135,0.909181636726547,0.8006260606540223,0.9133070862679926,0.14950372208436724,0.8313253012048193,0.8800471595927277,0.9517863987068607,0.8981164383561644,0.8411464861317959,0.931881133233555
4,0.47830045523520487,0.9151696606786427,0.81388661838991,0.9177262570367335,0.1472624292007552,0.7771084337349398,0.8516603307114614,0.9443289673098578,0.8955479452054794,0.8449752643142574,0.9325642676246368
5,0.44920108531805847,0.8945783132530121,0.8182499493882467,0.9117597057770074,0.14167198468410977,0.7687861271676301,0.852470538476211,0.9470812151168093,0.8759623609923011,0.8453836031071869,0.9281855055510974
6,0.39639914555996336,0.8255234297108675,0.8091997095783889,0.9042097542026515,0.10765401369010578,0.6506024096385542,0.8027474227235103,0.9383167646296497,0.8006843455945253,0.8282021997151631,0.9227567936612836
7,0.44840409048651997,0.8872104733131924,0.8169266332546266,0.9103471390151835,0.14906457453228728,0.8181818181818182,0.8743171076054264,0.9559323399422993,0.8768177929854577,0.8483685196421231,0.9313961962635006
8,0.47295208655332305,0.8933859822309971,0.8060539272091078,0.90251460980254,0.13462704669496664,0.7884615384615384,0.8610760471946004,0.9437310010819723,0.8793840889649273,0.8422492450208217,0.9244168843624038
9,0.145935960591133,0.7395833333333334,0.8366212756052142,0.9379255412011174,0.4662576687116564,0.9007164790174002,0.8101917918521079,0.9128117979404535,0.874251497005988,0.8382024645191448,0.9277712600179375
