,acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0,0.6772853185595568,0.6800426273977911,0.7261499709358652,-0.010849361928732093,0.13744858194414378,0.1996823119491699,0.6008064516129032,0.738255033557047,0.6695307425849751,0.4222689075630252,0.6219512195121951,0.5221100635376101,0.647478032242441,0.6863681380871534,0.6669230851647971
1,0.45013850415512463,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
2,0.6537396121883656,0.6650494090292578,0.721383452819221,-0.03134256449476547,-0.009663564781675071,0.027026082397658246,0.5454545454545454,0.5551181102362205,0.5502863278453829,0.3942505133470226,0.42127659574468085,0.4077635545458517,0.6585968379446641,0.6681169950322734,0.6633569164884687
3,0.6869806094182825,0.679130259651732,0.7231323975955879,0.03173166495338153,0.024211006038509786,0.08287441820000874,0.7519083969465649,0.7761194029850746,0.7640138999658197,0.5711340206185567,0.6540084388185654,0.612571229718561,0.6404868859585567,0.6965820011638654,0.6685344435612111
4,0.6782246879334258,0.6830730380730381,0.7414296814296815,-0.003974067482449106,0.025383707201888983,0.11531257517957177,0.6239669421487604,0.6493506493506493,0.6366587957497049,0.429769392033543,0.5450819672131147,0.48742567962332883,0.6413419913419913,0.6970898540531036,0.6692159226975475
5,0.636615811373093,0.6396775446775447,0.6867055167055168,-0.01356588650301116,0.06397122929380994,0.10114480574838636,0.5846774193548387,0.6486486486486487,0.6166630340017437,0.4492753623188406,0.5504201680672269,0.49984776519303376,0.6298798798798799,0.6391472203157172,0.6345135500977985
6,0.4507628294036061,0.5,0.5,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
7,0.6740638002773925,0.6748717948717948,0.7323387723387724,0.03908432993886324,0.11716291454853556,0.21617943548387097,0.6213991769547325,0.738562091503268,0.6799806342290002,0.432258064516129,0.6484375,0.5403477822580645,0.6119994923535758,0.6980869758647537,0.6550432341091648
8,0.6532593619972261,0.6562082362082362,0.7261421911421913,0.01130565871587963,0.13470602174886126,0.21639784946236557,0.5708154506437768,0.7055214723926381,0.6381684615182075,0.40860215053763443,0.625,0.5168010752688172,0.6108252523253512,0.6625628977356814,0.6366940750305163
9,0.6574202496532594,0.659996114996115,0.7121717171717172,0.021748573824815876,-0.10341319769776469,-0.15438425664941324,0.5933609958506224,0.6967741935483871,0.6450675946995048,0.43670886075949367,0.5910931174089069,0.5139009890842003,0.6418653576437587,0.6593414421313197,0.6506033998875392
