number,duration,params_learning_rate,params_max_depth,params_n_estimators
45,0 days 00:00:01.735831,0.031441276590032034,3,226
46,0 days 00:00:01.856566,0.37018848272855076,2,353
47,0 days 00:00:05.976786,0.06961925354100731,4,733
48,0 days 00:00:07.166274,0.011238567176133293,6,385
49,0 days 00:00:05.690157,0.0377092149082793,4,681
50,0 days 00:00:01.590276,0.016505044828090336,3,214
51,0 days 00:00:03.409742,0.14985499279690795,4,382
52,0 days 00:00:01.777255,0.0806692725912545,3,257
53,0 days 00:00:02.117989,0.14292508251004274,2,517
54,0 days 00:00:04.512021,0.044485144912258585,6,289
55,0 days 00:00:02.386713,0.387372740185369,2,546
56,0 days 00:00:05.049667,0.1036984122901041,2,955
57,0 days 00:00:05.143985,0.14267129110500398,5,362
58,0 days 00:00:07.631054,0.3207365247890251,5,712
59,0 days 00:00:03.091381,0.013669757031227955,3,563
60,0 days 00:00:03.163995,0.22247592144582898,5,236
61,0 days 00:00:01.336445,0.23259387975143708,2,227
62,0 days 00:00:01.510577,0.21684395473253207,3,254
63,0 days 00:00:07.782786,0.24910125436245947,5,739
64,0 days 00:00:01.941118,0.49187636773861515,3,265
65,0 days 00:00:02.623718,0.32264570492784517,3,393
66,0 days 00:00:09.051772,0.014385917486860472,5,677
67,0 days 00:00:05.975756,0.21039313362952153,6,388
68,0 days 00:00:02.471268,0.317824383172111,3,330
69,0 days 00:00:03.802539,0.03294805759729105,5,301
70,0 days 00:00:04.916003,0.014002287694524445,3,729
71,0 days 00:00:08.884857,0.039203024564317825,5,792
72,0 days 00:00:01.868503,0.05621514850933818,3,301
73,0 days 00:00:02.825460,0.022881011101001204,3,452
74,0 days 00:00:04.440370,0.1111677077760162,3,778
75,0 days 00:00:07.248040,0.03086917448579076,5,584
76,0 days 00:00:06.060577,0.020532073594337515,4,691
77,0 days 00:00:11.599022,0.014108275911223218,5,940
78,0 days 00:00:06.661470,0.011769393452068982,3,980
79,0 days 00:00:02.136923,0.17834339099415142,4,273
80,0 days 00:00:05.668068,0.13395819194918412,3,905
81,0 days 00:00:03.986835,0.1525048864446531,5,346
82,0 days 00:00:02.819371,0.1679225880189385,5,259
83,0 days 00:00:04.824095,0.07319824410637017,3,781
84,0 days 00:00:01.166399,0.06956975204751242,2,285
85,0 days 00:00:02.244121,0.02247832422647284,3,252
86,0 days 00:00:08.589177,0.2459066623151859,6,543
87,0 days 00:00:01.531461,0.31071765196495676,3,278
88,0 days 00:00:05.565980,0.04109963234536263,5,405
89,0 days 00:00:06.733243,0.010078177737632027,4,777
90,0 days 00:00:06.286902,0.014514303422700516,5,471
91,0 days 00:00:04.744133,0.11625282944453673,5,351
92,0 days 00:00:05.972677,0.01061386074802768,6,259
93,0 days 00:00:08.022686,0.03395268049017006,6,626
94,0 days 00:00:01.683550,0.18025236173632683,2,317
95,0 days 00:00:04.639605,0.02325462653736596,6,209
96,0 days 00:00:02.985961,0.1533380628044672,5,236
97,0 days 00:00:03.521382,0.3453406140237548,4,601
98,0 days 00:00:03.419049,0.043825616626217534,6,312
99,0 days 00:00:01.765764,0.04247627572283966,2,508
