,acc,roc,eq_loss,eod,spd
0,0.76,0.7365333333333335,-0.13658293887897704,0.02006688963210701,0.08680555555555558
1,0.8,0.7544097693351425,0.0972519892959427,0.05620155038759689,0.01909722222222221
2,0.76,0.8338293650793651,0.28417528248322427,-0.14814814814814814,-0.20588235294117652
3,0.73,0.7734375,0.35956021567417595,-0.01449275362318836,0.09303412809724165
4,0.76,0.7584325396825397,-0.04991222464723477,0.0636363636363636,-0.10989010989010994
5,0.81,0.8290208016235413,-0.04432649914164144,-0.02020202020202022,-0.03947368421052633
6,0.73,0.7946630483943917,0.08556287448310995,0.017006802721088454,-0.07947639083683966
7,0.7,0.7595129375951294,-0.07454820281007424,0.3226120857699805,0.22954651706404866
8,0.67,0.6639145216124333,0.05439882446006283,-0.13690476190476197,-0.10722610722610726
9,0.83,0.8230837789661319,-0.09709336578027938,-0.11538461538461542,0.016544117647058876
