acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0.75,0.7071428571428571,0.8352380952380952,0.202230921159266,0.19047619047619047,0.13461538461538458,0.6666666666666666,0.8571428571428571,0.7725340136054422,0.6153846153846154,0.75,0.6877003205128205,0.3333333333333333,0.7619047619047619,0.6071003401360544
0.55,0.6214285714285714,0.7066666666666666,0.30814860246057885,0.1111111111111111,0.08965517241379312,0.3888888888888889,0.5,0.4618055555555556,0.3103448275862069,0.4,0.3442528735632184,0.6035353535353536,0.75,0.6787637403446227
0.72,0.6285714285714286,0.7885714285714285,1.2238803895774135,0.2222222222222222,0.12962962962962965,0.7777777777777778,1.0,0.872289972899729,0.7037037037037037,0.8333333333333334,0.7735136452241715,0.3888888888888889,0.75,0.6149644308943089
0.72,0.6761904761904762,0.6907142857142856,0.6064780907585143,0.26086956521739135,0.4285714285714286,0.7391304347826086,1.0,0.8812111801242236,0.5714285714285714,1.0,0.8195812807881773,0.5,1.0,0.7218555900621118
0.74,0.719047619047619,0.8357142857142859,1.6297584646604018,0.8823529411764706,0.7307692307692307,0.0,0.8823529411764706,0.5955882352941176,0.0,0.7307692307692307,0.5017027243589743,0.0,0.875,0.5797385620915033
0.68,0.6952380952380952,0.7576190476190476,0.8108862059063147,0.506578947368421,0.44696969696969696,0.3684210526315789,0.875,0.6650219298245614,0.30303030303030304,0.75,0.6037296037296037,0.3333333333333333,0.7708333333333333,0.6078085839598998
0.71,0.6404761904761904,0.7066666666666667,1.8342089245694775,0.2558139534883721,0.11594202898550732,0.7441860465116279,1.0,0.9082687338501292,0.6666666666666666,0.782608695652174,0.7157236325090922,0.5387596899224806,1.0,0.7791343669250645
0.62,0.6714285714285715,0.6992857142857143,0.16201882657088368,0.75,0.6666666666666666,0.0,0.75,0.45,0.0,0.6666666666666666,0.37608830845771146,0.0,0.7127192982456141,0.4899853801169591
0.73,0.6357142857142857,0.7414285714285714,0.560082797354825,0.1875,0.33333333333333337,0.8125,1.0,0.9190340909090909,0.6666666666666666,1.0,0.8682795698924731,0.5,1.0,0.6943655303030303
0.76,0.7333333333333334,0.8080952380952381,0.12591818403782307,0.23913043478260865,0.10857142857142865,0.7608695652173914,1.0,0.8568840579710144,0.5714285714285714,0.68,0.6448463901689708,0.6929347826086957,1.0,0.8315670289855073
