,acc,bal_acc,roc,eq_loss,eod,spd
0,0.72,0.7428571428571429,0.84,-0.1855755726979736,0.05105438401775797,0.10476190476190472
1,0.68,0.6571428571428571,0.6928571428571428,-0.08073308689951764,0.08999999999999997,0.13051470588235292
2,0.71,0.6404761904761904,0.7671428571428572,-0.10233566443505637,0.04999999999999993,-0.07620383356708749
3,0.71,0.6880952380952381,0.7671428571428571,-0.07869583739500197,-0.14160839160839156,-0.16723259762309006
4,0.74,0.680952380952381,0.85,0.11578011660917625,0.0064102564102564985,0.12988330796549974
5,0.71,0.7166666666666666,0.7647619047619048,-0.168941814082455,0.22537878787878796,0.21836121836121836
6,0.7,0.6904761904761905,0.7123809523809523,-0.2934878640678389,0.18999999999999995,0.17671517671517667
7,0.56,0.6571428571428571,0.7723809523809524,-0.031131772054156792,0.25854700854700857,0.18467782851344494
8,0.71,0.65,0.7490476190476191,-0.10897876974430587,-0.06999999999999995,0.0004675081813931836
9,0.74,0.6619047619047619,0.7264285714285713,-0.005509489744657592,0.06000000000000005,-0.026180458158017728
