,acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0,0.6648199445983379,0.6731718659174579,0.7223987599302462,-0.01776725863578088,0.18453669625460056,0.20566031290565007,0.5201612903225806,0.7046979865771812,0.6124296384498809,0.3634453781512605,0.5691056910569106,0.46627553460408555,0.6635894170911149,0.67193662215457,0.6677630196228423
1,0.6814404432132964,0.6679170703352063,0.7082232125557062,-0.030361565589885453,0.05862348178137644,0.0743474407084338,0.7813765182186235,0.84,0.8106882591093117,0.6252723311546841,0.6996197718631179,0.662446051508901,0.663362831858407,0.6689901459017646,0.6661764888800858
2,0.6578947368421053,0.6618523541949235,0.7173648517729122,-0.02356726138195797,0.03312042288420236,0.0759141945912884,0.610236220472441,0.6433566433566433,0.6267964319145422,0.4517453798767967,0.5276595744680851,0.48970247717244086,0.6477652782000608,0.665633131695448,0.6566992049477545
3,0.6842105263157895,0.6766050071264795,0.724821063394683,0.03220144060447783,-0.001993847556112649,0.06187306972900086,0.753731343283582,0.7557251908396947,0.7547282670616384,0.5752577319587628,0.6371308016877637,0.6061942668232633,0.6341472250398492,0.6962482456440626,0.6651977353419559
4,0.6823855755894591,0.6758275058275058,0.7391647241647242,0.01386957043916548,-0.01416765053128688,0.08378870673952643,0.7337662337662337,0.7479338842975206,0.7408500590318772,0.5555555555555556,0.639344262295082,0.5974499089253188,0.627994227994228,0.6952435378934412,0.6616188829438345
5,0.6324549237170597,0.6358896658896659,0.6825058275058276,-0.018884146893466847,0.06527898866608539,0.10735598587260997,0.5766129032258065,0.6418918918918919,0.6092523975588492,0.44306418219461696,0.5504201680672269,0.49674217513092195,0.6209459459459459,0.6372426218256693,0.6290942838858076
6,0.6490984743411928,0.6513170163170163,0.7164646464646465,0.05127602472149906,-0.04879209472888624,0.03666878217333053,0.5971223021582733,0.6459143968871596,0.6215183495227165,0.48057259713701433,0.5172413793103449,0.4989069882236796,0.599636419896341,0.6742503018918556,0.6369433608940983
7,0.6726768377253814,0.6782983682983683,0.7342346542346543,0.02535488952599174,0.020818203824739756,0.09157426075268815,0.6131687242798354,0.6339869281045751,0.6235778261922053,0.42795698924731185,0.51953125,0.4737441196236559,0.6422361824988896,0.693971749527305,0.6681039660130973
8,0.6588072122052705,0.6623620823620824,0.7194716394716394,0.023765879426075998,0.07214513283656765,0.13414818548387097,0.5965665236051502,0.6687116564417178,0.632639090023434,0.432258064516129,0.56640625,0.4993321572580645,0.6408074411240847,0.6646625721474027,0.6527350066357437
9,0.6449375866851595,0.6483566433566433,0.7114685314685314,0.018791655041585864,-0.08360326596171863,-0.1383607509523565,0.5809128630705395,0.6645161290322581,0.6227144960513988,0.43248945147679324,0.5708502024291497,0.5016698269529715,0.6257363253856942,0.6509714529944972,0.6383538891900957
