model,thresh,bal_acc,precision,acc,recall,eod,spd,min_tpr,min_pr,min_bal_acc,min_acc,duration
0,0.5391371727578212,0.6744585538396759,0.7142228093350946,0.6751269035532995,0.6812263754724905,0.452089239492173,0.5168483182911214,0.46370023419203754,0.30709534368070956,0.6257090336134454,0.6421319796954315,0 days 00:00:01.440760
1,inf,0.5,0.0,0.4506229810798339,0.0,0.0,0.0,0.0,0.0,0.5,0.33098591549295775,0 days 00:00:00.601943
2,0.5268530788393022,0.667180634881926,0.7093178778421757,0.6672819566220581,0.6682066358672827,0.4631147540983606,0.5002966803035508,0.3583138173302107,0.22505543237250558,0.618251050420168,0.633248730964467,0 days 00:00:00.292469
3,0.5134776642556848,0.6556014041009502,0.7227414330218068,0.6485925242270419,0.5846283074338513,0.5919203747072599,0.5845538865119766,0.2295081967213115,0.1407982261640799,0.584227782571182,0.6031042128603105,0 days 00:00:01.092544
4,0.6878098408499568,0.5849177640103111,0.7182576459684893,0.5592985694508538,0.3254934901301974,0.7214285714285714,0.5985915492957746,0.0,0.0,0.5,0.34985422740524785,0 days 00:00:00.998348
5,0.5587312256068102,0.6789891083898751,0.7219227313566936,0.6785879095523766,0.6749265014699706,0.4216689264143966,0.5016551637987571,0.4730679156908666,0.3082039911308204,0.6278623949579832,0.6256345177664975,0 days 00:00:00.541441
6,inf,0.5,0.0,0.4506229810798339,0.0,0.0,0.0,0.0,0.0,0.5,0.33098591549295775,0 days 00:00:01.644309
7,0.5106255770339446,0.6430727299432506,0.7475790832795352,0.6275957544993078,0.4863502729945401,0.5340749414519906,0.4855095093844664,0.18735362997658078,0.11308203991130816,0.5705189202514483,0.5909090909090909,0 days 00:00:01.151871
8,inf,0.5,0.0,0.4506229810798339,0.0,0.0,0.0,0.0,0.0,0.5,0.33098591549295775,0 days 00:00:01.470989
9,0.5166808178242586,0.677528062341979,0.7128755364806867,0.6795108444854637,0.6976060478790425,0.44037963761863674,0.512413728490678,0.47540983606557374,0.311529933481153,0.618251050420168,0.633248730964467,0 days 00:00:05.201253
10,inf,0.5,0.0,0.4506229810798339,0.0,0.0,0.0,0.0,0.0,0.5,0.33098591549295775,0 days 00:00:02.290394
11,inf,0.5,0.0,0.4506229810798339,0.0,0.0,0.0,0.0,0.0,0.5,0.33098591549295775,0 days 00:00:01.909426
12,0.5167246368963718,0.6658889402857104,0.7105978260869565,0.6652053530226119,0.6589668206635867,0.46077283372365335,0.49586209050310737,0.360655737704918,0.229490022172949,0.618251050420168,0.633248730964467,0 days 00:00:03.762891
