number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators
141,0 days 00:00:01.491223,0.008132389781043243,0.031762537428492506,2,4873.263222889188,0.13716010226404934,117
142,0 days 00:00:01.412344,0.8145660385093025,0.15634163449989646,6,23.23831033518571,0.002932813873545999,89
143,0 days 00:00:07.957159,0.01670303263161161,0.09288068267162111,8,9.946617603823611,0.07349315558736046,484
144,0 days 00:00:03.615504,0.16947147752674235,0.23881564628814297,5,20.513306777737498,0.0953430565977407,254
145,0 days 00:00:00.481932,0.0042692716925758,0.0017387245843901384,6,109.49526126931502,0.36997912122624915,34
146,0 days 00:00:03.365734,0.008636220795747024,0.25323562068426847,8,7602.137532157984,0.006637571862277871,263
147,0 days 00:00:02.203370,0.08596535612605635,0.002726895891345843,5,412.1961763011145,0.0010862749872250616,172
148,0 days 00:00:03.464971,0.0024173266509439984,0.23951241184847402,7,3.3343884093050264,0.02874728530718819,211
149,0 days 00:00:02.095453,0.012232846996811776,0.06062368831764702,5,9515.97903282492,0.28868699909156376,166
150,0 days 00:00:00.551325,0.7060432465625406,0.2223045215401189,4,5.178160079446927,0.2850096879769265,39
151,0 days 00:00:02.008815,0.35563407147027126,0.0589775184292123,4,92.52415096833293,0.010591446056148344,143
152,0 days 00:00:00.399042,0.013763775854563348,0.0029070188892413346,7,16.276289996448625,0.0016798456210323272,21
153,0 days 00:00:03.355761,0.02094987455136503,0.011967566138400701,8,9.217471831408425,0.06573023450333888,175
154,0 days 00:00:00.417435,0.21421970645667543,0.09422708546155233,2,35.24541177267032,0.03997529421493788,31
155,0 days 00:00:01.532927,0.011307294794030547,0.009619489139753617,6,9.89569753142172,0.29249289912895765,78
156,0 days 00:00:00.503449,0.002064273315230843,0.0216201057747657,6,1.128632936032845,0.1843560692128601,26
157,0 days 00:00:00.527132,0.5335190619622164,0.07585270027065907,5,5.878906582605566,0.009140903944688621,28
158,0 days 00:00:00.348235,0.002082961365675377,0.0927515044105276,2,1740.9627688482383,0.026787087451073763,25
159,0 days 00:00:05.027653,0.6567915048443554,0.009415282229902218,7,227.01201357845807,0.2631599144591874,378
160,0 days 00:00:02.098542,0.00526746105137141,0.0070063582956658935,3,298.4707737620603,0.3882869209795601,155
161,0 days 00:00:00.585023,0.0024084612686023268,0.03497992723240677,5,558.0923735664552,0.0017459857130373848,44
162,0 days 00:00:00.456654,0.8681369147317808,0.165167794532599,5,10.135490763379766,0.4554973481807886,28
163,0 days 00:00:01.160090,0.0766295213166177,0.008620060670669935,3,18.260591208111105,0.03957861320827579,83
164,0 days 00:00:00.743575,0.006688903076428951,0.024939031479413978,6,16.799172539163298,0.0014581641787134,41
165,0 days 00:00:03.526515,0.09323116673254639,0.003758491942728509,5,8320.200585394789,0.0020439347566050107,268
166,0 days 00:00:00.847437,0.009381319452455565,0.15912311854559125,3,14.111115747999783,0.13299494625652075,62
167,0 days 00:00:01.651573,0.009256894492639492,0.004919650984386514,6,6832.434305286977,0.01631361159084455,130
168,0 days 00:00:01.667469,0.011900096940397767,0.2682361171720114,6,54.604572529507045,0.49251229078105263,113
169,0 days 00:00:06.885196,0.33786184338155645,0.07614478677224756,5,12.936140700283424,0.03793849957930306,475
170,0 days 00:00:04.888607,0.019326955041497066,0.0015325299737106064,4,14.133747779546955,0.007377287449680698,327
171,0 days 00:00:00.695934,0.07520582698441601,0.020489417940974333,2,2.216290966419671,0.21869205669509084,51
172,0 days 00:00:00.524238,0.334677501125362,0.00192136468833317,5,1.1657762359822141,0.0195258880242862,29
173,0 days 00:00:07.025952,0.16997594463749724,0.009154497818094657,8,5.24896166338134,0.012076260165805675,394
174,0 days 00:00:00.489676,0.00793210286012934,0.0010096328468737832,4,1.1847473645955433,0.003451504371110023,32
175,0 days 00:00:04.955706,0.03411674963841935,0.003609128455782822,7,4723.951799368285,0.34659569694262193,397
176,0 days 00:00:00.672381,0.4685526304747108,0.006559018418544281,4,1234.2076427432978,0.020394273008870527,50
177,0 days 00:00:00.708187,0.04901818028888162,0.0021061731765905033,8,4371.877655843434,0.04985495418547513,56
178,0 days 00:00:00.810889,0.038531910391343446,0.006327866041463928,3,1.0548489814208388,0.19629255117220806,59
179,0 days 00:00:03.730944,0.48603269038046654,0.09774912405873785,3,30.114084414350938,0.009529467068673785,280
180,0 days 00:00:03.542721,0.0015610107191194455,0.0012735342706946937,2,1.8295361668900982,0.0036925736531898336,275
181,0 days 00:00:03.855956,0.0016071561083324207,0.2069305337412472,2,3.7570187616104698,0.06426018053537876,290
182,0 days 00:00:01.328408,0.4116868516247584,0.11941722708670555,3,307.7843555039071,0.224819370003783,101
183,0 days 00:00:00.695741,0.5260593349855084,0.023869697400963126,5,530.3179433848201,0.0019972575850842854,54
184,0 days 00:00:01.835047,0.14168098939186968,0.010462105412161336,5,1.0781007446495443,0.4162452239724081,108
185,0 days 00:00:01.538308,0.007876911850297914,0.0014178033741011743,4,5.148116758437637,0.0025474559406244586,102
186,0 days 00:00:00.808332,0.12138304289036626,0.004323320348504465,3,26.520701725637736,0.4556771542393272,58
187,0 days 00:00:05.206928,0.003452707167570117,0.09004096639603328,8,1.7555934685412073,0.05477711574469235,298
188,0 days 00:00:03.818271,0.0066212343284985115,0.09876504514353908,8,617.6205552917917,0.023991888950376697,298
189,0 days 00:00:00.611705,0.011213308100558601,0.008117815152471376,7,423.1764964247878,0.017952641956646326,48
190,0 days 00:00:06.065492,0.11260848917892055,0.027709561616548018,3,12.577517506019875,0.11936364748617838,438
191,0 days 00:00:00.681724,0.07099130437362429,0.06797927155207259,4,3.4715393759387614,0.021356829780384123,43
192,0 days 00:00:03.114844,0.29542187622492616,0.007991066079895266,7,2.211871164803818,0.002175358436547198,168
193,0 days 00:00:01.062674,0.001950975255784737,0.1858459665845655,7,2918.4097904446717,0.4487387908189246,85
194,0 days 00:00:00.945332,0.17016009446022537,0.40413762508207085,4,54.59196333244538,0.0060568970679398875,66
195,0 days 00:00:00.523364,0.12659287473437086,0.007948135784335782,2,5.988107975452671,0.05834726383962927,37
196,0 days 00:00:01.361320,0.21869989096867906,0.005679949090998786,8,105.07040217332664,0.002772947165096598,95
