,acc,bal_acc,roc,eq_loss,eod,spd
0,0.8216990788126919,0.8429339613867759,0.9221007853583929,-0.16558418325851262,-0.09474678760393052,-0.29278384167266863
1,0.8163766632548618,0.8450056675822581,0.927990397798897,0.18732579066034533,0.07917938284164117,0.32796019112665586
2,0.8249385749385749,0.8391664331952166,0.9260655053305218,-0.18141533548224548,-0.06917974806955318,-0.29007880413765985
3,0.842956592956593,0.8501265353819838,0.9318562500921598,-0.1880290297534579,-0.12922348074934464,-0.3154807768144782
4,0.8128583128583129,0.8456107060176652,0.9326605745978148,-0.1593924505547311,-0.13196498569126802,-0.3346482025992431
5,0.8378378378378378,0.8462117487770086,0.9277780528157298,-0.1732793114207786,-0.1504341063676672,-0.30525368819019194
6,0.8015970515970516,0.8089055881699396,0.9016105838697532,-0.1742926362841063,-0.07446335691720019,-0.28774022106138863
7,0.8005733005733006,0.8340277721810753,0.9217725287744065,-0.19300781381942844,-0.047382816076169565,-0.31083557019931596
8,0.808968058968059,0.8413047007312044,0.9236037058741582,-0.19573715984691667,-0.10297542207710031,-0.35010492987647424
9,0.8034398034398035,0.823600712437843,0.9164810544264288,0.16285189709804002,0.14057169054930063,0.3125963311070144
