fold,trial,model,params,roc,acc,eod,spd,eq_loss
1,5,XtremeFair,"{'min_child_weight': 796.8308018288487, 'n_estimators': 30, 'eta': 0.047748724993551005, 'max_depth': 5, 'l2_weight': 192.95413025168781, 'fair_weight': 0.05147937064447428}",0.5,0.29,0.0,0.0,0.0
1,6,XtremeFair,"{'min_child_weight': 1.8289457376051514, 'n_estimators': 74, 'eta': 0.028844500055594604, 'max_depth': 7, 'l2_weight': 0.20424169023539102, 'fair_weight': 9.833760349844777}",0.7391937833899952,0.69,-0.02418812989921615,-0.01388888888888884,0.016509383411910217
1,7,XtremeFair,"{'min_child_weight': 220.2622283108032, 'n_estimators': 366, 'eta': 0.02557090707378721, 'max_depth': 3, 'l2_weight': 0.20549184967734982, 'fair_weight': 0.055016270656906285}",0.5,0.29,0.0,0.0,0.0
2,0,XtremeFair,"{'min_child_weight': 0.0010866509512822131, 'n_estimators': 11, 'eta': 0.11417788754837964, 'max_depth': 4, 'l2_weight': 814.5394732550409, 'fair_weight': 0.9824801510275021}",0.6100048567265663,0.64,-0.1661814109742441,-0.11024305555555558,-0.00615941729138314
2,1,XtremeFair,"{'min_child_weight': 186.32243306036912, 'n_estimators': 97, 'eta': 0.4828750948226159, 'max_depth': 4, 'l2_weight': 0.0014953810530438669, 'fair_weight': 0.012968600311313713}",0.5,0.29,0.0,0.0,0.0
2,2,XtremeFair,"{'min_child_weight': 124.47492604370002, 'n_estimators': 17, 'eta': 0.21170820011297234, 'max_depth': 6, 'l2_weight': 110.33636275249889, 'fair_weight': 0.33578581703288046}",0.5,0.29,0.0,0.0,-0.06172387800059753
2,3,XtremeFair,"{'min_child_weight': 0.586479854246178, 'n_estimators': 34, 'eta': 0.027258541573609876, 'max_depth': 9, 'l2_weight': 11.817857663295841, 'fair_weight': 0.028264673851039333}",0.745082564351627,0.72,-0.00895856662933936,-0.01215277777777779,-0.03959417154412004
2,4,XtremeFair,"{'min_child_weight': 1.4413317896598592, 'n_estimators': 33, 'eta': 0.014062940080596317, 'max_depth': 2, 'l2_weight': 992.8471437322487, 'fair_weight': 2.966773688261864}",0.5027319086935406,0.675,-0.06270996640537518,-0.06770833333333337,-0.0038026337022624146
2,5,XtremeFair,"{'min_child_weight': 219.87804409909288, 'n_estimators': 60, 'eta': 0.016678345340394446, 'max_depth': 6, 'l2_weight': 782.9348719890667, 'fair_weight': 0.2746077768468454}",0.5,0.29,0.0,0.0,0.0
2,6,XtremeFair,"{'min_child_weight': 88.77176783739725, 'n_estimators': 96, 'eta': 0.011428804853639068, 'max_depth': 5, 'l2_weight': 0.0021777760446362706, 'fair_weight': 0.19546083381848836}",0.5881495871782418,0.29,0.0,0.0,-0.045166437313661434
2,7,XtremeFair,"{'min_child_weight': 15.452820864199767, 'n_estimators': 94, 'eta': 0.013063542519068376, 'max_depth': 2, 'l2_weight': 238.39465641550132, 'fair_weight': 0.061306690273827014}",0.7177634774162214,0.29,0.0,0.0,-0.01315847022559613
2,8,XtremeFair,"{'min_child_weight': 632.6980592424454, 'n_estimators': 44, 'eta': 0.4192873097267015, 'max_depth': 5, 'l2_weight': 0.027534548311766733, 'fair_weight': 0.012568415896303893}",0.5,0.29,0.0,0.0,0.0
2,9,XtremeFair,"{'min_child_weight': 0.9873849320006512, 'n_estimators': 71, 'eta': 0.01608923878422745, 'max_depth': 10, 'l2_weight': 0.0011740930007498856, 'fair_weight': 0.13902096490342455}",0.6993686255463817,0.71,0.06517357222844355,0.04079861111111116,-0.06643452620397872
3,0,XtremeFair,"{'min_child_weight': 222.9199152280379, 'n_estimators': 258, 'eta': 0.03226973873740737, 'max_depth': 8, 'l2_weight': 67.17659510314441, 'fair_weight': 0.16664445092123964}",0.5,0.29,0.0,0.0,0.0
3,1,XtremeFair,"{'min_child_weight': 826.6286567701849, 'n_estimators': 20, 'eta': 0.26105841208518116, 'max_depth': 10, 'l2_weight': 756.7579567855253, 'fair_weight': 5.541683623538745}",0.5,0.29,0.0,0.0,0.0
3,2,XtremeFair,"{'min_child_weight': 252.1773265099532, 'n_estimators': 24, 'eta': 0.15302896256596377, 'max_depth': 4, 'l2_weight': 410.4114973267861, 'fair_weight': 0.3930445907197663}",0.5,0.29,0.0,0.0,0.0
3,3,XtremeFair,"{'min_child_weight': 3.557479446231697, 'n_estimators': 21, 'eta': 0.027616153907527936, 'max_depth': 4, 'l2_weight': 0.01791499122886398, 'fair_weight': 8.056019117251141}",0.731665857212239,0.625,0.027323628219484863,0.04513888888888884,0.034374397738620166
3,4,XtremeFair,"{'min_child_weight': 18.07349677640548, 'n_estimators': 24, 'eta': 0.09221092826976718, 'max_depth': 5, 'l2_weight': 591.4669817439232, 'fair_weight': 0.1294979625896553}",0.6576614861583293,0.29,0.0,0.0,0.02305929947094898
3,5,XtremeFair,"{'min_child_weight': 0.03823158469694849, 'n_estimators': 12, 'eta': 0.27739202799539575, 'max_depth': 7, 'l2_weight': 195.6428107581066, 'fair_weight': 0.013500900841369928}",0.7109033511413307,0.62,0.14445688689809633,0.12326388888888884,0.03459968937751112
3,6,XtremeFair,"{'min_child_weight': 3.262726468472575, 'n_estimators': 28, 'eta': 0.26508364285907865, 'max_depth': 9, 'l2_weight': 0.39020783078111915, 'fair_weight': 0.3260036214574092}",0.7384652744050509,0.66,0.0916013437849944,0.04600694444444442,0.06074682032481671
3,7,XtremeFair,"{'min_child_weight': 0.03568493644916876, 'n_estimators': 124, 'eta': 0.2766188860126225, 'max_depth': 6, 'l2_weight': 0.2329309734960063, 'fair_weight': 1.0423039004087453}",0.7128460417678485,0.59,-0.05778275475923855,-0.05555555555555558,0.13716346976955396
3,8,XtremeFair,"{'min_child_weight': 97.69646276453936, 'n_estimators': 69, 'eta': 0.4641334301895197, 'max_depth': 5, 'l2_weight': 14.759025532933132, 'fair_weight': 0.03027236310082096}",0.5,0.29,0.0,0.0,0.0738414057996003
4,0,XtremeFair,"{'min_child_weight': 0.002938468288367083, 'n_estimators': 477, 'eta': 0.12704584041395126, 'max_depth': 2, 'l2_weight': 0.013993554444754953, 'fair_weight': 0.05626342220261156}",0.732030111704711,0.74,0.10391937290033604,0.02864583333333337,-0.05582484274017008
4,1,XtremeFair,"{'min_child_weight': 210.45319073554003, 'n_estimators': 115, 'eta': 0.16066712551191784, 'max_depth': 5, 'l2_weight': 2.835869590447469, 'fair_weight': 0.2025487087322972}",0.5,0.29,0.0,0.0,0.0
4,2,XtremeFair,"{'min_child_weight': 0.47103183083820716, 'n_estimators': 27, 'eta': 0.01189093411124596, 'max_depth': 7, 'l2_weight': 0.5238658534724262, 'fair_weight': 0.7186419719736054}",0.7722195240407966,0.74,0.05151175811870101,0.03385416666666663,0.02264543796789975
4,3,XtremeFair,"{'min_child_weight': 0.0010589728435088837, 'n_estimators': 96, 'eta': 0.02794806813289719, 'max_depth': 3, 'l2_weight': 0.030673168322386025, 'fair_weight': 0.021674955311523254}",0.7606240893637689,0.775,0.009406494960806255,0.02604166666666663,0.09280212539521315
4,4,XtremeFair,"{'min_child_weight': 0.187509929042349, 'n_estimators': 197, 'eta': 0.1383822067508631, 'max_depth': 5, 'l2_weight': 12.832690940776581, 'fair_weight': 0.024799030873816096}",0.753763963088878,0.765,0.019260918253079518,-0.05034722222222221,0.09607643388735698
4,5,XtremeFair,"{'min_child_weight': 349.79045359596296, 'n_estimators': 187, 'eta': 0.10295402713766832, 'max_depth': 2, 'l2_weight': 0.5357001572887988, 'fair_weight': 0.01143962347321823}",0.5,0.29,0.0,0.0,0.0
4,6,XtremeFair,"{'min_child_weight': 366.97733550591164, 'n_estimators': 268, 'eta': 0.10244464541260842, 'max_depth': 8, 'l2_weight': 1.2389366848241845, 'fair_weight': 0.18790407794807443}",0.5,0.29,0.0,0.0,0.0
5,0,XtremeFair,"{'min_child_weight': 0.10460196008403642, 'n_estimators': 164, 'eta': 0.01435103221003239, 'max_depth': 6, 'l2_weight': 48.24882045586129, 'fair_weight': 3.155038032185934}",0.7276590577950461,0.645,0.1552071668533035,0.17447916666666663,0.044765537258522836
5,1,XtremeFair,"{'min_child_weight': 0.0043262151119718055, 'n_estimators': 156, 'eta': 0.0574861623143459, 'max_depth': 9, 'l2_weight': 0.14661860656092643, 'fair_weight': 0.020530974642980235}",0.7492714910150557,0.68,0.018589025755879063,-0.02083333333333337,0.18109684787710478
6,0,XtremeFair,"{'min_child_weight': 88.0586974034933, 'n_estimators': 16, 'eta': 0.21349857752354742, 'max_depth': 5, 'l2_weight': 214.2898356297203, 'fair_weight': 0.05044367689845834}",0.5,0.29,0.0,0.0,0.05768053165946507
6,1,XtremeFair,"{'min_child_weight': 100.22027253489615, 'n_estimators': 10, 'eta': 0.3648618391586663, 'max_depth': 7, 'l2_weight': 4.2647155905081915, 'fair_weight': 0.01878175947107127}",0.5,0.29,0.0,0.0,0.07325976668237699
6,2,XtremeFair,"{'min_child_weight': 256.3164185500324, 'n_estimators': 140, 'eta': 0.052932885051742005, 'max_depth': 9, 'l2_weight': 28.369152712700316, 'fair_weight': 8.441758024228442}",0.5,0.29,0.0,0.0,0.0
6,3,XtremeFair,"{'min_child_weight': 3.484402988191123, 'n_estimators': 13, 'eta': 0.08543599142561611, 'max_depth': 3, 'l2_weight': 231.97800109259938, 'fair_weight': 0.8103986349026556}",0.6157115104419622,0.29,0.0,0.0,0.01651123860407755
6,4,XtremeFair,"{'min_child_weight': 779.0475074237676, 'n_estimators': 52, 'eta': 0.020863017477262484, 'max_depth': 8, 'l2_weight': 0.5073897290822726, 'fair_weight': 0.04823496590706297}",0.5,0.29,0.0,0.0,0.0
6,5,XtremeFair,"{'min_child_weight': 58.56371865418834, 'n_estimators': 27, 'eta': 0.09552947747268545, 'max_depth': 6, 'l2_weight': 944.875013880391, 'fair_weight': 0.20797169440449703}",0.7002185526954832,0.29,0.0,0.0,0.022977376488703904
6,6,XtremeFair,"{'min_child_weight': 171.94361105682415, 'n_estimators': 21, 'eta': 0.015802324029289213, 'max_depth': 5, 'l2_weight': 58.373584655364255, 'fair_weight': 0.2542554139008739}",0.5,0.29,0.0,0.0,0.015256093593610909
6,7,XtremeFair,"{'min_child_weight': 0.02290853273729574, 'n_estimators': 219, 'eta': 0.019576262431722568, 'max_depth': 8, 'l2_weight': 0.01465766408969317, 'fair_weight': 0.048914914639798565}",0.7158814958717825,0.705,0.008286674132138905,-0.02256944444444442,0.0419916396130956
6,8,XtremeFair,"{'min_child_weight': 0.017403681653508713, 'n_estimators': 163, 'eta': 0.2945473160902857, 'max_depth': 5, 'l2_weight': 2.713032246225419, 'fair_weight': 0.40118906729809034}",0.7383438562408937,0.775,0.04120940649496074,-0.01736111111111116,0.11008562245767473
7,0,XtremeFair,"{'min_child_weight': 32.068830908314794, 'n_estimators': 105, 'eta': 0.028535657596919874, 'max_depth': 2, 'l2_weight': 0.0046577729736904175, 'fair_weight': 0.8625866844669103}",0.7792010684798445,0.705,0.0815229563269877,0.09375,0.06111336948924884
7,1,XtremeFair,"{'min_child_weight': 1.3494440819490257, 'n_estimators': 30, 'eta': 0.19131294467572166, 'max_depth': 8, 'l2_weight': 1.4076640459554575, 'fair_weight': 5.026361863728628}",0.7257163671685284,0.72,-0.044792833146696576,-0.04861111111111116,0.0854726131794501
7,2,XtremeFair,"{'min_child_weight': 2.9264263383849753, 'n_estimators': 46, 'eta': 0.209995581990635, 'max_depth': 10, 'l2_weight': 0.016206939339975898, 'fair_weight': 2.9534506531895404}",0.7032540067994172,0.745,0.030011198208286682,-0.00434027777777779,0.03676153366275603
8,0,XtremeFair,"{'min_child_weight': 0.011531134156496033, 'n_estimators': 12, 'eta': 0.1395360794942316, 'max_depth': 7, 'l2_weight': 0.027230533044018467, 'fair_weight': 4.409050493773491}",0.7453861097620204,0.695,0.07189249720044788,0.04861111111111116,0.03738064971166355
8,1,XtremeFair,"{'min_child_weight': 292.4216964265999, 'n_estimators': 95, 'eta': 0.047166238992491616, 'max_depth': 6, 'l2_weight': 0.05553783256740317, 'fair_weight': 0.28132341253044296}",0.5,0.29,0.0,0.0,0.0
8,2,XtremeFair,"{'min_child_weight': 355.2207785706127, 'n_estimators': 21, 'eta': 0.13531435742058567, 'max_depth': 2, 'l2_weight': 356.8538121411917, 'fair_weight': 0.5158104728370867}",0.5,0.29,0.0,0.0,0.0
8,3,XtremeFair,"{'min_child_weight': 610.7236316633634, 'n_estimators': 13, 'eta': 0.03182598953942274, 'max_depth': 10, 'l2_weight': 0.7693032979877494, 'fair_weight': 1.2677498752699459}",0.5,0.29,0.0,0.0,0.0
8,4,XtremeFair,"{'min_child_weight': 0.07262351975933569, 'n_estimators': 186, 'eta': 0.37876997772175497, 'max_depth': 9, 'l2_weight': 97.0722114799613, 'fair_weight': 0.013212860607034567}",0.7554638173870811,0.685,0.007390817469204891,-0.03993055555555558,0.049778893762588705
8,5,XtremeFair,"{'min_child_weight': 0.34088520717070075, 'n_estimators': 417, 'eta': 0.39986708103006374, 'max_depth': 8, 'l2_weight': 118.8251738836743, 'fair_weight': 9.7392850475987}",0.7316658572122389,0.725,0.06159014557670772,0.03298611111111116,-0.08176380087630075
9,0,XtremeFair,"{'min_child_weight': 359.10881293862815, 'n_estimators': 24, 'eta': 0.011853669237430716, 'max_depth': 10, 'l2_weight': 5.250473347395354, 'fair_weight': 5.855068473615615}",0.5,0.29,0.0,0.0,0.0
9,1,XtremeFair,"{'min_child_weight': 129.83506104517642, 'n_estimators': 142, 'eta': 0.4202970425134172, 'max_depth': 9, 'l2_weight': 0.03250682080032694, 'fair_weight': 0.06529719460068927}",0.5,0.29,0.0,0.0,0.07384273945436759
9,2,XtremeFair,"{'min_child_weight': 0.013469871159465355, 'n_estimators': 256, 'eta': 0.04085283949389039, 'max_depth': 10, 'l2_weight': 46.08838481382754, 'fair_weight': 0.029288124974650748}",0.7495143273433705,0.77,-0.033370660694288956,-0.05555555555555558,0.058382530452351755
9,3,XtremeFair,"{'min_child_weight': 176.77887319423004, 'n_estimators': 15, 'eta': 0.04450990289001742, 'max_depth': 7, 'l2_weight': 87.90184006910023, 'fair_weight': 0.11168090245405363}",0.5,0.29,0.0,0.0,0.024107735040816758
9,4,XtremeFair,"{'min_child_weight': 151.83838241113125, 'n_estimators': 10, 'eta': 0.03216437010237459, 'max_depth': 5, 'l2_weight': 0.08622492489896025, 'fair_weight': 0.2149044761263656}",0.5,0.29,0.0,0.0,0.018962685908162524
9,5,XtremeFair,"{'min_child_weight': 0.029965064993032784, 'n_estimators': 145, 'eta': 0.2137170808375802, 'max_depth': 7, 'l2_weight': 0.9623353869056424, 'fair_weight': 0.02674928755913354}",0.7342156386595434,0.73,0.029787234042553123,-0.0026041666666666297,0.03196086815549837
9,6,XtremeFair,"{'min_child_weight': 92.55820122150644, 'n_estimators': 75, 'eta': 0.022881737289180033, 'max_depth': 2, 'l2_weight': 0.9225153433963574, 'fair_weight': 1.2969711877581134}",0.5,0.29,0.0,0.0,0.05134806806360137
9,7,XtremeFair,"{'min_child_weight': 838.3314282256481, 'n_estimators': 62, 'eta': 0.09513756996719748, 'max_depth': 5, 'l2_weight': 327.2499150509374, 'fair_weight': 0.4574444909604008}",0.5,0.29,0.0,0.0,0.0
9,8,XtremeFair,"{'min_child_weight': 394.2581213161719, 'n_estimators': 95, 'eta': 0.3857077723440065, 'max_depth': 7, 'l2_weight': 0.00996567864411871, 'fair_weight': 2.857918575897606}",0.5,0.29,0.0,0.0,0.0
9,9,XtremeFair,"{'min_child_weight': 0.0018132096785396625, 'n_estimators': 105, 'eta': 0.04416241754974064, 'max_depth': 9, 'l2_weight': 0.9186126333803715, 'fair_weight': 0.012326480609949949}",0.7453861097620205,0.685,0.049944008958566544,0.015625,0.04617462227641789
9,10,XtremeFair,"{'min_child_weight': 158.67919305698274, 'n_estimators': 20, 'eta': 0.09094658011863156, 'max_depth': 6, 'l2_weight': 0.011338421536506882, 'fair_weight': 0.19189354459430907}",0.5,0.29,0.0,0.0,0.060089135875066924
