number,duration,params_learning_rate,params_min_child_weight,params_n_estimators,params_num_leaves,params_reg_lambda
179,0 days 00:00:05.847943,0.03288797657565127,0.031197189151636946,61,3,5.899364709212262
180,0 days 00:00:07.882226,0.22863232288312818,786.8759100244617,35,23,0.023540507251862162
181,0 days 00:00:07.028950,0.05043898172957571,0.5703342939952107,21,62,71.56607651724299
182,0 days 00:00:07.151134,0.09799870457642723,622.2176697371157,26,43,17.482651721601354
183,0 days 00:00:18.369894,0.07195112441085127,0.023518996789132555,81,42,0.06422031460586582
184,0 days 00:00:04.215806,0.016468634197617762,0.013838949541090842,20,8,64.93345799483254
185,0 days 00:00:05.667231,0.029712536483780156,0.011153227853481983,23,19,175.4916012758516
186,0 days 00:00:12.116492,0.08343252584547198,0.026252888250618056,67,22,0.3181270068393289
187,0 days 00:00:14.901816,0.017990616620861367,0.007273214664856092,49,42,0.5529162836317695
188,0 days 00:00:24.030067,0.3141640621513653,0.19858495655005595,166,45,0.008722382327326986
189,0 days 00:00:07.404894,0.05340779876663289,6.502594691645627,33,24,3.017984110733264
190,0 days 00:00:44.547332,0.04857096961010131,23.13475956206013,209,50,38.15643449226191
191,0 days 00:00:44.647337,0.10359991779897551,1.5920861099419044,204,60,27.656543052527056
192,0 days 00:00:17.464551,0.029090230668263755,67.9395480405522,67,55,0.0014719928835781253
193,0 days 00:01:28.839314,0.035701924973211674,151.8964625392998,497,48,0.2875762407296007
194,0 days 00:00:14.229281,0.320340120438364,548.1832105021073,62,47,0.03221819164155467
195,0 days 00:00:43.055504,0.14188671993605878,0.5988994676360474,305,43,0.02839302639836929
196,0 days 00:00:23.960309,0.25701417108315916,0.001227967605232195,333,6,0.32762640185905517
197,0 days 00:00:06.368660,0.4915328162745316,2.582258242628053,22,41,297.3297828027175
198,0 days 00:00:31.386728,0.011158756773399246,0.01310029951789392,154,41,172.28950102872466
199,0 days 00:00:21.668306,0.3294417934620162,9.906707727191986,133,44,76.90620734475654
200,0 days 00:00:13.457940,0.04002375456401503,50.83597024945319,91,8,0.0010821575794338566
201,0 days 00:00:34.367723,0.010259399170507007,529.7685643443161,140,58,0.03365535475166011
202,0 days 00:01:06.390994,0.010930236134534642,0.0018146908559936164,281,59,3.2655387798080167
203,0 days 00:00:47.334254,0.21025932460741273,165.13074138180812,291,50,11.026677523902148
204,0 days 00:00:19.071822,0.13102695117452468,108.71470189870949,104,18,830.3737937747126
205,0 days 00:00:23.202038,0.018574651932875438,54.35432892419561,144,11,29.12007722240812
206,0 days 00:00:24.013321,0.29417817116434036,4.50870852268563,246,11,0.002983561601181105
207,0 days 00:00:24.621786,0.05733659722176803,9.670095789988483,107,48,0.7829867154052322
208,0 days 00:00:41.506849,0.12065160593876498,20.96104589960893,230,58,66.71714716794024
209,0 days 00:00:44.332270,0.23810353142035176,0.10064619106959623,353,34,6.774811407686609
210,0 days 00:00:54.551037,0.22014701342870246,21.37411817996834,416,37,0.0020132733158579157
211,0 days 00:00:05.541917,0.05016606898941498,0.022618098359655718,64,2,0.0058375655646428345
212,0 days 00:00:09.112873,0.09032837497344176,104.1649695254521,34,48,0.006380119926052099
213,0 days 00:00:07.442384,0.2479662003420693,782.8907858646021,32,31,0.046333903781978915
214,0 days 00:00:08.423424,0.09606800981180832,0.11633932195915828,20,61,1.5072931283267812
215,0 days 00:00:06.496905,0.017888265128440276,0.28681265984171206,21,49,36.63001403426692
216,0 days 00:00:24.651809,0.387746041081631,0.0012039073466969911,129,45,970.1593819358552
217,0 days 00:00:54.697563,0.01932958662182142,2.0483947460220593,350,21,0.17006172788994747
218,0 days 00:00:14.105720,0.26409498621898125,0.12061356013780752,100,29,2.4127036464197458
219,0 days 00:00:09.696805,0.04118574976065551,0.0014433162644240693,67,11,4.621413907243467
220,0 days 00:00:06.575196,0.028353365241125042,0.7824518500485875,24,37,462.623224278197
221,0 days 00:00:16.920976,0.0646882760694937,0.006121596091080602,106,17,138.0165505990937
222,0 days 00:00:23.190334,0.019125085500055032,6.507323428204253,262,5,37.67096039871107
223,0 days 00:00:07.889626,0.0630034448487969,0.611679904811978,25,54,0.004886721326732984
224,0 days 00:01:02.034969,0.04732966840807326,207.82628928046702,237,51,0.39914024012308547
225,0 days 00:00:29.227471,0.01218282419750839,0.011742898793479704,225,12,3.045324521656027
226,0 days 00:00:18.872967,0.034382109523309674,149.7781983947328,84,41,1.3007031851045185
227,0 days 00:00:51.682064,0.07924626328729768,18.23558311398865,392,31,0.5646552243781204
228,0 days 00:00:44.770475,0.011638328237057549,0.02248712693169225,307,17,0.008189425727879937
229,0 days 00:00:04.321051,0.05909970511677606,8.421791875864319,30,4,0.0012812049005538947
230,0 days 00:00:26.613247,0.471896009688917,7.427663234356869,314,11,82.42410678584469
231,0 days 00:00:14.440514,0.013522305255349018,5.99292752105437,249,2,221.2311860718433
232,0 days 00:00:12.287243,0.014241481300518445,0.0014497668136209743,44,55,0.8581369053598826
233,0 days 00:00:09.504074,0.14115391373053257,13.026249905168331,49,21,0.01625421319851677
234,0 days 00:00:13.000501,0.2547856212409959,0.06811114279031445,58,39,0.2815619482566865
235,0 days 00:00:08.096856,0.016693059275649336,343.44793968552585,32,33,0.4271605026853264
236,0 days 00:00:06.956232,0.09879341087720514,0.7281960417624317,23,48,483.41882424000113
237,0 days 00:00:05.963293,0.015859804495954633,138.7423127438578,21,37,0.5451873216518478
238,0 days 00:00:06.482749,0.09865650481582802,9.371556703006583,20,53,0.0021859613162189314
239,0 days 00:01:17.456147,0.1686771716092967,417.84119057523895,367,43,0.004825372114536025
240,0 days 00:00:43.702078,0.042884460743458454,3.7641495830527716,234,21,0.09091779758865438
241,0 days 00:01:36.003130,0.029258052102120985,0.004955852292356907,456,61,33.028404064366875
242,0 days 00:00:27.776009,0.022452466861822545,0.4328448284262585,198,8,9.386454493968179
243,0 days 00:00:08.208413,0.1437149426740845,0.12145778217627538,30,39,18.554615542803223
244,0 days 00:01:03.805939,0.14007366988334954,492.0104584196857,340,44,0.0010236184184259345
245,0 days 00:00:12.409964,0.013729306160693552,0.4779482683937018,101,9,301.5357784794858
246,0 days 00:01:09.472858,0.034829963899776946,131.1308072125692,383,23,90.3207621364168
247,0 days 00:00:09.778338,0.012836802964419651,19.43583984153014,43,18,0.9097115669290232
248,0 days 00:00:32.990212,0.4282506739604105,8.007302292200414,168,58,550.0209640226634
249,0 days 00:00:15.005557,0.010943059380979921,1.2455577342280941,79,14,0.1774872681138063
250,0 days 00:00:20.866390,0.253216066939805,0.10628432578288668,206,18,0.38963604611496866
251,0 days 00:00:17.463856,0.014134237544559218,133.55344023766415,77,43,0.004820423972619167
252,0 days 00:00:06.877171,0.21973890031165813,14.772369790835118,47,7,98.46317567159159
253,0 days 00:00:07.318167,0.035300290219898396,45.580720462867816,24,54,0.616205555180532
254,0 days 00:00:32.809842,0.0781404581862542,482.2569788650624,162,41,0.1747852826112561
255,0 days 00:00:12.437821,0.32913591110187895,0.0013509322571234564,84,40,0.002414551330403892
256,0 days 00:00:12.468700,0.011920541249870697,8.869368488714295,44,63,0.002007035717274083
257,0 days 00:00:16.605559,0.0315042408663815,3.1269431288000176,49,53,0.0017261807196438186
258,0 days 00:00:27.666302,0.03465515871860372,43.498089062569974,129,24,0.049862859564611915
259,0 days 00:00:14.018811,0.05203547883274901,0.0436808159305996,69,33,1.006545139840613
260,0 days 00:00:13.040541,0.09137446096815181,388.690508555409,37,62,0.015050636854347163
261,0 days 00:00:33.191750,0.3335048245729977,0.026879306611887803,284,41,6.53390053686219
262,0 days 00:00:46.508747,0.03910477790049899,5.428275899679964,372,17,0.05210213960154656
263,0 days 00:00:06.977559,0.24946182519890958,8.951120336351972,26,42,0.09078042354370378
264,0 days 00:00:07.596846,0.04015532927195298,9.17032189147466,33,26,3.034717014421902
265,0 days 00:00:14.193123,0.3205421734602096,0.0045021159870017825,88,48,4.6698727585478155
266,0 days 00:00:15.188770,0.056318334272835516,0.9573695648253348,54,37,2.442236304592336
267,0 days 00:00:44.820331,0.020498895370327185,0.004460514048499893,217,40,0.03153064511915451
268,0 days 00:00:41.965258,0.06775472048894915,0.17031286467234646,211,38,0.052469428315595756
269,0 days 00:00:42.930243,0.07352304560210718,0.9001424262615972,179,57,541.0886304484249
270,0 days 00:00:05.554782,0.2998579675801459,21.9476959672629,26,17,72.45807253738549
271,0 days 00:00:09.952246,0.22140324368317202,0.004199537605952473,41,39,394.69749447704584
272,0 days 00:00:09.020190,0.011543289037862508,42.56609683203853,34,46,2.0451327266710284
273,0 days 00:00:39.156721,0.09093360992767155,0.0035910112890578418,216,53,25.14244699773832
274,0 days 00:00:09.477809,0.07427642932644131,249.65726515141375,35,45,66.45021570386628
275,0 days 00:00:11.173530,0.0316405745791102,0.2943433757999687,39,56,0.004520459020935105
276,0 days 00:00:05.559152,0.026582371389381198,10.5739818976372,33,9,25.356642369123858
277,0 days 00:00:14.891929,0.15056765166303532,12.63011682265985,77,33,74.03212423863573
278,0 days 00:00:10.737722,0.027351211445661987,2.268658766014313,31,48,0.0015504189293306398
279,0 days 00:00:07.254253,0.09740797483949655,0.02732954725707338,66,4,0.006403552103186372
280,0 days 00:00:08.978858,0.13052781495230695,0.8358488133163688,29,37,0.05843328907515191
281,0 days 00:00:05.144873,0.031077424133145827,48.27407924471643,41,5,2.3819623326077295
282,0 days 00:00:37.069591,0.03336259067892245,0.013132231355248523,167,48,0.0035613351522207014
283,0 days 00:00:40.556207,0.11757115503238882,0.002102874499920452,321,22,0.010715510833719664
284,0 days 00:01:47.995992,0.27698459843669865,868.8393081034337,459,44,0.023131748575838128
285,0 days 00:00:16.980644,0.048396399779508256,32.446855261370885,72,46,0.7183560364103999
286,0 days 00:00:07.369997,0.034099032324187505,0.01250288833687809,29,26,20.846047350566085
287,0 days 00:00:35.055878,0.019455065028763874,0.6999180826969202,389,6,0.061167932052852036
288,0 days 00:00:26.689335,0.3501459442653812,392.1755536027111,151,34,316.27490545021703
289,0 days 00:00:11.910848,0.2500896973574572,0.0016835152194604073,50,55,4.733785941994258
290,0 days 00:00:07.280361,0.10009669150801424,55.03534268996126,26,30,0.1243740123153024
291,0 days 00:00:08.272104,0.013578645066137792,31.482344983712817,23,54,176.61518459198842
292,0 days 00:00:52.993302,0.012532584150751315,76.9487202780391,366,17,0.4146954241188847
293,0 days 00:00:16.102388,0.18234226961916428,0.016400266503781815,83,40,1.6289356299179767
294,0 days 00:00:17.509631,0.1270189313408416,0.2763324217817501,104,25,0.051622612423000445
295,0 days 00:00:06.383673,0.037541900728674034,0.005703356868206692,20,42,0.04143286122665632
296,0 days 00:00:44.802260,0.18177562446588869,0.11476353959663568,371,28,1.107481917819779
297,0 days 00:00:10.654387,0.4509547092052727,0.03976913500712584,83,22,0.17005648662880024
298,0 days 00:00:23.673427,0.07363247673993023,0.021845940797677196,166,10,0.003355195817344637
299,0 days 00:00:09.612481,0.05467624060536611,106.54983470786006,43,32,58.55663382572021
300,0 days 00:00:21.569776,0.23167037618568787,97.93353193290828,127,45,0.0011553710555340267
301,0 days 00:00:43.518876,0.03365993877404885,0.010995280427952774,297,20,0.7505466327318885
302,0 days 00:00:11.377135,0.020072495139680385,0.09873535520489285,48,37,0.03325500969367346
303,0 days 00:00:24.098843,0.46998840165849226,114.30066853742267,146,54,0.1414770110277766
304,0 days 00:00:07.656735,0.14672946221090638,0.001224993660587665,26,55,768.8793995848965
305,0 days 00:00:49.256383,0.07785938028811111,0.0037637416741488653,222,58,10.931927962873964
306,0 days 00:00:19.813088,0.2906137519987322,0.13833543712596824,179,8,867.8960163842843
