number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
634,0 days 00:00:01.033206,0.1,0.09929487307533849,2,40.54628605942766,0.2579269256256029,36,32.66196789714514
635,0 days 00:00:01.063230,0.15,0.09929487307533849,2,40.54628605942766,0.2579269256256029,36,32.66196789714514
636,0 days 00:00:01.074812,0.2,0.09929487307533849,2,40.54628605942766,0.2579269256256029,36,32.66196789714514
637,0 days 00:00:01.094003,0.5,0.09929487307533849,2,40.54628605942766,0.2579269256256029,36,32.66196789714514
638,0 days 00:00:01.109131,0.75,0.09929487307533849,2,40.54628605942766,0.2579269256256029,36,32.66196789714514
639,0 days 00:00:01.012531,1.0,0.09929487307533849,2,40.54628605942766,0.2579269256256029,36,32.66196789714514
640,0 days 00:00:02.152886,0.01,0.08415067666656235,4,304.7458110893033,0.0034081089956530053,63,69.06574316774093
641,0 days 00:00:02.136673,0.025,0.08415067666656235,4,304.7458110893033,0.0034081089956530053,63,69.06574316774093
642,0 days 00:00:02.299636,0.05,0.08415067666656235,4,304.7458110893033,0.0034081089956530053,63,69.06574316774093
643,0 days 00:00:02.284608,0.075,0.08415067666656235,4,304.7458110893033,0.0034081089956530053,63,69.06574316774093
644,0 days 00:00:02.226605,0.1,0.08415067666656235,4,304.7458110893033,0.0034081089956530053,63,69.06574316774093
645,0 days 00:00:02.303142,0.15,0.08415067666656235,4,304.7458110893033,0.0034081089956530053,63,69.06574316774093
646,0 days 00:00:02.326592,0.2,0.08415067666656235,4,304.7458110893033,0.0034081089956530053,63,69.06574316774093
647,0 days 00:00:02.127502,0.5,0.08415067666656235,4,304.7458110893033,0.0034081089956530053,63,69.06574316774093
648,0 days 00:00:02.309047,0.75,0.08415067666656235,4,304.7458110893033,0.0034081089956530053,63,69.06574316774093
649,0 days 00:00:02.096398,1.0,0.08415067666656235,4,304.7458110893033,0.0034081089956530053,63,69.06574316774093
650,0 days 00:00:02.965999,0.01,0.03347543885049824,3,217.69896789338046,0.0052354539839416184,86,2.7538195639525687
