,pr_0,tpr_0,bal_acc_0,roc_0,pr_1,tpr_1,bal_acc_1,roc_1,tpr,bal_acc,roc
0,0.48569670870501386,0.9193877551020408,0.810420429730677,0.9117344692170132,0.17564259485924114,0.8306878306878307,0.8703612163819776,0.9453726588674686,0.9050470487596236,0.8438044716349249,0.9281690348351428
1,0.14709595959595959,0.7903225806451613,0.8644030642853846,0.9625482640331041,0.47258406543471676,0.9114954221770092,0.8125207913300921,0.9128567880017239,0.8922155688622755,0.845192822106057,0.9320075441919483
2,0.39035769828926903,0.8359133126934984,0.8188916518943894,0.9109771574187158,0.12462552426602756,0.7537688442211056,0.8571565309540903,0.9459901548559122,0.821917808219178,0.8432786027102348,0.9297252855110075
3,0.4783007334963325,0.907185628742515,0.8090994223007729,0.9131301274103775,0.14267990074441686,0.7831325301204819,0.8569881184488993,0.9504720125314536,0.889554794520548,0.8430551152365926,0.9316852936947964
4,0.4852807283763278,0.9211576846307385,0.813173696218553,0.9156303616056156,0.14977973568281938,0.7590361445783133,0.8401645937227477,0.9452687771465341,0.8981164383561644,0.8430302320951975,0.9309359194597225
5,0.4271932469098583,0.8704819277108434,0.8167575515331469,0.9137469741092764,0.1372048500319081,0.7630057803468208,0.8517324454101391,0.9491130443436362,0.8545765611633875,0.8420931258037665,0.9301054495508119
6,0.38968568812938664,0.8165503489531406,0.8075715684959195,0.9028111356344336,0.10765401369010578,0.6686746987951807,0.812824511090859,0.9460423233530932,0.795551753635586,0.8277893357679948,0.9232530132966138
7,0.4601797334986055,0.8972809667673716,0.8156950939476966,0.9104041630716717,0.15268557634278818,0.8465909090909091,0.8881840433368118,0.9552858940519304,0.8896492728828058,0.8508811640322509,0.9311926425940659
8,0.47078825347758885,0.8963474827245804,0.8097849024784018,0.9040546700277134,0.13583990297149787,0.7628205128205128,0.8462461572809865,0.9425373967403439,0.8785286569717707,0.8423598870323188,0.9249703246842212
9,0.13485221674876846,0.7135416666666666,0.8281395484171322,0.9374236208100559,0.4420245398773006,0.8915046059365405,0.8209165605241178,0.9141482749762273,0.8622754491017964,0.8433853692346129,0.9278930698495338
