,acc,bal_acc,roc,eq_loss,eod,spd
0,0.8002047082906858,0.8346691209308279,0.9207801143829517,-0.16383876357646684,-0.09622071050642478,-0.3079585341785429
1,0.8157625383828045,0.8463609840138269,0.93235860280055,0.17534534303694818,0.11085769916538146,0.3325042686789127
2,0.831081081081081,0.8473124364097497,0.9275948969284988,-0.16943699386863195,-0.09574186723089129,-0.2994689549715934
3,0.8065110565110565,0.8379172073373933,0.9305586403482903,-0.18817748748307483,-0.09892263665440204,-0.34432920577332593
4,0.8222768222768223,0.8471036945013788,0.9317932358405709,-0.1641557688392585,-0.14408532332924506,-0.32869949033138485
5,0.8341523341523341,0.841444125784194,0.9278046483460688,-0.17207735513484257,-0.11526452631334583,-0.2908224133608863
6,0.8378378378378378,0.836245447961988,0.9263486869752133,-0.18140555123346133,-0.14961741282177565,-0.3059716046234252
7,0.811015561015561,0.8435299752350711,0.9267843470912435,-0.18649635896321656,-0.04306852513045867,-0.3152235242061222
8,0.8306715806715806,0.8438461281628246,0.9243914401537244,-0.1990829362195186,-0.0708861720707723,-0.3191596611875681
9,0.8480753480753481,0.8423886700738112,0.9262490976516493,0.1597488010497144,0.14734732173319687,0.27253241258424254
