,acc,bal_acc,roc,eq_loss,eod,spd
0,0.77,0.7690476190476191,0.8371428571428571,-0.16230870733788016,-0.06881243063263032,-0.033333333333333326
1,0.64,0.6095238095238096,0.6980952380952382,-0.18736851732737336,-0.019999999999999907,-0.007352941176470562
2,0.73,0.7309523809523809,0.7757142857142857,0.035283347860596836,-0.040000000000000036,-0.10705937353903694
3,0.65,0.6833333333333333,0.7338095238095239,-0.06715955170337606,-0.09790209790209792,-0.15365025466893034
4,0.73,0.7023809523809523,0.8228571428571428,0.16356774987938022,-0.06623931623931623,-0.07864028411973623
5,0.71,0.6785714285714286,0.7480952380952381,-0.09099172755541007,-0.022727272727272707,0.04504504504504503
6,0.72,0.6952380952380952,0.7242857142857142,-0.26707316094223166,0.20000000000000007,0.17463617463617465
7,0.72,0.7142857142857142,0.8028571428571428,-0.05909043014930587,0.3076923076923077,0.3145611364789447
8,0.64,0.6476190476190475,0.6788095238095239,-0.026381951140564297,0.040000000000000036,0.03459560542309492
9,0.73,0.6261904761904762,0.7819047619047619,0.047158739050919385,0.08999999999999997,0.041608228143992565
