number,duration,params_C,params_a,params_b,params_gamma,params_n_estimators
59,0 days 00:00:01.289888,0.00010119207375459057,0.5586334458326271,0.7319572517660428,0.022597232180969984,23
60,0 days 00:00:01.562572,1.6883948151687567,0.27181667504706375,0.11203124901816379,0.9412436346527437,54
61,0 days 00:00:01.389723,0.002394021876467247,0.4580253925519352,0.40695735699145585,0.6929516073013707,23
62,0 days 00:00:01.555656,5.134575536005247,0.7219966344027215,0.8131001171434075,0.5056833002774904,52
63,0 days 00:00:01.136882,0.7418000365255645,0.7544362885818303,0.8285152842763017,0.48658399869274993,52
64,0 days 00:00:01.465997,74.17208625270538,0.5025116230430519,0.3530647113040036,0.9038660010054783,17
65,0 days 00:00:01.312699,0.002716046231218497,0.9243688619172113,0.5059201274472601,0.014443821335914153,62
66,0 days 00:00:01.149158,0.0157563157177954,0.4378654664967464,0.8639204301714586,0.7251398701205308,342
67,0 days 00:00:01.096366,2843.131928748024,0.5449907167223572,0.9336472292816506,0.3856119542161659,67
68,0 days 00:00:01.312894,0.005071679506500559,0.3436397529538447,0.4560325204271009,0.9026591658553309,85
69,0 days 00:00:01.360485,132.44289596076695,0.7052118553914102,0.9334663362957614,0.543915758302635,12
70,0 days 00:00:01.170930,32.92617019250197,0.9557736186827623,0.39980086207244936,0.598041328774333,12
71,0 days 00:00:01.216325,3.2263550535095304,0.9497022077152323,0.08859744136244507,0.9505689637015513,18
72,0 days 00:00:01.164347,0.006045631177815281,0.8562536598619961,0.0358671757584088,0.5166531598854645,25
73,0 days 00:00:01.367735,1917.6646075550377,0.9110837328285181,0.5905403761026556,0.33838168740854824,106
74,0 days 00:00:01.554565,931.3208150819107,0.6202022808040719,0.07524927855708621,0.7016532695351411,200
75,0 days 00:00:01.148394,6.172630923333042,0.31597748500318934,0.04401101451248076,0.5761772485705252,88
76,0 days 00:00:01.344580,0.7722186606245672,0.7640126819828986,0.4577772928493488,0.23676753773939985,17
77,0 days 00:00:01.410599,4.90023051307998,0.6211074973093311,0.6931251678390946,0.7871580859952969,54
78,0 days 00:00:01.161804,44.49817803623428,0.6264540426195381,0.49225525098686473,0.7321854064147241,349
79,0 days 00:00:01.273492,21.069523702790296,0.7135772816451487,0.68000861700504,0.3877036669339692,87
