,pr_0,tpr_0,bal_acc_0,roc_0,pr_1,tpr_1,bal_acc_1,roc_1,tpr,bal_acc,roc
0,0.4466318055982775,0.8948979591836734,0.8208527664698639,0.9113799548881638,0.1854345165238678,0.8465608465608465,0.8737994544222918,0.9467109719704875,0.8870829769033362,0.8469322311857908,0.9275381652503082
1,0.16098484848484848,0.8333333333333334,0.8809012875536482,0.9616022120694695,0.4589518327779461,0.896236012207528,0.8113621821175689,0.9124405225327549,0.8862275449101796,0.8443516626596108,0.9316431338461014
2,0.39097978227060654,0.8369453044375645,0.8191850297788892,0.9091727800460766,0.13361294188136608,0.7487437185929648,0.8492017912692715,0.9432502649300927,0.821917808219178,0.840991196897533,0.9279052449975671
3,0.43856968215158926,0.8792415169660679,0.8175943267649723,0.9135842851741449,0.15260545905707196,0.8253012048192772,0.8749604226032762,0.9526862637271076,0.8715753424657534,0.8465788445375053,0.9316941640739047
4,0.4716236722306525,0.9101796407185628,0.8150985425572753,0.9164094401689425,0.1617369414726243,0.7951807228915663,0.853669068402916,0.9460096182340042,0.8938356164383562,0.8437154400813955,0.9312997202028989
5,0.41151643050949654,0.8614457831325302,0.8215027278437317,0.9127697779485022,0.1391193363114231,0.7572254335260116,0.8474075517701793,0.9465338652026438,0.8460222412318221,0.8430649564167185,0.9283881381632045
6,0.40921574610924627,0.8454636091724825,0.8143325081922219,0.9054382586628855,0.13378967019290602,0.7530120481927711,0.8452777104253237,0.9528878874275728,0.8323353293413174,0.8377019849936735,0.9257558714526342
7,0.4651378989773784,0.9003021148036254,0.8142960887357429,0.91160933156987,0.2088111044055522,0.8977272727272727,0.8853930084095513,0.9545953287091031,0.8999144568006844,0.8429585742953624,0.9282276439238423
8,0.49520865533230296,0.9160908193484699,0.8063802431575833,0.9028771337153458,0.16676773802304426,0.8397435897435898,0.8716467446373676,0.9442741339928212,0.9059024807527801,0.842857027724977,0.923972359069594
9,0.1730295566502463,0.8020833333333334,0.8566980912476723,0.9372908665037243,0.4493865030674847,0.8955987717502559,0.8185834419417071,0.912671470093356,0.8802395209580839,0.8436190875315319,0.9266587378981703
