acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0.6759002770083102,0.6790621972485953,0.7201666343731835,-0.008985214350253234,0.12402576315219738,0.1936530709844913,0.6008064516129032,0.7248322147651006,0.662819333189002,0.42016806722689076,0.6138211382113821,0.5169946027191364,0.6407666228464679,0.6885611205432938,0.6646638716948808
0.6662049861495845,0.6574113543886844,0.6855609378027514,-0.019161257095259954,0.14102564102564108,0.1625620252325688,0.6923076923076923,0.8333333333333334,0.7628205128205128,0.5446623093681917,0.7072243346007605,0.6259433219844761,0.6467551622418879,0.6598330914368651,0.6532941268393765
0.667590027700831,0.674574694826584,0.7253322999418718,-0.029020684178149292,0.11532955233742637,0.1568875879243305,0.562992125984252,0.6783216783216783,0.6206569021529651,0.39630390143737165,0.5531914893617021,0.4747476953995369,0.6598130130738826,0.6741999256530702,0.6670064693634764
0.6772853185595568,0.6686651794013757,0.7174079754601228,0.032735958936056075,0.03930728039193354,0.1228152594719214,0.7442748091603053,0.7835820895522388,0.7639284493562721,0.5649484536082474,0.6877637130801688,0.6263560833442081,0.610237646717867,0.6950073597371034,0.6526225032274852
0.7087378640776699,0.7058857808857809,0.7437296037296036,-0.009978588726085924,0.09386068476977572,0.1423944049214696,0.6983471074380165,0.7922077922077922,0.7452774498229044,0.5010482180293501,0.6434426229508197,0.5722454204900849,0.7002373835062423,0.7016594516594516,0.700948417582847
0.636615811373093,0.63995337995338,0.6914840714840715,-0.009078088586241706,0.05721447253705314,0.09274144440384846,0.5846774193548387,0.6418918918918919,0.6132846556233653,0.4492753623188406,0.542016806722689,0.4956460845207648,0.6320570570570571,0.6391472203157172,0.6356021386863872
0.636615811373093,0.6427117327117327,0.7175330225330226,0.031878913434209344,0.1470761134283235,0.21036950849728514,0.5291828793774319,0.6762589928057554,0.6027209360915937,0.38445807770961143,0.5948275862068966,0.489642831958254,0.6015703566179315,0.6525224741714746,0.6270464153947031
0.6754507628294036,0.6775135975135975,0.7356216006216005,0.03414479923947056,0.13362381989832972,0.2234206989247312,0.6049382716049383,0.738562091503268,0.6717501815541032,0.4172043010752688,0.640625,0.5289146505376344,0.6217082302176534,0.6966132799466134,0.6591607550821335
0.6532593619972261,0.6592424242424242,0.7273970473970475,0.004922005522617456,0.09850180362832095,0.16074428763440862,0.5579399141630901,0.656441717791411,0.6071908159772506,0.3978494623655914,0.55859375,0.4782216061827957,0.6346724717989314,0.6604354743229244,0.6475539730609279
0.6490984743411928,0.6521445221445221,0.7115967365967365,0.015710917918483447,-0.10295810467139599,-0.1566647875775124,0.5809128630705395,0.6838709677419355,0.6323919154062374,0.43037974683544306,0.5870445344129555,0.5087121406241992,0.6299789621318372,0.6531173757412783,0.6415481689365578
