,pr_0,tpr_0,bal_acc_0,roc_0,pr_1,tpr_1,bal_acc_1,roc_1,tpr,bal_acc,roc
0,0.42448477391571826,0.8163265306122449,0.7804662155483065,0.8578974918897545,0.19461444308445533,0.7724867724867724,0.8267278153091302,0.874751469215137,0.8092386655260907,0.8034352638717643,0.8768083546884395
1,0.1534090909090909,0.8010752688172043,0.8669181780423647,0.962584798560155,0.4762193274765223,0.9084435401831129,0.8077593024470353,0.9123814949043139,0.8913601368691189,0.8416703805981762,0.9316828437542876
2,0.4625194401244168,0.8720330237358102,0.793095763871467,0.8906104833084756,0.18573996405032953,0.8040201005025126,0.850989642087991,0.9301216969199739,0.860445205479452,0.8236564025244408,0.9109738800743177
3,0.488080684596577,0.909181636726547,0.8034894967773705,0.913224212368215,0.15074441687344914,0.8253012048192772,0.8759977670016165,0.9574209701878051,0.8972602739726028,0.8420639367710161,0.932726699242078
4,0.47435508345978755,0.9051896207584831,0.8095507632793724,0.9142180096849477,0.1510383889238515,0.7771084337349398,0.8495521086454039,0.9446803376542008,0.886986301369863,0.840290782547149,0.9302237547370129
5,0.41664154356346095,0.8323293172690763,0.7970349731541417,0.8839719065836807,0.1780472239948947,0.7745664739884393,0.8352746286728423,0.9262010598684701,0.823781009409752,0.8179470322957239,0.9033085530534777
6,0.4961855355508087,0.9232303090727817,0.8077013462690206,0.9067853607164433,0.13814561294337274,0.7650602409638554,0.849566900495807,0.9542570002424688,0.9007698887938409,0.8433862902919407,0.9272714712854621
7,0.4592500774713356,0.8439073514602216,0.7778175969476577,0.875272385661132,0.17380808690404345,0.8125,0.8572965901417962,0.9187147044380334,0.8391787852865698,0.8133982755504181,0.8984407650762694
8,0.3474497681607419,0.7107601184600197,0.764470968320919,0.8332327803362765,0.10733778047301394,0.6538461538461539,0.8018058632593127,0.8646031909595204,0.7031650983746792,0.7871141777203141,0.8652344608993895
9,0.14839901477832512,0.7239583333333334,0.8263646415270018,0.9330954667132216,0.45337423312883435,0.8792221084953941,0.8040438181548368,0.8997305974334799,0.853721129170231,0.82982153362953,0.917598527229333
