,acc,bal_acc,roc,eq_loss,eod,spd
0,0.71,0.7357142857142858,0.8104761904761906,0.7132251487303504,0.5,0.28125
1,0.73,0.6357142857142857,0.7233333333333333,1.4404829876315801,0.5,0.6666666666666667
2,0.67,0.5166666666666667,0.779047619047619,1.1542401525945623,0.25,0.19999999999999996
3,0.71,0.6309523809523809,0.7466666666666667,1.2980191928306142,1.0,0.5
4,0.77,0.7214285714285714,0.8590476190476191,0.47962139244123514,0.5,0.38888888888888884
5,0.65,0.6738095238095239,0.7552380952380953,1.0524930684521956,0.75,0.5
6,0.69,0.6547619047619048,0.705952380952381,2.6638291605565105,0.42105263157894735,0.45833333333333337
7,0.76,0.7428571428571429,0.779047619047619,0.9932545200787731,0.5,0.6923076923076923
8,0.76,0.6190476190476191,0.8019047619047619,1.3948049913343459,0.05555555555555558,0.33333333333333337
9,0.72,0.6761904761904762,0.7773809523809524,0.43012683793940043,0.4666666666666667,0.6086956521739131
