,acc,bal_acc,roc,eq_loss,eod,spd
0,0.71,0.6690476190476191,0.809047619047619,0.28968079287209786,0.25,0.3846153846153846
1,0.79,0.6976190476190476,0.7314285714285715,0.8724610646192718,0.5,0.5287356321839081
2,0.68,0.7428571428571429,0.7785714285714286,0.08237660478682701,0.2777777777777778,0.41666666666666663
3,0.64,0.6857142857142857,0.7514285714285713,1.8423294694655825,0.6956521739130435,0.7714285714285715
4,0.73,0.7785714285714286,0.8495238095238095,5.230934798640295,0.6818181818181818,0.5555555555555556
5,0.62,0.6523809523809523,0.739047619047619,0.3308737511899592,0.30000000000000004,0.44696969696969696
6,0.7,0.6714285714285715,0.7552380952380953,1.8130058527902142,0.32558139534883723,0.1325730577334283
7,0.72,0.7047619047619047,0.7723809523809524,1.4831705085170759,0.4791666666666667,0.5
8,0.69,0.7404761904761905,0.8423809523809523,0.5196702331468517,0.5,0.48677248677248675
9,0.67,0.6976190476190476,0.8119047619047619,0.21601298700709298,0.35,0.23809523809523808
