,acc,bal_acc,roc,eq_loss,eod,spd
0,0.6717451523545707,0.6646812633210618,0.7233133113737648,-0.019255984219338163,0.14405174280147226,0.1821069891371182
1,0.6606648199445984,0.6378647548924627,0.717984886649874,-0.026245896378141564,0.0967071524966262,0.11216315846152569
2,0.6717451523545707,0.6736097655493121,0.7133423755086223,-0.022278616225660852,0.13495952866031602,0.22601249508497534
3,0.6551246537396122,0.6457519985127347,0.7109709053727459,0.021768197032039693,0.062208043750712094,0.15225542650833002
4,0.6504854368932039,0.6616822066822067,0.7344677544677544,0.007679905593042213,0.11275088547815826,0.17257792899611646
5,0.6477115117891817,0.6426068376068377,0.6863869463869464,-0.021433901203925965,0.1534437663469922,0.20898794300328832
6,0.6407766990291263,0.6448445998445997,0.7152447552447553,0.0348429980429481,0.14531254373932756,0.21147133488470493
7,0.6768377253814147,0.6735353535353535,0.7213403263403264,0.011739865652714343,0.1578310336480272,0.24857190860215056
8,0.6615811373092927,0.6654390054390055,0.7229448329448329,0.014353148011597483,0.17641328102372367,0.2353578629032258
9,0.6504854368932039,0.648993783993784,0.7073737373737374,0.03337953160080365,-0.14902958104671404,-0.20405199952168646
