,acc,roc,eq_loss,eod,spd
0,0.73,0.7562666666666666,-0.16661300583816396,0.0008361204013377366,0.10243055555555558
1,0.76,0.7539574853007689,0.027884582521501944,0.03779069767441856,0.0625
2,0.82,0.8635912698412698,0.24659201215180448,-0.14814814814814814,-0.16911764705882348
3,0.72,0.7541232638888888,0.04989301572141791,0.04106280193236711,0.09630668536699383
4,0.75,0.777281746031746,-0.026650731216427415,0.08909090909090911,-0.01098901098901095
5,0.7,0.7950279046169457,-0.008614758969043457,-0.13333333333333341,-0.19517543859649122
6,0.7,0.793306196291271,0.05584847625978795,-0.05895691609977327,-0.16970546984572232
7,0.68,0.7508878741755455,-0.2289916421297164,0.21734892787524362,0.1294997662459093
8,0.72,0.6993686255463818,0.16040011111431463,-0.0035714285714285587,-0.09440559440559437
9,0.72,0.8088235294117647,-0.029663627240902435,-0.07692307692307687,0.009191176470588203
