,acc,bal_acc,roc,eq_loss,eod,spd
0,0.3,0.5,0.5,-0.13458316523658453,0.0,0.0
1,0.3,0.5,0.5,1.1102230246251565e-16,0.0,0.0
2,0.3,0.5,0.6290476190476191,0.0025204300152713577,0.0,0.0
3,0.3,0.5,0.5,0.0047415631585094875,0.0,0.0
4,0.3,0.5,0.5,-2.220446049250313e-16,0.0,0.0
5,0.3,0.5,0.5,4.440892098500626e-16,0.0,0.0
6,0.3,0.5,0.5,-2.220446049250313e-16,0.0,0.0
7,0.3,0.5,0.5985714285714285,-0.028972632499036255,0.0,0.0
8,0.3,0.5,0.5,5.551115123125783e-16,0.0,0.0
9,0.3,0.5,0.5,-5.551115123125783e-16,0.0,0.0
