number,duration,params_C,params_a,params_b,params_gamma,params_n_estimators
109,0 days 00:00:00.658660,27.096542061872025,0.26326121536914143,0.7497971012374137,0.341845729480729,202
110,0 days 00:00:00.678962,1.8958532680142086,0.525147358894134,0.6210812931222205,0.17767525423133546,32
111,0 days 00:00:00.709640,16.721547474740454,0.3730201872328137,0.22214287672708435,0.05283088835984884,13
112,0 days 00:00:00.753999,1.6479539113439565,0.9898298885036503,0.8811230259076279,0.8102071946961209,152
113,0 days 00:00:00.517054,0.0020877950051331113,0.7745159295212365,0.6973197116784285,0.5289054430906642,243
114,0 days 00:00:00.727398,165.11029950288335,0.5657581067373557,0.9516156079380006,0.14335645146603437,166
115,0 days 00:00:00.860533,86.95554386024008,0.40055374377287545,0.6175183880699278,0.8094218992799739,33
116,0 days 00:00:00.767885,18.67888726395582,0.7973552818401509,0.17039082598357852,0.5338070318167903,14
117,0 days 00:00:00.685110,2628.7699133792858,0.8501784294826225,0.7744847892716381,0.5037415329676355,66
118,0 days 00:00:00.599117,0.0003703989687619875,0.6026525690191407,0.8367663391687257,0.02819789348636914,57
119,0 days 00:00:00.746669,237.88529328677998,0.8606168740143637,0.8181366341272611,0.6352642497387728,123
120,0 days 00:00:00.730227,0.06737609546685545,0.8749818013466775,0.8085630235739776,0.60972220983278,153
121,0 days 00:00:00.644545,498.6472365985921,0.47944279398412826,0.723794205260644,0.3268214292599637,279
122,0 days 00:00:00.629371,0.003937628181410287,0.3358894628014152,0.699120785030259,0.4891383006939293,78
123,0 days 00:00:00.718769,0.019060625368014283,0.909793087189752,0.5239387185868566,0.508256289560764,11
124,0 days 00:00:00.725807,1.2343347230013955,0.8972113779414514,0.445070772092396,0.4555928277013688,284
125,0 days 00:00:00.679036,1022.8078489475392,0.5929674912813365,0.08088926127596811,0.8708865817297731,11
126,0 days 00:00:00.699727,16.957096053762726,0.4246539775253887,0.8716025380510367,0.4100976348677211,334
127,0 days 00:00:00.501171,0.021309810938705303,0.3985385603846885,0.6010018207242666,0.8497665178836824,57
128,0 days 00:00:00.764405,1289.5826837885363,0.9586897358574877,0.5408277386188167,0.255516479911976,42
129,0 days 00:00:00.486200,0.1819663600596856,0.25772562201145766,0.026959171378610515,0.9443371727236117,351
130,0 days 00:00:00.778812,29.684751383881498,0.518903371445695,0.5382633109083245,0.41788559358142185,466
131,0 days 00:00:00.424970,0.0004237925917683522,0.5863661767901467,0.4717799464671318,0.8072566546884997,37
132,0 days 00:00:00.679520,0.02976352865884844,0.6256003679788529,0.4007675169877465,0.6807358836684723,288
133,0 days 00:00:00.737521,200.2069458082764,0.7123314463522301,0.8963487531363011,0.09010594485951484,209
134,0 days 00:00:00.822614,1002.9973684308325,0.20100386680945226,0.45463695304580254,0.33995416614376417,22
135,0 days 00:00:00.669224,1.2323905934799013,0.13853115675965919,0.6002294016872861,0.939683389348139,45
136,0 days 00:00:00.814172,25.666991417611072,0.3135501285703398,0.5440222972735137,0.2329453108020737,24
137,0 days 00:00:00.725196,3.909561543869464,0.21481176367478938,0.8457758481764558,0.8805866842426611,12
138,0 days 00:00:00.764213,0.274515806947533,0.9393291691645647,0.33382949802822376,0.193478418959806,26
139,0 days 00:00:00.596407,0.0003855977546292601,0.6971710918608944,0.03261606333813076,0.01584135641342066,29
140,0 days 00:00:00.582305,0.004236576668697992,0.45599536406017427,0.598071470582795,0.9695676221513831,11
141,0 days 00:00:00.773972,13.671148858978311,0.6690502976925732,0.15658368924445637,0.27827307645750343,32
142,0 days 00:00:00.618738,0.003363145131793859,0.8335588865527984,0.4561947314348313,0.9506955201744708,20
143,0 days 00:00:00.674102,0.0006616578081035359,0.9234635115248852,0.03499678620309561,0.13162868253324045,64
144,0 days 00:00:00.700638,98.6053473491319,0.7251253930333276,0.33839435223975295,0.4934087783679084,156
145,0 days 00:00:00.513854,0.000325838256546206,0.36485985146452804,0.5853213834514357,0.5463368502727677,21
146,0 days 00:00:00.719147,926.771965870692,0.9168486290795685,0.1581756434627397,0.9266407693536616,128
147,0 days 00:00:00.643409,0.139350881531283,0.7927392048497675,0.9580188374285772,0.413014212076491,139
148,0 days 00:00:00.569911,0.0001230720148063341,0.24111731876252251,0.9794704485694966,0.7500993506904178,13
149,0 days 00:00:00.768308,0.3566867712320159,0.6457465222846985,0.12565929984820326,0.8844669859795564,23
150,0 days 00:00:00.551142,0.00021566263034358753,0.8987962495590197,0.6801151362654511,0.023324940785719783,397
151,0 days 00:00:00.560047,0.005943824755373333,0.19552305510550155,0.3755203914962721,0.8552563250587193,40
152,0 days 00:00:00.617208,3.194622759430722,0.19287554667281415,0.32473453120984785,0.3227899445348902,81
153,0 days 00:00:00.757866,14.10527585098784,0.30620468591180144,0.8032167154710224,0.757070126713991,80
154,0 days 00:00:00.781488,2480.718963441641,0.6642792199796621,0.4993783239626422,0.8763834622600604,275
155,0 days 00:00:00.651730,0.5841610929199986,0.43844972926978265,0.6139343796119443,0.9628438784819391,16
156,0 days 00:00:00.612706,0.02107489841016529,0.8125764205000946,0.17784170874750255,0.05654086107444234,36
157,0 days 00:00:00.575529,63.95504352555668,0.9904244624741173,0.9071099484051041,0.3503495728434154,53
158,0 days 00:00:00.604794,12.881783895387,0.9657958932163705,0.28042618048405266,0.931209223347367,325
159,0 days 00:00:00.786083,93.65820916616818,0.5487103533215155,0.7831673988205523,0.1279823955724737,227
160,0 days 00:00:00.715917,21.59866790977442,0.7204173305637879,0.79323332418298,0.8887804433127823,491
161,0 days 00:00:00.820297,1.8686989354096166,0.10591251933650916,0.17073770985151845,0.5602925412835966,187
162,0 days 00:00:00.694704,0.010396683865734082,0.43318142333993703,0.7382931617058994,0.03294907917583412,211
163,0 days 00:00:00.493958,0.1379544361527209,0.6918138060264825,0.9915762578290682,0.12240678788198356,109
164,0 days 00:00:00.687786,0.07929674128251882,0.29094965258826977,0.2618123362134619,0.14774359090111122,293
165,0 days 00:00:01.064117,0.494799270185378,0.4620991981415963,0.40238610071180336,0.8504507981583884,135
166,0 days 00:00:01.071043,18.549264146542065,0.8601079362020236,0.6672897749903469,0.06491108703453552,27
167,0 days 00:00:00.699688,0.005642862157192044,0.25263749009700054,0.08849069012721882,0.18009182608295338,12
168,0 days 00:00:00.686739,1.4673036690779275,0.3993416647365585,0.9257601093866797,0.7661985029170741,361
169,0 days 00:00:00.809330,1.3798657882702925,0.11744274366715451,0.9976846744526513,0.6712809588009304,436
170,0 days 00:00:00.534274,395.35067856664364,0.1384535201237373,0.15808266816112196,0.14275898464454606,57
171,0 days 00:00:00.669603,0.0002849318682054505,0.12083354761498026,0.4555546748134643,0.4112821068515956,288
172,0 days 00:00:00.564329,25.431712246189836,0.578269806252473,0.5804088443906495,0.8933871599048389,45
173,0 days 00:00:00.667924,0.0005301007613843725,0.5163995104938286,0.5906354812739599,0.773716664050729,83
174,0 days 00:00:00.445354,0.0016858765795909998,0.6317493031442218,0.2976358856415878,0.11294685644178859,235
175,0 days 00:00:00.631532,251.31589862171845,0.4709883043578009,0.08108611570961356,0.6905210831329445,13
176,0 days 00:00:00.662643,0.0018099808503705048,0.9848321958638167,0.7808267312606587,0.9230941613463667,17
177,0 days 00:00:00.466785,0.0004310071458983329,0.975178213095143,0.7564544790900593,0.8240047960988661,94
178,0 days 00:00:00.573255,2523.850683817965,0.7482978976739978,0.036497571469475035,0.8242782445539177,16
179,0 days 00:00:00.569833,0.0963206219817501,0.43480949589047235,0.8229251631311003,0.9402688933686985,71
180,0 days 00:00:00.482879,1.081069553887862,0.5844926119709908,0.1744833448915855,0.3156390443537411,40
181,0 days 00:00:00.649310,383.1749827400165,0.43223145278865027,0.6008234934096923,0.03486160958642426,145
182,0 days 00:00:00.844473,21.286651657463402,0.3793221333402865,0.19395187635792735,0.3199410135617239,137
183,0 days 00:00:00.577383,0.06157968691647522,0.9825672452959684,0.756682841489599,0.06276406782080124,115
184,0 days 00:00:00.855356,0.07357004156270373,0.4285718748165862,0.8102916594156879,0.6171787045591959,48
185,0 days 00:00:00.523594,4.719769286286347,0.8280353721831382,0.7644642182890302,0.6803142983788997,15
186,0 days 00:00:00.666376,389.2785534076516,0.6581203313011451,0.016337245461234197,0.28148073092491777,11
187,0 days 00:00:00.501558,0.005165882994370413,0.9764624107393458,0.45703916372383746,0.549251475769391,421
188,0 days 00:00:00.571947,114.74842188222287,0.17593395761109237,0.7535317197503565,0.43182508219734705,130
189,0 days 00:00:00.683274,343.4242908511129,0.6259947102367887,0.634036647942989,0.740075668795723,134
190,0 days 00:00:00.723292,326.2041761103435,0.9246501324954811,0.17690975420017524,0.290593421594983,14
191,0 days 00:00:00.589357,12.8112345640677,0.9571428806308829,0.333722969676355,0.11815231354631217,302
192,0 days 00:00:00.654766,125.06531062506609,0.7693993580488513,0.3963954881760164,0.8443289786365956,152
193,0 days 00:00:00.357399,0.0012222279513404153,0.1371439211357892,0.9295488345825825,0.81467577916717,45
194,0 days 00:00:00.615052,0.004302580029329419,0.5941840600194523,0.810203376563924,0.06162456187781307,382
195,0 days 00:00:00.734168,6573.330810177806,0.9305560953649321,0.4355857406544368,0.9589516265982002,215
196,0 days 00:00:00.509041,0.00019019213481618103,0.8832318291337409,0.8882497616312119,0.13372401895094976,162
197,0 days 00:00:00.513749,0.0005560333199320953,0.5866364833095423,0.6210978663989948,0.8443020422442095,13
198,0 days 00:00:00.599703,0.02270567399376329,0.9395000321140642,0.5774831673983882,0.2737516884322465,86
199,0 days 00:00:00.778454,6.312226650797479,0.28711959437863704,0.591713287436586,0.2999064219265686,43
200,0 days 00:00:00.582111,0.0010632846473671196,0.9382572023354996,0.6459381161112249,0.6151058959555212,83
201,0 days 00:00:00.770017,0.8326238290904042,0.7329268672838514,0.8409309343698319,0.5882145916479405,53
202,0 days 00:00:00.755388,411.5221794406321,0.45218974393081846,0.29342829318159197,0.4175124499484909,196
203,0 days 00:00:00.537500,0.0023836787741645027,0.5397368757449104,0.3956110047468326,0.3213530183402876,139
204,0 days 00:00:00.688887,0.4414580506109863,0.33410185787504265,0.26657217846320624,0.2737821620301142,11
205,0 days 00:00:00.480306,0.0004712607313837185,0.6604363219779122,0.29338428940494965,0.7319924882471823,33
206,0 days 00:00:00.548450,0.003530058192639171,0.2852000789058628,0.10487773010186897,0.28166518676653807,16
207,0 days 00:00:00.547054,0.00029745315119466143,0.3058903314583219,0.4745156725893844,0.4685518336926191,32
208,0 days 00:00:00.624681,0.03320733960131202,0.5661830814889713,0.017942488096458892,0.13637003678924542,383
209,0 days 00:00:00.595088,0.07355999138806994,0.2000231137256578,0.024570718938705077,0.7848900758089756,30
210,0 days 00:00:00.553376,156.64275157228215,0.6512805851832365,0.1737798562581448,0.00047227113225500883,13
211,0 days 00:00:00.648290,3306.2501328257167,0.44230944073493383,0.5161173376819852,0.2737182136909121,22
212,0 days 00:00:00.838979,5.339976251339766,0.42159659305402863,0.21085216323482614,0.1474477717107382,33
213,0 days 00:00:00.537683,0.0007279844471825591,0.6581243538107462,0.037553772001573796,0.7827614147265554,189
214,0 days 00:00:00.478817,168.95653270209257,0.8081471508790354,0.8945850594682683,0.9863211186373704,21
215,0 days 00:00:00.702766,0.16289450749120676,0.17454018283917383,0.47058260479684827,0.7920921063996998,104
216,0 days 00:00:00.452554,0.0009990620458087244,0.6568986520058013,0.6118038686779567,0.31531231561024275,194
217,0 days 00:00:00.553380,4.422461727717701,0.8572737790767507,0.05311508118578173,0.2869668083900986,70
218,0 days 00:00:00.541309,0.45198215854597895,0.6908215327504045,0.3625063240892556,0.525573286430995,33
219,0 days 00:00:00.596600,0.00012459119541734782,0.8612029795865694,0.1149840246630269,0.07385566380104547,124
220,0 days 00:00:00.724753,569.5359950045201,0.17508432827513556,0.02127751223854458,0.9967152088180695,22
221,0 days 00:00:00.401618,0.021810586632120852,0.3741113440855919,0.9404740856124184,0.6615189733732234,59
222,0 days 00:00:00.705928,0.5724438824610525,0.9822350694447441,0.9563450842792109,0.2157519966768272,72
223,0 days 00:00:00.581357,0.4207270337866765,0.8766059578773109,0.6273669230414751,0.007868306617300758,29
224,0 days 00:00:00.397753,0.00033758650531224855,0.5194778803402303,0.7721343705179695,0.358281159170466,37
225,0 days 00:00:00.684427,1.1817962195423777,0.839641537335755,0.35838517883330356,0.8905870833752234,152
226,0 days 00:00:00.308863,0.020622397264955024,0.35989452687303225,0.9817131509956024,0.14714952103106904,11
227,0 days 00:00:00.771910,6497.652282533744,0.6565759439510711,0.2498079208214207,0.6380196732051509,198
228,0 days 00:00:00.732987,0.26901127314142237,0.5760835854945214,0.28409298192561266,0.04994410465622989,359
229,0 days 00:00:00.734149,1666.7370998676627,0.9979461559172257,0.5250596667598622,0.9340737047285453,40
230,0 days 00:00:00.681558,1460.1007327873021,0.6923963900240985,0.280700690021513,0.8582989561720858,211
231,0 days 00:00:00.821937,0.00015950204751665064,0.42575945860466136,0.684087647689887,0.24369022605741986,29
232,0 days 00:00:00.558373,0.0023745674860672287,0.6413606804313203,0.44321894942919177,0.1944870517189612,12
233,0 days 00:00:00.719041,0.0007020102585475804,0.9718079973382527,0.3749555588939515,0.5932112902454891,15
234,0 days 00:00:00.770061,0.08325871776032877,0.8763169135003792,0.3986481706942669,0.9819732281483106,96
235,0 days 00:00:00.828970,47.371853504781164,0.4748907305691912,0.7628711103081808,0.3403972755737822,131
236,0 days 00:00:00.669266,228.33457569830884,0.9403803258764053,0.8944081892081337,0.7412316053900356,252
237,0 days 00:00:00.767176,211.95292603110155,0.45276745233114934,0.28011862318588754,0.44347791200749376,130
238,0 days 00:00:00.879932,267.0545530302943,0.8012616925498874,0.0954096477911532,0.8812148599548971,55
239,0 days 00:00:00.641434,0.0011060158543452242,0.21546174230781753,0.2848014462330979,0.32465723877404284,114
240,0 days 00:00:00.549621,0.00026668402079649354,0.37968098740023803,0.37994754881738085,0.7887943071389264,44
241,0 days 00:00:00.670331,0.012114471648895338,0.8457861358285303,0.7750212720557158,0.45437742857964925,455
242,0 days 00:00:00.662852,0.00024223549157093553,0.7014208937599415,0.7400265595286869,0.4943487594000344,26
243,0 days 00:00:00.833409,1685.5847090389843,0.953927843398171,0.7009226403177019,0.9191550153049098,17
244,0 days 00:00:00.826850,1076.202118256158,0.23992949760123786,0.18379056200180977,0.4371885305107771,13
245,0 days 00:00:00.562036,0.0004827830087046688,0.29165897669493085,0.5103000982408087,0.1529657831870983,14
246,0 days 00:00:00.654331,8044.711930017794,0.2566265012709965,0.5997973237044288,0.9409296571120035,44
247,0 days 00:00:00.633779,3468.739678374638,0.6654828408502251,0.2590516737898675,0.01299532028412842,81
248,0 days 00:00:00.773120,0.0023678562702249893,0.5350142823362087,0.6704652278632716,0.17413607473753456,453
249,0 days 00:00:00.635780,0.03970027037026269,0.7836129866945849,0.7305585839137418,0.6071782649218618,24
250,0 days 00:00:00.790861,10.506084110891827,0.4743289475353938,0.7420109538537776,0.1341814676197195,370
251,0 days 00:00:00.611607,0.0007305084735163222,0.3450263156928451,0.47379642969475994,0.024338771554574534,41
252,0 days 00:00:00.582929,0.00023978786936465547,0.9964998632123193,0.2920307671850597,0.7084104716059355,10
253,0 days 00:00:00.930674,7094.53645954308,0.5555916221041386,0.6373233140865966,0.043179774555842876,29
254,0 days 00:00:00.663096,0.5843910060677103,0.8152128163408172,0.8083190822404401,0.3129283018839153,132
255,0 days 00:00:00.751804,0.01707242707712025,0.3911636841502075,0.18664888249169792,0.26745519022743613,66
256,0 days 00:00:00.730606,2671.2932634057897,0.4550181306486344,0.9283976159616425,0.23610510191919565,455
257,0 days 00:00:00.932280,4.065386101603423,0.5590508934844104,0.39839072353510724,0.03575263307818799,159
258,0 days 00:00:00.908032,705.5307363309819,0.310843125273873,0.0625333303367518,0.6228571538475736,400
259,0 days 00:00:00.813473,0.0018832812686912263,0.8416384815138739,0.6344512879991632,0.27296824080058424,31
260,0 days 00:00:00.999829,6.155218538905411,0.539798457536585,0.4142552951807526,0.05372895592396787,93
261,0 days 00:00:00.693627,4.532944434589871,0.10523498812991092,0.736246086624128,0.9286694075094071,312
262,0 days 00:00:00.829271,0.10556217470025721,0.9602050535932497,0.18215935077457895,0.11431943312374526,83
263,0 days 00:00:00.870846,0.0019674682584309602,0.11891986855710208,0.2704768569551304,0.09520314225817561,331
