,acc,bal_acc,roc,eq_loss,eod,spd
0,0.74,0.680952380952381,0.7933333333333332,-0.12026581946751513,-0.07103218645948939,-0.01904761904761898
1,0.71,0.6690476190476191,0.74,-0.05003911325195887,-0.10999999999999999,-0.02573529411764708
2,0.65,0.6833333333333333,0.6926190476190476,0.010044566876433625,0.07000000000000006,-0.008882655446470322
3,0.61,0.6261904761904762,0.7014285714285715,0.010113735728234818,-0.07517482517482521,-0.05857385398981324
4,0.72,0.7047619047619047,0.8238095238095238,0.16306124669726846,-0.02777777777777779,-0.03754439370877727
5,0.65,0.6642857142857143,0.7423809523809524,-0.4357145347241934,0.3200757575757575,0.24066924066924067
6,0.65,0.6357142857142857,0.7023809523809524,-0.5032616233061984,0.039999999999999925,0.03430353430353439
7,0.54,0.5761904761904761,0.6966666666666667,0.2993610237604303,0.35470085470085466,0.3490613901572806
8,0.66,0.7,0.7814285714285714,-0.10830878832604957,-0.1399999999999999,-0.09911173445535293
9,0.71,0.6976190476190476,0.7747619047619048,0.07928256785969134,-0.18000000000000005,-0.13604488078541377
