number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators
0,0 days 00:00:01.936060,0.008598129318758795,0.08262802943145228,5,3654.7407810477234,0.10030297912891342,93
1,0 days 00:00:01.222220,0.3851729438875888,0.06532499552300874,3,7799.333840786476,0.030029898732071025,66
2,0 days 00:00:02.851643,0.21427964130358637,0.28825068060512615,6,182.7283070862876,0.024041059156815484,97
3,0 days 00:00:01.774789,0.06735549965175805,0.12761957416095418,4,50.507946352855505,0.0022884064180155234,71
4,0 days 00:00:01.540573,0.24680211726723525,0.13345585037599833,8,5.620177279102613,0.0014718712345111143,38
5,0 days 00:00:01.909861,0.17943690930777892,0.011918524636927724,6,7636.517419620093,0.0017874175912191556,91
6,0 days 00:00:08.082351,0.10300602779210033,0.19546908298859597,7,20.807123899892893,0.024354647198423608,271
7,0 days 00:00:02.445553,0.0674480518016154,0.07192536676722122,7,3.0268562059152,0.12533564277054474,72
8,0 days 00:00:02.378014,0.003908621061702245,0.3114692522793362,9,7.372790766552746,0.23250357314141631,66
9,0 days 00:00:03.166155,0.15035810505645597,0.40672676258740553,5,848.9489851549106,0.009305833714097345,119
10,0 days 00:00:01.818815,0.05190953976085833,0.005057117556544536,7,7505.660664754937,0.2741583030422844,91
11,0 days 00:00:01.538295,0.015326991456093942,0.005145063691553677,8,6.66859286410798,0.042326989118738355,39
12,0 days 00:00:02.299747,0.0013320635360066007,0.03969245232230975,9,709.0760991837582,0.1644011752043193,61
13,0 days 00:00:00.940800,0.5806570111115358,0.0018039692961851605,6,1726.2265259821813,0.001128686489908044,27
14,0 days 00:00:00.819238,0.1931278377184743,0.4809625046265569,3,1.8598381735642466,0.0011204552545720098,38
15,0 days 00:00:01.441736,0.0017955610137871405,0.03863298376487689,7,1.8307900443322098,0.02905995503576748,37
16,0 days 00:00:03.734541,0.10651313940153284,0.015293221947981779,8,1001.9744694295185,0.0043320814559781005,101
17,0 days 00:00:03.669861,0.7147385466858187,0.0010060860849571745,5,1.9398391199853027,0.007643011748645741,126
18,0 days 00:00:03.204034,0.005094221843799458,0.004810796460192632,6,3.2724455364404728,0.0013028089344329146,93
19,0 days 00:00:03.137260,0.004477212221524699,0.16126262800944996,3,3258.2686768573517,0.15160402653277144,206
20,0 days 00:00:02.015531,0.7312668190800788,0.10245747133303533,3,2.3864184024936597,0.12949972544427857,115
21,0 days 00:00:03.911531,0.6423703950354358,0.00409799722578621,8,921.7984371674505,0.21298106354483998,110
22,0 days 00:00:04.845079,0.0020388989130413005,0.01681897509608099,5,387.86768773077944,0.29129395579052025,155
23,0 days 00:00:01.261927,0.03068067103788126,0.4005472928522029,3,131.12502279859228,0.0013492271137075585,64
24,0 days 00:00:13.360614,0.006621456860106738,0.08957536308921345,7,29.406222529680925,0.07774630577722676,472
25,0 days 00:00:01.735146,0.8191763181476561,0.007977763220853326,8,895.6171154987003,0.003297349051400339,43
26,0 days 00:00:01.143418,0.0014266565633908887,0.00121806737799346,9,12.889991785004721,0.0011942108886161952,26
27,0 days 00:00:02.312198,0.2828694378918799,0.0031660351696641345,8,9.515688885039106,0.004701905990520213,61
