acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0.77,0.75,0.8447619047619048,0.21908823375158099,0.25,0.5,0.75,1.0,0.8329081632653061,0.5,1.0,0.6929086538461539,0.5,0.875,0.7143707482993198
0.61,0.6738095238095239,0.7897619047619048,0.2973580522577007,0.7222222222222222,0.425287356321839,0.2777777777777778,1.0,0.5902777777777778,0.2413793103448276,0.6666666666666666,0.4295755968169761,0.547979797979798,1.0,0.7503527926322044
0.71,0.6023809523809524,0.6938095238095238,0.6159253059546599,0.16666666666666663,0.07456140350877194,0.8333333333333334,1.0,0.9000677506775068,0.75,0.8245614035087719,0.7848440545808967,0.5277777777777778,0.7777777777777777,0.6627074864498644
0.7,0.6428571428571428,0.703095238095238,0.5729961775348259,0.30434782608695654,0.4,0.6956521739130435,1.0,0.8762939958592133,0.6,1.0,0.8310344827586207,0.5,1.0,0.6985636645962733
0.72,0.6571428571428571,0.8185714285714284,1.9615071693381478,0.8863636363636364,0.7692307692307693,0.0,0.8863636363636364,0.5524732620320856,0.0,0.7692307692307693,0.49091880341880345,0.0,0.75,0.5116532976827095
0.7,0.7476190476190476,0.7633333333333334,0.14337575706279448,0.04166666666666663,0.09498834498834502,0.625,0.6666666666666666,0.6370614035087719,0.42424242424242425,0.5192307692307693,0.474504662004662,0.7291666666666667,0.8333333333333333,0.7798402255639096
0.67,0.6499999999999999,0.7147619047619047,0.16357844487688356,0.5,0.40579710144927533,0.5,1.0,0.726421188630491,0.3333333333333333,0.7391304347826086,0.5805371274009905,0.5888888888888889,0.8333333333333333,0.6979328165374676
0.61,0.6738095238095239,0.6914285714285715,0.13310635321051334,0.75,0.6666666666666666,0.0,0.75,0.4395833333333333,0.0,0.6666666666666666,0.36489427860696516,0.0,0.7182017543859649,0.4913559941520468
0.6,0.5238095238095238,0.5878571428571429,1.573790864428167,0.34090909090909094,0.33870967741935487,0.6590909090909091,1.0,0.8366477272727273,0.6612903225806451,1.0,0.8055342208568015,0.48011363636363635,1.0,0.7440814393939394
0.69,0.6452380952380952,0.7897619047619046,0.16753511476230326,0.4,0.21999999999999997,0.6,1.0,0.7847826086956522,0.5,0.72,0.6488940092165899,0.6000000000000001,0.8333333333333333,0.7210371376811593
