,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.72,0.7142857142857142,0.8276190476190477,-0.07664895823362089,0.029966703662597016,0.09523809523809523,0.7058823529411765,0.7358490566037735,0.720865704772475
1,0.7,0.6238095238095238,0.7261904761904762,-0.08998913386021457,-0.04999999999999993,0.07720588235294112,0.8,0.85,0.825
2,0.7,0.7285714285714286,0.7752380952380953,0.0450746921948072,-0.21999999999999997,-0.28611500701262277,0.5,0.72,0.61
3,0.72,0.7238095238095238,0.7961904761904762,-0.021695774753281494,-0.034965034965035,-0.08658743633276744,0.6923076923076923,0.7272727272727273,0.7097902097902098
4,0.71,0.7642857142857142,0.8361904761904762,0.057787529394263404,0.20085470085470092,0.11719939117199396,0.5769230769230769,0.7777777777777778,0.6773504273504274
5,0.76,0.7333333333333334,0.7804761904761905,-0.06502482354641664,0.10606060606060608,0.18961818961818955,0.7272727272727273,0.8333333333333334,0.7803030303030303
6,0.67,0.6785714285714286,0.740952380952381,-0.09042088750231536,0.27,0.1923076923076923,0.58,0.85,0.715
7,0.71,0.6404761904761904,0.7728571428571429,-0.014887268872737613,0.12393162393162394,0.23896499238964986,0.7222222222222222,0.8461538461538461,0.7841880341880342
8,0.71,0.7547619047619047,0.8185714285714286,-0.008488435863381605,-0.07999999999999996,-0.037868162692847096,0.62,0.7,0.6599999999999999
9,0.75,0.7357142857142858,0.811904761904762,-0.01255844800403011,-0.030000000000000027,-0.024777933613838177,0.75,0.78,0.765
