number,duration,params_learning_rate,params_min_child_weight,params_n_estimators,params_num_leaves,params_reg_lambda
31,0 days 00:00:00.202311,0.033152814982079414,5.900075510539962,28,15,0.02233807378783859
32,0 days 00:00:03.906453,0.0048816518636299435,3.753973963536547,477,24,0.0023655908590519536
33,0 days 00:00:00.059408,0.03958475975722668,22.750347175785524,29,60,4.374900804684476
34,0 days 00:00:00.038684,0.004864906337859432,231.2165394029726,61,63,0.020097544485660687
35,0 days 00:00:02.837761,0.0895522859958435,0.012574341566542116,307,62,1.9197738439632905
36,0 days 00:00:00.878940,0.009623452048557572,0.6988725529084261,96,34,0.02943993218130375
37,0 days 00:00:00.070432,0.055368343972113786,0.05026504601584234,42,4,3.3134759350029213
38,0 days 00:00:00.046943,0.005912927719809874,46.7710695205471,22,52,12.817110777214797
39,0 days 00:00:02.243056,0.019098999229962835,5.1951562411360905,386,50,3.2195242895108063
40,0 days 00:00:00.106488,0.03046283749453164,61.06010874232308,62,7,0.06629694834565164
41,0 days 00:00:00.046897,0.01427622093522373,36.82420071907548,23,37,1.0397542777002444
42,0 days 00:00:00.630716,0.07323883073383605,0.2808660784443035,55,47,0.09114904432862239
43,0 days 00:00:00.271630,0.0018578364888481615,683.4544663955395,483,14,81.07247434330749
44,0 days 00:00:00.391847,0.003198792722376315,0.23708765536416135,90,19,76.67489635407439
45,0 days 00:00:02.734937,0.0047096956468846195,1.2365294921122323,429,51,8.316490094811217
46,0 days 00:00:00.391727,0.0015865299693223669,0.9998449759434602,152,10,535.9712554563907
47,0 days 00:00:00.674188,0.0017245184733896183,0.013183055105224446,82,23,0.1599497242783829
48,0 days 00:00:01.066660,0.048731927226474354,2.2412924963813614,119,30,0.0019137141221941033
49,0 days 00:00:00.291263,0.009000534733717074,5.923803160215128,92,62,42.887639939404714
50,0 days 00:00:00.114640,0.0026210318632316457,28.943080812370464,96,6,0.2867377766301082
51,0 days 00:00:00.336433,0.015098249354069195,59.52420453579428,326,5,7.200533231595746
52,0 days 00:00:00.394910,0.06799006365542688,4.022366329852031,58,58,0.0049633822331230275
53,0 days 00:00:00.323317,0.0599154814263846,0.7365233945447198,55,18,0.0013448498764994019
54,0 days 00:00:02.138522,0.001423556819280574,0.713647660241278,257,48,0.001216200426506856
55,0 days 00:00:00.433212,0.017480023981133175,0.5270463072803893,56,50,0.0011248084782691317
56,0 days 00:00:01.432686,0.0048400163934623,3.445206649368303,374,34,79.66601087653474
57,0 days 00:00:00.096003,0.007252327547172052,216.21082434047284,172,24,1.0485359786571542
58,0 days 00:00:00.128556,0.012682143401701332,39.22757024651929,159,38,11.406184020464393
59,0 days 00:00:00.022317,0.08039690393231845,317.21278396439595,23,29,12.96366530473462
60,0 days 00:00:00.075067,0.0062390350280952965,39.76708383633625,62,6,0.33499475229209946
61,0 days 00:00:00.459908,0.09702953420652646,0.013296284020271956,66,29,0.08193409106879539
62,0 days 00:00:00.129314,0.0010222418576754215,0.3046484953230115,25,47,12.625238511051277
63,0 days 00:00:00.149437,0.06858408623005857,45.33069847697083,162,19,9.109035190256384
64,0 days 00:00:00.339279,0.025101117099924693,670.1489659719208,477,16,0.044589520707771974
65,0 days 00:00:02.538302,0.007097397074133311,0.0012384939980829115,329,19,1.6426667491954303
66,0 days 00:00:02.660177,0.04179231460958521,0.005472513126266786,425,38,17.214203596331522
67,0 days 00:00:00.353524,0.009141159234108307,0.0021646008439262453,137,6,0.04418270941531998
68,0 days 00:00:00.710195,0.004451883617877372,0.003565895240274091,154,24,63.5129957697451
69,0 days 00:00:00.215478,0.049749950358544674,0.0026623069431692004,44,44,580.9250384909368
70,0 days 00:00:00.107899,0.002164068140261378,0.5227819394595143,27,8,0.460454338834897
71,0 days 00:00:00.109981,0.014841940070259203,210.51799966668304,208,16,1.4917545997466697
72,0 days 00:00:00.477996,0.0018345816991029678,49.968483093686274,414,32,193.02762335273366
73,0 days 00:00:00.473853,0.04439788920936865,0.002604662579609521,110,14,4.563422826857008
74,0 days 00:00:00.562730,0.0013110997559330191,0.08174966272826409,285,4,225.97214458764364
75,0 days 00:00:00.084692,0.0029618409263954966,0.01716469719756074,36,32,775.4656332432947
76,0 days 00:00:01.919756,0.06517670391950435,0.014323972079620656,216,52,3.4227913011974294
77,0 days 00:00:00.302085,0.001213476847505621,13.224067134449323,180,11,64.39097845958231
78,0 days 00:00:03.867028,0.008462456890284669,0.008076070682107112,440,49,0.8399397355972408
79,0 days 00:00:03.298898,0.015585126618456298,0.0018114102187128125,359,42,0.2797495945809801
80,0 days 00:00:00.223221,0.00897148950648972,52.945142461277264,202,55,0.004285309996723503
81,0 days 00:00:00.530389,0.016348534928366437,36.66686204795165,351,5,1.1232351320454124
82,0 days 00:00:00.306681,0.01608111041000606,0.009313904476813597,68,40,29.03543166112233
83,0 days 00:00:00.879992,0.016321640680635865,0.023490424061490007,122,34,0.00909944780841536
84,0 days 00:00:00.053564,0.05061681437810506,105.00319558908387,107,52,0.8400393348529662
85,0 days 00:00:00.373388,0.03620511379324856,32.006355633308715,176,10,57.422998565479865
86,0 days 00:00:00.143665,0.005656961114884146,0.728388562054386,34,44,36.17010799638097
87,0 days 00:00:01.305659,0.032479278398274,1.1828292762693953,330,51,329.74446732746
88,0 days 00:00:00.020197,0.013087120257948308,62.56672911490273,20,45,0.033111496028443495
89,0 days 00:00:01.795692,0.0015067436264856323,0.003101956000220863,495,19,71.57561157105262
90,0 days 00:00:01.208768,0.009015637915231968,0.04485511004274346,431,6,909.1920513650156
91,0 days 00:00:00.037790,0.004421040933776058,65.19542024636644,67,26,0.589247135565003
92,0 days 00:00:01.472791,0.0030405796243157587,0.13178773987791764,392,51,119.06477487304265
93,0 days 00:00:00.342976,0.01640588518172868,0.007069512735020192,45,14,0.006834331816292898
94,0 days 00:00:00.083886,0.001642728387602114,65.32861150454886,199,62,6.916162779268517
95,0 days 00:00:00.106456,0.0018622717266845816,25.994356160219922,71,45,0.001574617180922799
96,0 days 00:00:00.217919,0.03568638081768549,173.67595159340667,369,57,65.55014333457822
97,0 days 00:00:00.028744,0.007538051951936398,432.2848887745262,32,8,70.39961074360424
98,0 days 00:00:00.125594,0.007149383061353682,32.12537922323599,61,57,0.10842687613012078
99,0 days 00:00:01.487480,0.004548088247769065,0.7720911508457705,198,38,0.012463662025163283
100,0 days 00:00:00.766685,0.09520477055261616,0.022163104690289977,225,26,595.4516454643086
101,0 days 00:00:02.847671,0.025204161078131997,0.09872720524738879,295,27,0.0011008747599955987
102,0 days 00:00:00.290202,0.03607630516063851,32.76256146679892,214,21,753.666719903208
103,0 days 00:00:00.058578,0.014551070397536375,17.791339203212708,22,33,0.008975171348497764
104,0 days 00:00:00.716190,0.0016343502670795316,0.06342886527116912,81,23,0.010224977655311433
105,0 days 00:00:00.011628,0.026331472737441217,497.51100314464577,20,48,13.120436003837062
106,0 days 00:00:00.041846,0.06728040336411316,271.64832843923125,124,38,4.879265006447136
107,0 days 00:00:00.249947,0.0015311226422962498,0.00807190587912577,31,19,0.050834108336060176
108,0 days 00:00:04.003856,0.011605259190389653,0.4557311742549786,429,45,1.0903922363874545
109,0 days 00:00:00.555630,0.014848112355798845,13.647155723466033,428,3,0.5120497901961483
110,0 days 00:00:00.367802,0.0028028088821639486,0.2606651442192473,105,7,409.0272238138637
111,0 days 00:00:00.119440,0.0018440472304582312,178.21556135011,259,18,25.996111696997183
112,0 days 00:00:00.015328,0.0205575390207332,12.374802928056766,20,2,0.6399895736749575
113,0 days 00:00:00.260237,0.007337405355086968,0.630556636020509,50,34,2.3384262598268153
114,0 days 00:00:00.064137,0.008143654770493019,2.29408726394836,20,12,13.54010715349424
115,0 days 00:00:00.568401,0.013881733721868945,0.16420399208084133,92,19,6.170522367747163
116,0 days 00:00:01.148398,0.03777534282058039,1.5484919792328034,151,17,0.4426515808685861
117,0 days 00:00:04.282007,0.017593478526068823,0.17069353283432712,427,39,0.10641393043083743
118,0 days 00:00:00.265996,0.01623130371570719,0.14279200934342967,35,42,0.5098276538143875
119,0 days 00:00:00.327600,0.01287279767170984,30.853096579792528,238,47,2.83596865293812
120,0 days 00:00:02.547469,0.03343287916955733,3.2490723098308942,321,42,0.4310208177234185
121,0 days 00:00:00.456387,0.004018470372502443,0.7429051718733001,61,51,2.1520362861468803
122,0 days 00:00:00.282640,0.013549666081209527,0.9608425189299783,33,50,0.0034555139590069697
123,0 days 00:00:00.616861,0.0012273266307601032,5.529538640974335,102,63,0.822028375205716
124,0 days 00:00:00.025226,0.0031963044404574935,405.6917886749438,38,55,0.03963901895638695
125,0 days 00:00:00.103177,0.008550684007478021,19.2161521653718,71,30,40.28224957130555
126,0 days 00:00:00.166716,0.004019335563465392,9.269580598532375,31,38,6.513173028566356
127,0 days 00:00:00.180055,0.02639913431877536,0.022334698055951792,28,31,1.7625788722404816
128,0 days 00:00:00.202567,0.06839594600283637,0.0011032609719826233,34,16,3.38299205400549
129,0 days 00:00:00.078960,0.0018445409341959573,9.469680700546874,63,2,0.11990967777624796
130,0 days 00:00:00.044888,0.05559940616610689,41.760181298733286,30,6,26.553734656695582
131,0 days 00:00:00.102633,0.0034902267171431573,28.551431583509977,92,53,67.25345025574059
132,0 days 00:00:00.463126,0.006924738785233871,12.260424902032746,465,2,0.5229007637688322
133,0 days 00:00:00.443446,0.0015630710956480054,1.7789387555892708,51,30,0.7415001318262213
134,0 days 00:00:00.046440,0.007840993581710327,42.054256401258094,25,13,0.011048586759577336
135,0 days 00:00:00.459943,0.09464626954321542,13.897152224682454,149,42,10.507434464697901
136,0 days 00:00:00.231227,0.0014060477177050628,45.75207650247265,206,34,5.282142287865542
137,0 days 00:00:00.283839,0.002787728894898993,0.8821283633963031,34,56,0.0445173787719857
138,0 days 00:00:00.478217,0.01772934236180023,0.08520041228515944,119,35,69.57990360834032
139,0 days 00:00:00.118784,0.0037764175943333874,0.24158928947608876,22,48,216.66182982167336
140,0 days 00:00:01.122405,0.09473067670027333,0.6596241251677539,149,29,43.94091936937631
141,0 days 00:00:00.072016,0.007335165554733738,0.6708205714224729,21,5,0.03357656865597035
142,0 days 00:00:00.028091,0.0011655024876654604,230.60077850601584,45,47,435.80964696374224
143,0 days 00:00:00.213192,0.0544198620572697,0.00873783670774519,24,47,9.299509606209748
144,0 days 00:00:00.153777,0.0066164437008381745,0.020142502490230748,93,3,0.001541434044453916
145,0 days 00:00:00.376213,0.027611651448295353,0.015831352256549767,36,52,1.5725254589445639
146,0 days 00:00:02.296028,0.006178848157842962,0.0010608525877295971,444,34,84.11966605130876
147,0 days 00:00:00.365926,0.035329579515651285,0.005110455870265652,28,29,0.026270917225638006
148,0 days 00:00:00.189491,0.009151202951342093,0.03193464850719332,44,45,928.6587087899958
149,0 days 00:00:00.316565,0.004441994716358879,0.004626851839615916,33,57,2.894583984226944
150,0 days 00:00:00.587206,0.004611098253605066,0.0574716283879169,175,6,0.04065246953879825
151,0 days 00:00:00.267436,0.0011023411641103685,188.5548403136063,386,54,0.26389640448408513
152,0 days 00:00:00.136648,0.014775217355890364,12.946729974304613,84,47,838.7553174234455
153,0 days 00:00:01.274204,0.06758895446996102,0.3781136213230317,112,20,0.010303745096661517
154,0 days 00:00:00.774674,0.02451924762955404,1.3391083975952591,141,9,0.0014811552705107254
155,0 days 00:00:00.203865,0.00452023307853748,1.9109929278433333,24,54,1.4365215563426759
156,0 days 00:00:00.324190,0.001817381707460485,0.7603281667265466,74,34,364.81853974390935
157,0 days 00:00:00.749113,0.060712173447179565,1.6172641588905257,152,11,318.6321778425261
158,0 days 00:00:00.935144,0.07954337975425943,20.65065236043625,375,15,212.6865232632576
159,0 days 00:00:00.249858,0.014066177470862232,0.277423286302598,20,31,0.02993038177388939
160,0 days 00:00:00.809066,0.025334955096742953,0.006934321462270421,90,18,1.8288677055489797
161,0 days 00:00:00.678215,0.0012581492177664037,0.05412246361001375,65,44,0.07758016656463712
162,0 days 00:00:01.596927,0.013759254663199884,6.789233122867576,274,9,0.056354824862656014
163,0 days 00:00:02.157472,0.0052288400801253545,0.04022940351686778,202,22,0.21911348546769338
164,0 days 00:00:00.424447,0.037172165400717216,0.010902637661094167,50,40,2.653437171026377
165,0 days 00:00:02.401297,0.009013272705444055,0.18424981938624035,436,47,152.92884490976138
166,0 days 00:00:00.064517,0.0011755915257883548,35.324336109636036,36,62,421.05780717561237
167,0 days 00:00:00.185893,0.008902387895940831,0.0015871418060525058,21,44,0.03940528751202294
168,0 days 00:00:00.686521,0.017762521531962207,37.802609119632834,319,46,181.07321338847157
169,0 days 00:00:00.143521,0.07595241298601742,48.39732132132289,58,18,6.793198707565025
170,0 days 00:00:01.314523,0.009306075064876978,0.022616724430756564,283,9,999.9504371927516
171,0 days 00:00:00.141402,0.05848141638184079,425.0991747407511,128,50,0.1394378937938605
172,0 days 00:00:00.054366,0.05617053402746063,385.6122604023392,20,36,0.0033608462259840923
173,0 days 00:00:00.186926,0.026276449379878802,83.43196585891046,252,7,0.08017169617845617
174,0 days 00:00:00.465915,0.01653977620681907,0.039494157793490824,48,49,0.017802962348697864
175,0 days 00:00:01.137936,0.03244108817851467,0.0033524780300462674,107,45,0.4766607898188063
176,0 days 00:00:01.562751,0.0012950572275105812,0.0010231210986930085,321,8,0.017600406300516284
177,0 days 00:00:00.150028,0.03445061073974956,49.31488407197092,86,18,17.209646743226564
178,0 days 00:00:00.556188,0.010237676359692884,0.1847283656527615,72,56,12.846834315466655
179,0 days 00:00:01.915672,0.05401176801150739,0.011041486955208483,247,13,0.009367532376888385
180,0 days 00:00:00.815154,0.0023089399821063527,0.00949198275745291,69,49,0.012120129391122607
181,0 days 00:00:00.365262,0.0643066455638886,0.059026596557662306,42,24,0.0014891312146084461
182,0 days 00:00:00.269226,0.008267122066324503,624.6406029535178,453,47,119.75953541715987
183,0 days 00:00:00.581144,0.0029827271172347394,1.3008626016001383,48,29,0.11338968977339788
184,0 days 00:00:04.702237,0.004054861086493064,0.13974547032512374,387,52,0.0011764685855603467
185,0 days 00:00:00.147041,0.009069556127576157,0.7827676784013845,20,37,12.493912594930967
186,0 days 00:00:02.317904,0.017056774252272987,0.009848096506430152,306,29,11.232557053963642
187,0 days 00:00:02.737216,0.019949219195895724,0.04576346886417546,310,17,0.10217523468575528
188,0 days 00:00:02.725638,0.007975585184453345,1.6744353627591906,271,63,0.4338068164850405
189,0 days 00:00:00.507487,0.00387618765046712,20.578773536857167,150,43,0.01699067732124461
190,0 days 00:00:00.309976,0.0018860416235689868,9.690066894039012,150,41,231.28611531479862
191,0 days 00:00:00.874068,0.09106996637909964,0.0029690052730731104,109,47,9.46520430241223
192,0 days 00:00:00.235837,0.02975640376795396,58.905358054672604,163,59,10.340824486515537
193,0 days 00:00:00.226145,0.019972742347167765,949.9867102538085,366,13,2.876838849426578
194,0 days 00:00:00.073991,0.0050547966149226235,0.395754466781126,32,4,30.319908255547386
195,0 days 00:00:00.733296,0.09166666683662765,3.3093449455397175,80,33,2.264952252446081
196,0 days 00:00:00.027985,0.0012702789465915694,942.678304139602,43,17,0.0010943191191150636
197,0 days 00:00:00.042158,0.025471490935007314,40.16441621621132,21,31,0.42665210899951705
198,0 days 00:00:00.209021,0.004996556363041658,0.004467274803023267,26,60,8.538801660376384
199,0 days 00:00:00.094592,0.013924707153864168,41.61693577701653,75,52,0.9387784178429995
200,0 days 00:00:03.393839,0.0031283842793042686,0.22476294187956186,323,49,0.009123663569828487
201,0 days 00:00:00.114931,0.004261606140964908,0.051335851275341786,133,2,0.001994289996867384
202,0 days 00:00:00.233856,0.00136488435976562,11.779054886431771,121,33,126.21626305169009
203,0 days 00:00:00.294042,0.0018416871239921783,47.13069655786119,194,40,0.11410315761495976
204,0 days 00:00:00.176468,0.0014474155976363728,0.15040149520974477,110,3,233.41459860545154
205,0 days 00:00:00.116436,0.0011325430807541206,12.351984297012484,25,28,0.18722971475872532
206,0 days 00:00:01.107222,0.0013390972434693795,0.007519282522467149,258,7,57.65010303327428
207,0 days 00:00:01.088308,0.02145275315689222,0.06791717608526844,179,11,46.662030101489165
208,0 days 00:00:00.143630,0.0017771610943657279,464.9878844460324,228,9,403.15639144531366
209,0 days 00:00:00.294185,0.009388453393911554,3.243919549845963,35,17,0.05249555818910718
210,0 days 00:00:01.320510,0.009922221023556678,0.037245720809375826,120,55,0.01414941293199687
211,0 days 00:00:02.667110,0.04304086319111133,0.05832170459868797,236,51,0.04226035614468645
212,0 days 00:00:00.373582,0.05244560179772889,0.011529534336866834,73,14,417.9608079843457
213,0 days 00:00:00.684833,0.07167745236663134,9.672891759534226,136,12,0.8745004848757291
214,0 days 00:00:00.218131,0.046470308512570085,0.3221182318212282,30,60,1.328809667279623
215,0 days 00:00:00.177411,0.05748014567363836,83.11893598445938,306,25,14.888633932989531
216,0 days 00:00:00.090900,0.00462147836827553,60.66044215569619,58,59,0.05691909305303381
217,0 days 00:00:00.182416,0.00946979518723684,204.3817846591979,302,16,0.039587931729910944
218,0 days 00:00:00.085900,0.023630204870336315,0.002109222399664894,26,6,186.05219532263828
219,0 days 00:00:00.346374,0.02149007169424167,5.351446815645102,42,58,0.028276262545416337
220,0 days 00:00:00.030900,0.002842526223850336,104.79532196729696,40,11,0.23933316685756856
221,0 days 00:00:01.860714,0.02551020767062667,0.08413920163466096,323,50,102.9109089781034
222,0 days 00:00:01.849770,0.015185411093347253,0.6055159300571828,331,29,105.83046165003014
223,0 days 00:00:00.750082,0.031301368623167805,27.697667612309687,365,16,0.002062833201325728
224,0 days 00:00:01.061055,0.0033094369572782036,0.7178476337125413,110,46,0.010233156981403407
225,0 days 00:00:00.287955,0.025415617319079473,0.06388730703276471,27,24,0.41665420292461214
226,0 days 00:00:04.923515,0.031315069083728726,0.09847694701491905,403,24,0.002830019555878155
227,0 days 00:00:00.033475,0.007899068084496101,841.7662824330224,48,48,443.10750845718525
228,0 days 00:00:03.664638,0.05175178340018849,0.021511923649220072,386,60,3.434893513308577
229,0 days 00:00:00.041566,0.01723718720118542,41.45059314106256,27,20,0.013425562784559794
230,0 days 00:00:02.939282,0.010634425435133736,2.2787285057650637,388,32,8.078535236933757
231,0 days 00:00:00.020750,0.03354607431353199,83.39742440730225,23,38,798.0617515787552
232,0 days 00:00:01.364172,0.0046677473600025225,0.06407358486515861,141,20,0.06298255715975648
233,0 days 00:00:00.358875,0.0023088371118618173,0.04538083084199919,210,3,0.003745320785828882
234,0 days 00:00:00.063351,0.0973013600440065,30.52388163342542,35,31,926.416894619617
235,0 days 00:00:03.650606,0.07837461759714956,0.11425098686695227,411,27,0.011477471849962347
236,0 days 00:00:01.092433,0.005770535284169792,6.615301424869513,421,9,749.6829729539714
237,0 days 00:00:00.490987,0.005251053524481942,0.0791823857943454,55,50,0.10308358950240923
238,0 days 00:00:00.079812,0.08899438716658674,835.4263642726345,88,44,85.76559027451106
239,0 days 00:00:00.160718,0.0117308570378418,4.417810052939848,27,21,5.685593932921875
240,0 days 00:00:00.109440,0.013810091252154986,2.285245093595823,47,4,0.13051527441746816
241,0 days 00:00:00.152888,0.02679870693304287,162.3313047872446,248,59,0.002871522338693066
242,0 days 00:00:00.112671,0.004296479117778794,122.60922824362429,229,63,0.1494005114026065
243,0 days 00:00:00.109176,0.02816382509694285,0.15038701197231205,24,53,97.69016464922373
244,0 days 00:00:00.261529,0.014591150682567316,13.151260350250537,57,60,0.6534136708404308
245,0 days 00:00:01.405022,0.013634319105143799,0.02400671742984625,164,62,0.16207980064532487
246,0 days 00:00:00.086312,0.03191790156450822,19.175252905497377,31,56,213.10712441418113
247,0 days 00:00:00.479099,0.0028104410030170743,25.06741060762396,242,4,21.71234721833376
248,0 days 00:00:00.322639,0.030724157530219637,1.8461771606072612,68,20,84.06933343781465
249,0 days 00:00:03.358551,0.02962444725570134,0.3333059238344701,337,27,0.0792116528540361
250,0 days 00:00:01.172895,0.07350728875045809,0.03262738885825183,128,33,0.146360144111925
251,0 days 00:00:01.039453,0.012761136756000213,0.12500269129049738,158,48,0.0025312306205967144
252,0 days 00:00:00.175569,0.03203128228345658,7.954686342835793,35,55,1.7568637691612539
253,0 days 00:00:00.160230,0.04426541218046496,0.07906736087704129,25,38,5.7735069414420295
254,0 days 00:00:00.163546,0.005071682959859129,0.03254563865061651,53,43,130.95134170680126
255,0 days 00:00:00.986150,0.0592636175227715,0.08580567858835893,106,32,0.028733475654395428
256,0 days 00:00:00.158370,0.0038658755058154576,0.2080681047970813,123,3,0.009388298305399913
257,0 days 00:00:00.021419,0.03349382981851715,114.67214666785422,26,62,10.885314163939812
258,0 days 00:00:01.009368,0.007669051809005587,0.039676185686676774,181,19,12.861483861158934
259,0 days 00:00:00.192980,0.005777553217252937,0.003154768574167131,21,56,0.20970777814382585
260,0 days 00:00:00.075960,0.01286307922021474,440.2207547227333,114,57,0.013893603386887
261,0 days 00:00:00.800834,0.03768543171846741,1.9673441399453868,120,47,22.986447246570364
262,0 days 00:00:00.097176,0.0322006708626722,6.851766485096963,24,18,142.13633070314984
263,0 days 00:00:00.375226,0.0011641647707023907,9.417511746605394,62,39,0.5753136866268164
264,0 days 00:00:01.843330,0.024535156795967704,2.1112433521534797,423,46,582.1729579941012
265,0 days 00:00:00.324342,0.005614580706625539,0.020596285261144154,29,59,0.030841514291418362
266,0 days 00:00:00.045579,0.0031000103064218096,44.33100165967128,24,47,0.12768011396219453
267,0 days 00:00:03.763996,0.006707102951971647,0.02130591656692982,358,49,2.181532931704774
268,0 days 00:00:00.850837,0.007100545834378167,28.556997770136743,455,19,221.67975201020488
269,0 days 00:00:04.314783,0.017361171228823975,0.7273479636697647,420,32,0.019383634102166696
270,0 days 00:00:00.197366,0.01805637957968599,0.02195468355979277,42,28,243.5877747355224
271,0 days 00:00:00.211630,0.0025098515217225723,282.9037747310678,350,36,4.814595224164385
272,0 days 00:00:00.052808,0.005398658411459846,347.16082589090996,81,48,0.0011639677728103944
273,0 days 00:00:00.983680,0.0018661379109625898,0.009940227699615452,98,44,0.013859329577656456
274,0 days 00:00:01.442679,0.04217993217125897,0.056757437128848655,452,6,0.0018728264408822818
275,0 days 00:00:00.910366,0.04960429749375602,0.018563540220580883,151,26,108.11118331672627
276,0 days 00:00:00.329917,0.002909166836508008,22.056972394014522,146,10,0.01032085485105384
277,0 days 00:00:00.873587,0.0019610732428195685,0.5299402937043118,167,36,37.299203710639915
278,0 days 00:00:00.188706,0.05302874220656722,3.9182501801620453,25,30,4.567127710378011
279,0 days 00:00:00.979929,0.041718312585069264,3.693505733672567,105,56,0.9019100391730469
280,0 days 00:00:00.195701,0.0011896724147543306,34.03490734985103,79,47,3.3089830243400984
281,0 days 00:00:00.606785,0.006884287348940473,0.0010590911370212458,174,6,0.3431900400682618
282,0 days 00:00:00.193476,0.03786519811495802,255.75437488945312,302,11,0.024743213800291382
283,0 days 00:00:00.982434,0.02640909593792626,13.648845361193828,280,10,0.008434031350418243
284,0 days 00:00:01.936789,0.0053324688058492675,4.558416880522893,442,8,0.06261570117805328
285,0 days 00:00:00.243860,0.002892606681107986,1.4198642517455868,49,7,0.04501884360214406
286,0 days 00:00:00.598444,0.05689854229470244,8.355554427469995,91,58,0.06352206079706313
287,0 days 00:00:00.301529,0.006468979595239542,2.190955563104184,27,54,0.13422087364813634
288,0 days 00:00:00.408249,0.007241701709615054,0.021480796467064023,107,13,74.64900237423744
289,0 days 00:00:02.772499,0.06053815617726836,1.282934845602764,295,53,0.008480262759249442
290,0 days 00:00:02.293948,0.06694371215546739,0.014918741624203582,175,39,0.001002292698250277
291,0 days 00:00:00.487726,0.0016991098956851483,5.800222958151827,59,40,0.002743607911852267
292,0 days 00:00:02.618846,0.06059560336544763,0.0036607891323041123,228,27,0.5151483840969429
293,0 days 00:00:01.155493,0.0035828842337749466,0.005687389840284196,219,15,23.66961933132992
294,0 days 00:00:01.095947,0.0010713319058575576,2.145878425841186,110,51,0.05927507537603293
295,0 days 00:00:01.678708,0.0635372799759551,0.00983913435118721,161,41,1.5697814430530435
296,0 days 00:00:00.617477,0.01739398028534627,0.0014230521544739945,155,39,156.67849977265982
297,0 days 00:00:03.024638,0.05272570618962921,2.376399967775843,399,21,8.084430810998336
298,0 days 00:00:00.032598,0.08926594174197408,127.69071773527365,31,34,0.0018165160533559525
299,0 days 00:00:00.610541,0.06347684562757826,0.019143010933772863,69,55,7.267343785200992
300,0 days 00:00:00.474378,0.006257561414515436,0.19918522146572054,48,35,0.002888828332951338
301,0 days 00:00:00.290090,0.00779426365273814,0.012479572313578236,27,53,0.07649578310669297
302,0 days 00:00:00.133083,0.010273278606102595,39.67165799617011,78,57,0.43218610527271584
303,0 days 00:00:00.163484,0.002098788354053846,0.02428612441420572,44,18,171.435942804057
304,0 days 00:00:00.049963,0.002809276724527997,790.1661051179169,67,49,23.808020351612846
305,0 days 00:00:03.325029,0.07150654422808238,0.13555870763333944,299,50,0.01712171543549595
