model,thresh,bal_acc,precision,acc,recall,logloss,min_acc,min_bal_acc,min_tpr,min_pr,max_logloss,max_logloss_tpr,eod,spd,eq_loss,duration
0,0.3613881023511176,0.7565407176801653,0.6211718623041743,0.7452477531217688,0.8000956870164679,0.5065922052785252,0.6954452045886117,0.7232682781713047,0.6143887250081941,0.22261546628915235,0.5442210042816009,0.8863262774823222,0.2772345909848698,0.445636329810745,0.14002191266032715,0 days 00:00:26.792073
1,0.3749098263866575,0.7616106063183057,0.6349295405673867,0.7540912967006858,0.7906112551853121,0.48497069896250344,0.7259058866373592,0.7266499559495221,0.5925925925925926,0.20320887158614995,0.5202126173960948,0.917984128926475,0.29462896269618966,0.45341103946414085,0.14225405179439465,0 days 00:00:08.455111
2,0.37061161543320553,0.7656228235266304,0.632209175139704,0.7547386553665832,0.8076011373706731,0.5772926444129932,0.7351484300433175,0.7327554233462673,0.6347099311701082,0.22981183271397393,0.6260919430287533,0.9315512330625388,0.2493103436064691,0.41076291925318315,0.1476170669245952,0 days 00:00:09.097587
3,0.36702271478461784,0.7615349699222156,0.6309952779958911,0.7522509053456925,0.7973419669118647,0.5410455693884608,0.7250605712048164,0.7267002807567101,0.6158636512618814,0.21972512239721584,0.5832505250341291,0.9144223424379082,0.2692692765728495,0.4187516647592414,0.14397536106897812,0 days 00:00:08.086201
4,0.3750175698983661,0.7674446154126198,0.6412648224800964,0.759725229973411,0.7972169213789804,0.46222274730985696,0.7325273488167201,0.7308153903136159,0.5889872173058014,0.19810652981773139,0.4960137814305229,0.9442466673449795,0.30276948537527104,0.45820547839301107,0.1456998854411634,0 days 00:00:19.351046
5,0.37955244301043306,0.7737197773491638,0.6506327155377253,0.7668612769778922,0.8001718016886584,0.46532039813522874,0.74361616211057,0.7337439504357491,0.5909537856440511,0.19453783991034035,0.49938651173299387,0.931670754788829,0.2883312617082231,0.4294443701478191,0.14126494572150222,0 days 00:00:05.409106
6,0.36626589390213216,0.7800345154007426,0.6536868015104955,0.7713293605848176,0.8136087597114167,0.44010172260528035,0.7475147451114755,0.7373352298792771,0.567354965585054,0.17811006901433374,0.47301525825881513,1.0313964569210237,0.33033744471239823,0.4616436087140275,0.14707946892767487,0 days 00:00:14.021207
7,0.36145077981849444,0.7789000501435445,0.6493919361073976,0.7689231596338145,0.817379154365992,0.4431195084818511,0.7457012799490957,0.7416747634152623,0.5834152736807604,0.18648616763994574,0.47584603880620124,0.9982992032968669,0.3182120439129438,0.45867291549382094,0.1454151295600744,0 days 00:00:06.122776
8,0.3823124165189331,0.7608063485961463,0.6290138535348886,0.7509823642585528,0.7986957207243942,0.4788043540479529,0.7114949405613505,0.7241075525915497,0.5644051130776795,0.18999587093729722,0.5140185139155855,0.9331369597397583,0.3367553511079948,0.48718510750950406,0.14964103629933023,0 days 00:00:57.899633
9,0.37429957890841015,0.7681596504857215,0.6452779413001429,0.7618203363244727,0.7926092653303105,0.5309614373582311,0.7410317907050733,0.7310358006460737,0.610947230416257,0.21282368902259188,0.5706129873030058,0.9068128647524213,0.2637359761997228,0.40958479541120907,0.14015761679473043,0 days 00:00:45.383616
