number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
0,0 days 00:01:42.834322,0.01,0.15677836497102013,3,10.63466085826956,0.013558246067195023,322,0.9605220853605411
1,0 days 00:01:37.401664,0.025,0.15677836497102013,3,10.63466085826956,0.013558246067195023,322,0.9605220853605411
2,0 days 00:01:38.245622,0.05,0.15677836497102013,3,10.63466085826956,0.013558246067195023,322,0.9605220853605411
3,0 days 00:01:42.877030,0.075,0.15677836497102013,3,10.63466085826956,0.013558246067195023,322,0.9605220853605411
4,0 days 00:01:35.028188,0.1,0.15677836497102013,3,10.63466085826956,0.013558246067195023,322,0.9605220853605411
5,0 days 00:01:43.972491,0.15,0.15677836497102013,3,10.63466085826956,0.013558246067195023,322,0.9605220853605411
6,0 days 00:01:43.570656,0.2,0.15677836497102013,3,10.63466085826956,0.013558246067195023,322,0.9605220853605411
7,0 days 00:01:46.639795,0.5,0.15677836497102013,3,10.63466085826956,0.013558246067195023,322,0.9605220853605411
8,0 days 00:01:43.437522,0.75,0.15677836497102013,3,10.63466085826956,0.013558246067195023,322,0.9605220853605411
9,0 days 00:01:38.856007,1.0,0.15677836497102013,3,10.63466085826956,0.013558246067195023,322,0.9605220853605411
10,0 days 00:00:10.230409,0.01,0.0359465047403875,4,3.3647566592522424,0.37057564948336047,24,6.338760875157755
11,0 days 00:00:10.507143,0.025,0.0359465047403875,4,3.3647566592522424,0.37057564948336047,24,6.338760875157755
12,0 days 00:00:11.187171,0.05,0.0359465047403875,4,3.3647566592522424,0.37057564948336047,24,6.338760875157755
13,0 days 00:00:10.861571,0.075,0.0359465047403875,4,3.3647566592522424,0.37057564948336047,24,6.338760875157755
14,0 days 00:00:10.775854,0.1,0.0359465047403875,4,3.3647566592522424,0.37057564948336047,24,6.338760875157755
15,0 days 00:00:11.409244,0.15,0.0359465047403875,4,3.3647566592522424,0.37057564948336047,24,6.338760875157755
16,0 days 00:00:10.660323,0.2,0.0359465047403875,4,3.3647566592522424,0.37057564948336047,24,6.338760875157755
17,0 days 00:00:11.453373,0.5,0.0359465047403875,4,3.3647566592522424,0.37057564948336047,24,6.338760875157755
18,0 days 00:00:10.720308,0.75,0.0359465047403875,4,3.3647566592522424,0.37057564948336047,24,6.338760875157755
19,0 days 00:00:08.868069,1.0,0.0359465047403875,4,3.3647566592522424,0.37057564948336047,24,6.338760875157755
20,0 days 00:01:02.550235,0.01,0.10217168959646618,4,38.142019565335175,0.0280966097468033,181,0.18828066644741834
21,0 days 00:01:01.956426,0.025,0.10217168959646618,4,38.142019565335175,0.0280966097468033,181,0.18828066644741834
22,0 days 00:00:59.380293,0.05,0.10217168959646618,4,38.142019565335175,0.0280966097468033,181,0.18828066644741834
23,0 days 00:00:58.886717,0.075,0.10217168959646618,4,38.142019565335175,0.0280966097468033,181,0.18828066644741834
24,0 days 00:01:01.994562,0.1,0.10217168959646618,4,38.142019565335175,0.0280966097468033,181,0.18828066644741834
25,0 days 00:00:59.667215,0.15,0.10217168959646618,4,38.142019565335175,0.0280966097468033,181,0.18828066644741834
26,0 days 00:00:59.216068,0.2,0.10217168959646618,4,38.142019565335175,0.0280966097468033,181,0.18828066644741834
27,0 days 00:00:58.971861,0.5,0.10217168959646618,4,38.142019565335175,0.0280966097468033,181,0.18828066644741834
28,0 days 00:00:59.238453,0.75,0.10217168959646618,4,38.142019565335175,0.0280966097468033,181,0.18828066644741834
29,0 days 00:00:55.306010,1.0,0.10217168959646618,4,38.142019565335175,0.0280966097468033,181,0.18828066644741834
30,0 days 00:00:10.129289,0.01,0.05304604879263109,2,58.294469911241826,0.035715242413849144,24,494.0063066360905
31,0 days 00:00:10.667874,0.025,0.05304604879263109,2,58.294469911241826,0.035715242413849144,24,494.0063066360905
32,0 days 00:00:10.421174,0.05,0.05304604879263109,2,58.294469911241826,0.035715242413849144,24,494.0063066360905
33,0 days 00:00:09.750623,0.075,0.05304604879263109,2,58.294469911241826,0.035715242413849144,24,494.0063066360905
34,0 days 00:00:09.626397,0.1,0.05304604879263109,2,58.294469911241826,0.035715242413849144,24,494.0063066360905
35,0 days 00:00:10.069023,0.15,0.05304604879263109,2,58.294469911241826,0.035715242413849144,24,494.0063066360905
36,0 days 00:00:09.671946,0.2,0.05304604879263109,2,58.294469911241826,0.035715242413849144,24,494.0063066360905
37,0 days 00:00:10.121582,0.5,0.05304604879263109,2,58.294469911241826,0.035715242413849144,24,494.0063066360905
38,0 days 00:00:09.656460,0.75,0.05304604879263109,2,58.294469911241826,0.035715242413849144,24,494.0063066360905
39,0 days 00:00:09.293331,1.0,0.05304604879263109,2,58.294469911241826,0.035715242413849144,24,494.0063066360905
40,0 days 00:00:26.244420,0.01,0.011645120338469518,3,5.537576304808889,0.018298200023621623,76,3.7294711740938524
41,0 days 00:00:29.076039,0.025,0.011645120338469518,3,5.537576304808889,0.018298200023621623,76,3.7294711740938524
42,0 days 00:00:27.213908,0.05,0.011645120338469518,3,5.537576304808889,0.018298200023621623,76,3.7294711740938524
43,0 days 00:00:27.676277,0.075,0.011645120338469518,3,5.537576304808889,0.018298200023621623,76,3.7294711740938524
44,0 days 00:00:26.258222,0.1,0.011645120338469518,3,5.537576304808889,0.018298200023621623,76,3.7294711740938524
45,0 days 00:00:26.640480,0.15,0.011645120338469518,3,5.537576304808889,0.018298200023621623,76,3.7294711740938524
46,0 days 00:00:25.880784,0.2,0.011645120338469518,3,5.537576304808889,0.018298200023621623,76,3.7294711740938524
47,0 days 00:00:26.560009,0.5,0.011645120338469518,3,5.537576304808889,0.018298200023621623,76,3.7294711740938524
48,0 days 00:00:26.278580,0.75,0.011645120338469518,3,5.537576304808889,0.018298200023621623,76,3.7294711740938524
49,0 days 00:00:22.742846,1.0,0.011645120338469518,3,5.537576304808889,0.018298200023621623,76,3.7294711740938524
50,0 days 00:00:11.992862,0.01,0.07052020375160925,2,2.1597838292323916,0.17695376830874207,30,118.59511278727389
51,0 days 00:00:11.632305,0.025,0.07052020375160925,2,2.1597838292323916,0.17695376830874207,30,118.59511278727389
52,0 days 00:00:11.695075,0.05,0.07052020375160925,2,2.1597838292323916,0.17695376830874207,30,118.59511278727389
53,0 days 00:00:11.733189,0.075,0.07052020375160925,2,2.1597838292323916,0.17695376830874207,30,118.59511278727389
54,0 days 00:00:11.488645,0.1,0.07052020375160925,2,2.1597838292323916,0.17695376830874207,30,118.59511278727389
55,0 days 00:00:11.194419,0.15,0.07052020375160925,2,2.1597838292323916,0.17695376830874207,30,118.59511278727389
56,0 days 00:00:11.155643,0.2,0.07052020375160925,2,2.1597838292323916,0.17695376830874207,30,118.59511278727389
57,0 days 00:00:11.824747,0.5,0.07052020375160925,2,2.1597838292323916,0.17695376830874207,30,118.59511278727389
58,0 days 00:00:11.540651,0.75,0.07052020375160925,2,2.1597838292323916,0.17695376830874207,30,118.59511278727389
59,0 days 00:00:11.180036,1.0,0.07052020375160925,2,2.1597838292323916,0.17695376830874207,30,118.59511278727389
60,0 days 00:00:17.586896,0.01,0.14709065022281576,3,6.0856358865172435,0.21185654391475128,46,2.6515409051389196
61,0 days 00:00:16.819332,0.025,0.14709065022281576,3,6.0856358865172435,0.21185654391475128,46,2.6515409051389196
62,0 days 00:00:16.587579,0.05,0.14709065022281576,3,6.0856358865172435,0.21185654391475128,46,2.6515409051389196
63,0 days 00:00:16.625845,0.075,0.14709065022281576,3,6.0856358865172435,0.21185654391475128,46,2.6515409051389196
64,0 days 00:00:17.089250,0.1,0.14709065022281576,3,6.0856358865172435,0.21185654391475128,46,2.6515409051389196
65,0 days 00:00:17.059678,0.15,0.14709065022281576,3,6.0856358865172435,0.21185654391475128,46,2.6515409051389196
66,0 days 00:00:17.063585,0.2,0.14709065022281576,3,6.0856358865172435,0.21185654391475128,46,2.6515409051389196
67,0 days 00:00:17.179327,0.5,0.14709065022281576,3,6.0856358865172435,0.21185654391475128,46,2.6515409051389196
68,0 days 00:00:16.590083,0.75,0.14709065022281576,3,6.0856358865172435,0.21185654391475128,46,2.6515409051389196
69,0 days 00:00:14.958661,1.0,0.14709065022281576,3,6.0856358865172435,0.21185654391475128,46,2.6515409051389196
70,0 days 00:02:37.988434,0.01,0.21527972812841914,3,961.9527246318142,0.020626188015182317,489,0.4726889780533061
71,0 days 00:02:32.442695,0.025,0.21527972812841914,3,961.9527246318142,0.020626188015182317,489,0.4726889780533061
72,0 days 00:02:26.470740,0.05,0.21527972812841914,3,961.9527246318142,0.020626188015182317,489,0.4726889780533061
73,0 days 00:02:28.159226,0.075,0.21527972812841914,3,961.9527246318142,0.020626188015182317,489,0.4726889780533061
74,0 days 00:02:34.412183,0.1,0.21527972812841914,3,961.9527246318142,0.020626188015182317,489,0.4726889780533061
75,0 days 00:02:34.923107,0.15,0.21527972812841914,3,961.9527246318142,0.020626188015182317,489,0.4726889780533061
76,0 days 00:02:28.485072,0.2,0.21527972812841914,3,961.9527246318142,0.020626188015182317,489,0.4726889780533061
77,0 days 00:02:28.141824,0.5,0.21527972812841914,3,961.9527246318142,0.020626188015182317,489,0.4726889780533061
78,0 days 00:02:34.104983,0.75,0.21527972812841914,3,961.9527246318142,0.020626188015182317,489,0.4726889780533061
79,0 days 00:02:15.605492,1.0,0.21527972812841914,3,961.9527246318142,0.020626188015182317,489,0.4726889780533061
80,0 days 00:00:08.431268,0.01,0.032892883259747104,2,1.3263399209300222,0.19917382526235314,20,56.57320216139796
81,0 days 00:00:08.391403,0.025,0.032892883259747104,2,1.3263399209300222,0.19917382526235314,20,56.57320216139796
82,0 days 00:00:08.633875,0.05,0.032892883259747104,2,1.3263399209300222,0.19917382526235314,20,56.57320216139796
83,0 days 00:00:08.333120,0.075,0.032892883259747104,2,1.3263399209300222,0.19917382526235314,20,56.57320216139796
84,0 days 00:00:08.244984,0.1,0.032892883259747104,2,1.3263399209300222,0.19917382526235314,20,56.57320216139796
85,0 days 00:00:08.991100,0.15,0.032892883259747104,2,1.3263399209300222,0.19917382526235314,20,56.57320216139796
86,0 days 00:00:08.893657,0.2,0.032892883259747104,2,1.3263399209300222,0.19917382526235314,20,56.57320216139796
87,0 days 00:00:08.897813,0.5,0.032892883259747104,2,1.3263399209300222,0.19917382526235314,20,56.57320216139796
88,0 days 00:00:08.810248,0.75,0.032892883259747104,2,1.3263399209300222,0.19917382526235314,20,56.57320216139796
89,0 days 00:00:08.575238,1.0,0.032892883259747104,2,1.3263399209300222,0.19917382526235314,20,56.57320216139796
90,0 days 00:00:11.294505,0.01,0.03321010037525128,3,402.5625604248968,0.3661376213490315,27,4.718807091774721
91,0 days 00:00:11.250454,0.025,0.03321010037525128,3,402.5625604248968,0.3661376213490315,27,4.718807091774721
92,0 days 00:00:11.707065,0.05,0.03321010037525128,3,402.5625604248968,0.3661376213490315,27,4.718807091774721
93,0 days 00:00:11.639839,0.075,0.03321010037525128,3,402.5625604248968,0.3661376213490315,27,4.718807091774721
94,0 days 00:00:11.008659,0.1,0.03321010037525128,3,402.5625604248968,0.3661376213490315,27,4.718807091774721
95,0 days 00:00:10.906097,0.15,0.03321010037525128,3,402.5625604248968,0.3661376213490315,27,4.718807091774721
96,0 days 00:00:11.445804,0.2,0.03321010037525128,3,402.5625604248968,0.3661376213490315,27,4.718807091774721
97,0 days 00:00:11.166006,0.5,0.03321010037525128,3,402.5625604248968,0.3661376213490315,27,4.718807091774721
98,0 days 00:00:11.350385,0.75,0.03321010037525128,3,402.5625604248968,0.3661376213490315,27,4.718807091774721
99,0 days 00:00:10.726394,1.0,0.03321010037525128,3,402.5625604248968,0.3661376213490315,27,4.718807091774721
100,0 days 00:00:10.558305,0.01,0.19276423108697083,4,224.95385572614688,0.1309108756938572,24,1.210475916924759
101,0 days 00:00:11.180809,0.025,0.19276423108697083,4,224.95385572614688,0.1309108756938572,24,1.210475916924759
102,0 days 00:00:11.006809,0.05,0.19276423108697083,4,224.95385572614688,0.1309108756938572,24,1.210475916924759
103,0 days 00:00:10.792115,0.075,0.19276423108697083,4,224.95385572614688,0.1309108756938572,24,1.210475916924759
104,0 days 00:00:10.670863,0.1,0.19276423108697083,4,224.95385572614688,0.1309108756938572,24,1.210475916924759
105,0 days 00:00:10.559918,0.15,0.19276423108697083,4,224.95385572614688,0.1309108756938572,24,1.210475916924759
106,0 days 00:00:10.381275,0.2,0.19276423108697083,4,224.95385572614688,0.1309108756938572,24,1.210475916924759
107,0 days 00:00:10.791187,0.5,0.19276423108697083,4,224.95385572614688,0.1309108756938572,24,1.210475916924759
108,0 days 00:00:10.918526,0.75,0.19276423108697083,4,224.95385572614688,0.1309108756938572,24,1.210475916924759
109,0 days 00:00:09.434220,1.0,0.19276423108697083,4,224.95385572614688,0.1309108756938572,24,1.210475916924759
110,0 days 00:00:19.468596,0.01,0.10234329128580048,2,5.0835026847522835,0.005253512913122418,55,0.3243136717997317
111,0 days 00:00:19.814921,0.025,0.10234329128580048,2,5.0835026847522835,0.005253512913122418,55,0.3243136717997317
112,0 days 00:00:19.900670,0.05,0.10234329128580048,2,5.0835026847522835,0.005253512913122418,55,0.3243136717997317
113,0 days 00:00:19.824496,0.075,0.10234329128580048,2,5.0835026847522835,0.005253512913122418,55,0.3243136717997317
114,0 days 00:00:20.024385,0.1,0.10234329128580048,2,5.0835026847522835,0.005253512913122418,55,0.3243136717997317
115,0 days 00:00:19.180384,0.15,0.10234329128580048,2,5.0835026847522835,0.005253512913122418,55,0.3243136717997317
116,0 days 00:00:18.943733,0.2,0.10234329128580048,2,5.0835026847522835,0.005253512913122418,55,0.3243136717997317
