number,duration,params_a,params_b,params_gamma,params_n_estimators
220,0 days 00:01:50.471039,0.29527817587385474,0.13356878302487604,0.8789529444579939,187
221,0 days 00:01:36.384200,0.23121222186122878,0.8858759945098555,0.25279001391593003,27
222,0 days 00:01:35.857476,0.7030131104048951,0.11873240657197505,0.04038138271839253,108
223,0 days 00:01:38.757509,0.21519201238005603,0.18495003893687392,0.6128048297117298,167
224,0 days 00:01:45.861298,0.7912621112322028,0.42764939733811486,0.2455343145084924,34
225,0 days 00:01:51.739871,0.9324129386801183,0.5343596150515016,0.45275910527788976,33
226,0 days 00:01:50.092914,0.33527928887580516,0.8931308604692259,0.6479531760097728,303
227,0 days 00:01:50.574100,0.9259945088139587,0.31639663505792914,0.27845436001100743,28
228,0 days 00:01:48.226189,0.9662131105671308,0.9041298433001587,0.8474040107744244,212
229,0 days 00:01:40.294072,0.7592059229744825,0.29187965994611464,0.4254034718040247,274
230,0 days 00:01:45.141861,0.5929445053419304,0.3117711017236535,0.12403424381085626,16
231,0 days 00:01:52.076158,0.4366264573797758,0.8349249203692742,0.9133696277213528,10
232,0 days 00:01:52.192870,0.8848816556281931,0.1728051448608889,0.9933354464645606,147
233,0 days 00:01:24.708442,0.5270626358280375,0.4887207159913818,0.38249493376071586,23
234,0 days 00:01:39.024643,0.44873808757278233,0.06132190071734749,0.062049486436686285,14
235,0 days 00:01:44.535417,0.77443942852279,0.2687362224838409,0.03415550506275966,360
236,0 days 00:01:53.059977,0.40938162339518447,0.5027616658147963,0.22724990742241236,180
237,0 days 00:01:57.502889,0.8042819117749544,0.3723748223898835,0.18593719013222842,20
238,0 days 00:01:55.279112,0.5850607850880717,0.18361704554268293,0.19928719490170688,24
239,0 days 00:01:55.438143,0.3976820067714616,0.2664015906394988,0.13874538191386787,59
240,0 days 00:01:44.814977,0.4358006511904293,0.6731903172394996,0.23765302095468688,21
241,0 days 00:01:54.928133,0.36601934901342803,0.7029873487132685,0.5506954467407117,173
242,0 days 00:01:52.738751,0.23529766033409238,0.8518078722520991,0.3626575727432504,79
243,0 days 00:01:52.302938,0.5831648485704997,0.8384492678211648,0.5649757168359043,16
244,0 days 00:01:47.369889,0.7978240474276829,0.6849545147146251,0.9398105848910574,112
245,0 days 00:02:01.927241,0.6300240830622866,0.10319803945543758,0.49637446082171777,27
246,0 days 00:01:22.484383,0.12437530468459478,0.6756857656681416,0.2901317583102009,15
247,0 days 00:01:52.290971,0.37621506770632673,0.1759379698923007,0.8929149469975578,60
248,0 days 00:01:35.381732,0.2704626017241187,0.031167308013605594,0.6683261300641388,416
249,0 days 00:01:50.411257,0.2593406825544847,0.17105672945319814,0.675440498949012,12
250,0 days 00:01:24.703223,0.15170794867831763,0.10508475564658924,0.12529702160092893,155
251,0 days 00:01:38.297858,0.6520663060719267,0.24884317368305375,0.12362271515246526,105
252,0 days 00:01:44.406802,0.6205287923434465,0.8266543887153256,0.5594460924900551,180
253,0 days 00:01:49.518073,0.5251194602994188,0.6842133342871842,0.16170878180315684,257
254,0 days 00:01:34.699349,0.15259347980828633,0.5077580802096586,0.8573809405277607,48
255,0 days 00:01:46.474163,0.3675623567129239,0.9124339916360537,0.9547252007448048,217
256,0 days 00:01:55.139703,0.8955145820277552,0.06477063276429065,0.08749491726398362,23
257,0 days 00:01:36.207781,0.773396603168203,0.18456693151395842,0.5209357630776331,484
258,0 days 00:02:05.849858,0.8402479354708413,0.2927157338070597,0.7893246719466277,91
259,0 days 00:01:57.820274,0.4786631610581997,0.4791596535996291,0.9237870123521726,285
260,0 days 00:02:00.847081,0.4127122395515632,0.6142298358669532,0.8722141353188757,338
