number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
0,0 days 00:00:01.362728,0.01,0.3218409046029154,4,623.7125503756845,0.03464296371078968,41,593.4540154557836
1,0 days 00:00:01.316904,0.025,0.3218409046029154,4,623.7125503756845,0.03464296371078968,41,593.4540154557836
2,0 days 00:00:01.407263,0.05,0.3218409046029154,4,623.7125503756845,0.03464296371078968,41,593.4540154557836
3,0 days 00:00:01.488458,0.075,0.3218409046029154,4,623.7125503756845,0.03464296371078968,41,593.4540154557836
4,0 days 00:00:01.311978,0.1,0.3218409046029154,4,623.7125503756845,0.03464296371078968,41,593.4540154557836
5,0 days 00:00:01.428356,0.15,0.3218409046029154,4,623.7125503756845,0.03464296371078968,41,593.4540154557836
6,0 days 00:00:01.420465,0.2,0.3218409046029154,4,623.7125503756845,0.03464296371078968,41,593.4540154557836
7,0 days 00:00:01.365100,0.5,0.3218409046029154,4,623.7125503756845,0.03464296371078968,41,593.4540154557836
8,0 days 00:00:01.369907,0.75,0.3218409046029154,4,623.7125503756845,0.03464296371078968,41,593.4540154557836
9,0 days 00:00:01.311336,1.0,0.3218409046029154,4,623.7125503756845,0.03464296371078968,41,593.4540154557836
10,0 days 00:00:03.755877,0.01,0.4582059888272666,2,77.86480995075287,0.3335130140363566,144,568.5197219694616
11,0 days 00:00:03.842572,0.025,0.4582059888272666,2,77.86480995075287,0.3335130140363566,144,568.5197219694616
12,0 days 00:00:03.882633,0.05,0.4582059888272666,2,77.86480995075287,0.3335130140363566,144,568.5197219694616
13,0 days 00:00:03.881404,0.075,0.4582059888272666,2,77.86480995075287,0.3335130140363566,144,568.5197219694616
14,0 days 00:00:03.798124,0.1,0.4582059888272666,2,77.86480995075287,0.3335130140363566,144,568.5197219694616
15,0 days 00:00:03.899901,0.15,0.4582059888272666,2,77.86480995075287,0.3335130140363566,144,568.5197219694616
16,0 days 00:00:03.888995,0.2,0.4582059888272666,2,77.86480995075287,0.3335130140363566,144,568.5197219694616
17,0 days 00:00:03.793747,0.5,0.4582059888272666,2,77.86480995075287,0.3335130140363566,144,568.5197219694616
18,0 days 00:00:03.822819,0.75,0.4582059888272666,2,77.86480995075287,0.3335130140363566,144,568.5197219694616
19,0 days 00:00:03.685705,1.0,0.4582059888272666,2,77.86480995075287,0.3335130140363566,144,568.5197219694616
20,0 days 00:00:00.929962,0.01,0.18351511827759268,3,261.8952624207879,0.005295695826956238,27,7.842150397599267
21,0 days 00:00:00.996511,0.025,0.18351511827759268,3,261.8952624207879,0.005295695826956238,27,7.842150397599267
22,0 days 00:00:00.986023,0.05,0.18351511827759268,3,261.8952624207879,0.005295695826956238,27,7.842150397599267
23,0 days 00:00:01.023647,0.075,0.18351511827759268,3,261.8952624207879,0.005295695826956238,27,7.842150397599267
24,0 days 00:00:01.011745,0.1,0.18351511827759268,3,261.8952624207879,0.005295695826956238,27,7.842150397599267
25,0 days 00:00:01.022627,0.15,0.18351511827759268,3,261.8952624207879,0.005295695826956238,27,7.842150397599267
26,0 days 00:00:00.987328,0.2,0.18351511827759268,3,261.8952624207879,0.005295695826956238,27,7.842150397599267
27,0 days 00:00:00.998526,0.5,0.18351511827759268,3,261.8952624207879,0.005295695826956238,27,7.842150397599267
28,0 days 00:00:00.920350,0.75,0.18351511827759268,3,261.8952624207879,0.005295695826956238,27,7.842150397599267
29,0 days 00:00:00.895910,1.0,0.18351511827759268,3,261.8952624207879,0.005295695826956238,27,7.842150397599267
30,0 days 00:00:11.967404,0.01,0.08826389111013168,4,79.24962089207452,0.1655412006070267,435,172.51097424338928
31,0 days 00:00:12.021433,0.025,0.08826389111013168,4,79.24962089207452,0.1655412006070267,435,172.51097424338928
32,0 days 00:00:12.568423,0.05,0.08826389111013168,4,79.24962089207452,0.1655412006070267,435,172.51097424338928
33,0 days 00:00:12.104249,0.075,0.08826389111013168,4,79.24962089207452,0.1655412006070267,435,172.51097424338928
34,0 days 00:00:12.552179,0.1,0.08826389111013168,4,79.24962089207452,0.1655412006070267,435,172.51097424338928
35,0 days 00:00:11.983698,0.15,0.08826389111013168,4,79.24962089207452,0.1655412006070267,435,172.51097424338928
36,0 days 00:00:11.943025,0.2,0.08826389111013168,4,79.24962089207452,0.1655412006070267,435,172.51097424338928
37,0 days 00:00:12.087137,0.5,0.08826389111013168,4,79.24962089207452,0.1655412006070267,435,172.51097424338928
38,0 days 00:00:11.850711,0.75,0.08826389111013168,4,79.24962089207452,0.1655412006070267,435,172.51097424338928
39,0 days 00:00:11.088573,1.0,0.08826389111013168,4,79.24962089207452,0.1655412006070267,435,172.51097424338928
40,0 days 00:00:02.500850,0.01,0.10976241832863004,3,28.862935290714596,0.0032190516864208443,86,0.9805186415203596
41,0 days 00:00:02.478288,0.025,0.10976241832863004,3,28.862935290714596,0.0032190516864208443,86,0.9805186415203596
42,0 days 00:00:02.503017,0.05,0.10976241832863004,3,28.862935290714596,0.0032190516864208443,86,0.9805186415203596
