number,duration,params_fair_weight,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:02:42.086464,0.014039886907860295,0.008010241440963834,13.314055516026913,0.02681828462631151,426,29,0.5153283829445763
1,0 days 00:00:20.898654,0.05224212964105636,0.023375086520505083,0.05323249283692252,0.0017216106962161602,53,10,796.5352291051619
2,0 days 00:01:05.096480,0.061826934838482395,0.019839271349344986,6.047299531260747,0.010531574104313443,137,35,314.1870017285397
3,0 days 00:00:32.701465,0.09625108391019453,0.04360367351376545,461.2664599881324,0.03461607309294488,70,44,36.88612745169634
4,0 days 00:00:47.167968,0.01420936543143863,0.031271751397999106,0.13311401506657017,0.024627390098471327,127,9,0.17860249405421422
5,0 days 00:02:16.240588,0.8493978414844043,0.006939960616429985,13.090885592445893,0.0010630925955339493,292,40,0.06834394037000863
6,0 days 00:00:20.917972,0.009512702984479916,0.00875191663525823,3.412289773557478,0.0030048299134699343,41,38,791.5972309144255
7,0 days 00:03:14.661173,0.08728811912651699,0.031687064666222176,0.053579562705007605,0.011940157366487174,482,35,0.001384192177017129
8,0 days 00:00:14.065100,0.2956506461002133,0.02655646890346133,3.02448692888831,0.006250854471644659,31,12,0.01134433148905302
9,0 days 00:01:54.846862,0.0010910678472992527,0.0025757513289186872,152.84125308298792,0.02170785402487495,306,23,0.00918434670269471
10,0 days 00:00:41.660719,0.26982805862038606,0.09789338665450312,0.003991029839305521,0.0014018063149039129,86,54,100.71547447073957
11,0 days 00:01:41.104330,0.009623965585027188,0.08362972742204122,1.1698381846568409,0.040422861715410346,278,18,486.5630480261208
12,0 days 00:02:09.650761,0.03532491964424893,0.015573832817670384,0.10077116144240862,0.06667892999908909,285,54,0.23831615515048352
13,0 days 00:00:07.515947,0.3434031561638045,0.0011973666480174893,700.2589566107041,0.008542800878485324,20,2,383.5245402137426
14,0 days 00:00:54.027494,0.094554996083685,0.03994330306969381,0.3063026020501547,0.007702188040238874,140,27,13.657155051043674
15,0 days 00:00:25.387866,0.6744185297925257,0.006611485267846301,990.8066713557523,0.0013378585520562958,55,36,0.006723721058306321
16,0 days 00:00:19.132540,0.003244643578869448,0.01691049720455589,16.272482984556582,0.06525929583773077,40,33,0.00784763822393294
17,0 days 00:00:21.501150,0.003429923515033353,0.02383479838226277,103.8249718836009,0.05488939540266261,48,30,894.1772665736463
18,0 days 00:00:34.133709,0.08722750020870733,0.0012272568685744898,1.3600988944118222,0.05349200180164449,94,11,359.9348594367245
19,0 days 00:00:46.020729,0.14525714812658516,0.00685509364521431,2.0203830422106797,0.03358224309180733,103,37,12.020761865046572
20,0 days 00:00:18.430088,0.11156074752332823,0.0036315583604116706,71.37010663963046,0.0011406730982394993,51,6,0.0033622665960833954
21,0 days 00:01:06.889233,0.03326151519450747,0.09507474387372182,0.5086679960365859,0.02213137351899839,157,45,176.25916146972597
22,0 days 00:00:42.637357,0.004640132069135636,0.0010762071185527894,0.006449310171266471,0.0028756479318242907,98,34,0.8100976009011086
23,0 days 00:00:27.271547,0.27603226934530883,0.01822378885115156,521.564389740146,0.004512329740079735,64,15,5.859234829291454
24,0 days 00:01:07.474300,0.010510228922954706,0.09405625142136131,34.72904129990529,0.004902530936567404,207,12,0.06410070517642269
25,0 days 00:00:27.274920,0.005845326783341742,0.05094250734465492,13.118383440666813,0.06999996562987874,70,21,0.04746012419894162
26,0 days 00:00:40.900406,0.16335716209368176,0.009064212508805895,387.776159970589,0.019038031128445362,113,8,164.0767899473062
27,0 days 00:01:15.808488,0.0017736710670101464,0.007394773400719926,0.010634813945550742,0.008212613852581192,170,53,6.593409837445234
28,0 days 00:00:26.027635,0.01038074956760932,0.04407876970661744,0.42904109376362126,0.06397435498359369,71,8,0.01106738430685871
29,0 days 00:00:12.178272,0.0011246474316865685,0.04274285250335099,1.1276620975814236,0.013156315565330232,34,4,0.558206914413118
30,0 days 00:00:17.993206,0.10324343850176707,0.006610998657235122,0.0016616041685300804,0.003256748643739859,35,59,0.2992719340133833
31,0 days 00:01:44.048226,0.0010118651546318258,0.01522075653881212,196.78298232231685,0.006797765390378882,247,31,0.18164004941101974
32,0 days 00:01:43.570767,0.20479780417354826,0.032125254576413756,0.1602618917886101,0.010953045581179427,245,41,213.84083584734174
33,0 days 00:01:40.860954,0.5018268734022138,0.04243995456381939,0.18769662201513582,0.003973848583646273,257,30,0.009727154192667559
34,0 days 00:00:50.971939,0.02731792340421647,0.0013063568275165107,0.24504483549031494,0.07490092203633265,116,47,0.002496091068771796
35,0 days 00:01:13.774583,0.44836168772150403,0.0014349909397444677,219.779074924626,0.002037471708116876,210,11,0.2166474588275497
36,0 days 00:00:19.318704,0.07666302085964674,0.005948190954551303,0.0014163848812467285,0.006974314156841542,54,5,0.005879516992142297
37,0 days 00:00:56.781958,0.0011216302771497003,0.0027009932321405456,1.338259327585033,0.001772784386938457,127,59,0.07477642302962269
38,0 days 00:00:46.377393,0.014557390233168764,0.0017409357170095404,0.5407063304122108,0.0012659190389102191,111,27,0.14463741939271638
39,0 days 00:01:00.071010,0.01569060361682246,0.002976984792949171,12.423870394573504,0.005835421356448643,142,43,664.827887687392
40,0 days 00:00:17.129140,0.053783635446703934,0.010104070091307897,2.789028632240205,0.001261173133071841,35,47,0.010778997700770655
41,0 days 00:02:42.392113,0.04122073242261169,0.09117905744364693,0.002457763196145593,0.00972436061504886,464,24,8.477598250814667
42,0 days 00:01:14.132353,0.8300414790703903,0.0010533897760083833,0.01226197472091051,0.09175001893227593,174,41,0.014028316726538217
43,0 days 00:00:25.724627,0.2909573989104209,0.07261477719335095,0.007248964422560143,0.0038998318218860482,69,14,468.95896533151546
44,0 days 00:00:18.383940,0.0017800458616124514,0.022036272924659435,2.989621467963169,0.01059161406368384,36,53,0.021760011577560547
45,0 days 00:00:49.792903,0.046749643770931916,0.07678265776519387,0.4708839501221528,0.0016850939556066038,142,15,0.041525970884011706
46,0 days 00:00:23.424846,0.6902107308231338,0.015752453827092724,832.6169771120352,0.0010224129539541942,69,7,0.034238428277719786
47,0 days 00:00:18.776396,0.2189718694980415,0.0028590379779607654,58.68635202760008,0.008100286010828822,47,18,18.517082827042472
48,0 days 00:01:26.044973,0.037726655320205554,0.01050108980071876,68.38404766103966,0.0024652524369666307,217,30,0.0023943572848217206
49,0 days 00:01:10.911083,0.004612625892919478,0.037283455275623364,1.160776403771148,0.001364797889805285,198,16,28.887426608806297
50,0 days 00:02:25.326678,0.04348825904618233,0.001065332360439785,310.2684162276368,0.00529327482198068,342,24,60.347418441850635
51,0 days 00:00:43.382194,0.0014021781401344661,0.0010671402530212102,653.5205700290543,0.009805044291000849,92,36,0.04183710676759544
52,0 days 00:00:25.207324,0.07558639630703277,0.0830738916764317,5.261784767253979,0.0020501589592895556,51,56,2.014160132230883
53,0 days 00:00:30.711374,0.5439078490363254,0.0011210578651927967,0.062388715854259875,0.026693713125075607,72,31,0.005296052022264852
54,0 days 00:00:20.883071,0.26893244950916506,0.02519702672574841,4.461544986731996,0.001786181958472762,42,53,0.2934566923345868
55,0 days 00:00:44.119596,0.04519493628910292,0.013758052466569567,0.001868111016686248,0.032238020965940035,83,57,9.92984370856305
56,0 days 00:00:42.684723,0.05299311460281278,0.00589416016431047,4.938219541433531,0.002518410325330732,80,62,64.51222793214906
57,0 days 00:01:44.466004,0.26793105152033864,0.008802435851259241,328.2706343898507,0.011671602634076336,230,57,146.1892052541993
58,0 days 00:00:30.005666,0.03589564993596782,0.0623703896059556,0.28092150595282794,0.012517129108934452,62,42,50.94043309011468
59,0 days 00:00:26.644946,0.11834081020587413,0.05357724897535052,175.99968299982754,0.0010951646250730107,53,58,0.4533888164350049
60,0 days 00:02:01.452329,0.444769548393123,0.023604203943797423,0.25319949107138473,0.00632744436504886,296,23,49.300553908504696
61,0 days 00:00:26.217346,0.001609671811248344,0.04416796715952828,30.616808188359144,0.006542199874769864,54,57,6.398486355501121
62,0 days 00:00:19.849057,0.0060963641423853725,0.03153431422978002,0.024819998858944616,0.00503107703966968,43,43,49.83759788326754
63,0 days 00:00:12.190749,0.5642654725016232,0.04159686452546133,0.8911755747928367,0.0062331163422817285,24,34,0.13768149114412845
64,0 days 00:02:27.301540,0.005468913215519894,0.0035894196846851722,40.0104318653325,0.009204250213051334,347,44,0.7262751159294667
65,0 days 00:00:27.020925,0.07415864045495393,0.06201810173215254,0.9809853268214968,0.0018702830391848161,83,3,0.0019810043208890998
66,0 days 00:00:23.641004,0.2175202912198128,0.005104313540876871,24.604364332384343,0.00156152018298829,61,14,0.003523251038692371
67,0 days 00:01:08.918514,0.09672623046046605,0.026434259727833177,8.166325739787332,0.0037145411721625715,149,51,5.876442884382273
68,0 days 00:00:23.703844,0.3603656052754565,0.09079415610402752,2.653734681838171,0.09352200954984621,48,34,649.338080044631
69,0 days 00:00:21.860810,0.01637079260045486,0.029090964055946297,0.1730063612648135,0.02719089499292244,53,22,162.89869104247396
70,0 days 00:00:13.721057,0.001622075392813865,0.025469610129718757,0.01180540606378583,0.0010344095531877047,28,31,8.756618132752317
71,0 days 00:01:25.780918,0.12039852050962538,0.013735033297347972,7.170161116748343,0.010327270290911156,195,43,210.67575552428735
72,0 days 00:00:28.616464,0.382859079087398,0.0017957311706307203,26.514722110559394,0.022295999110221395,87,7,0.26368040733316683
73,0 days 00:00:40.443959,0.13072762216305522,0.05798850797761887,7.9681598973092385,0.005248815295171979,93,36,10.462258897152205
74,0 days 00:00:58.394309,0.005548385185167693,0.014133983664401044,0.0070339229759913005,0.028992572315674755,152,21,550.2888262940357
75,0 days 00:00:28.337887,0.0026334676437847313,0.015818922814382633,180.17341518065942,0.0020640045497863353,58,58,0.0031179092120706257
76,0 days 00:00:51.708240,0.1039547169317248,0.0064384816163390556,9.216084697102739,0.0022421303310034995,119,43,0.001125410089206762
77,0 days 00:01:32.301067,0.12932320088045784,0.001960067086323562,0.24867528847471718,0.001397054542309795,218,37,0.3764674082116947
78,0 days 00:01:07.724746,0.027618364358377376,0.0053979019676285425,0.2305119045930384,0.0021197681057140553,156,45,0.6782712310445536
79,0 days 00:00:23.780391,0.061098368431958275,0.001734176131219916,23.747918166029855,0.004542363374161394,56,20,28.55455112166923
80,0 days 00:01:30.187786,0.18080858464606633,0.022319892486176402,0.020633439960381347,0.002995617562069394,194,60,25.362329779062943
81,0 days 00:00:13.536183,0.007279142503700587,0.030805108611310146,501.82258353142527,0.001655617219945487,32,16,511.6068053881996
