number,duration,params_fair_weight,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:00:12.050875,0.628413279792238,0.05003665428085546,0.0028282623517392226,0.13325844648975027,223,52,0.7213713392640434
1,0 days 00:00:05.836695,0.4598636553892677,0.17639684489317922,298.8199799641375,0.0034523705334725727,173,17,5.125081180823865
2,0 days 00:00:00.671982,0.0028543481393059865,0.05656240920422034,10.36311709970121,0.012796210116328524,25,3,12.507931057315107
3,0 days 00:00:05.789967,0.21130969049678242,0.020607243506239225,0.11421670294658279,0.0045031856276332195,99,60,0.003213386202831025
4,0 days 00:00:09.328912,0.9324106124403589,0.48646379377721277,15.285873817306637,0.03560335457740166,252,31,97.63600804075116
5,0 days 00:00:03.198584,0.03672373383926966,0.02359761808658655,158.749483366393,0.005445697633323225,88,26,0.7931112379347354
6,0 days 00:00:01.056403,0.002840260937127926,0.11306264541608436,0.043739660751160245,0.0025859865333407984,23,26,74.69367657317085
7,0 days 00:00:03.796337,0.2740008777072448,0.21175220781614215,0.018320301637062244,0.27989981408130427,77,53,0.1127061490038992
8,0 days 00:00:04.659198,0.003815806738308893,0.012651989821634048,2.745492132048552,0.009032844161434407,77,46,0.006932116874374113
9,0 days 00:00:01.804071,0.00722636198491913,0.46224010766302354,15.705167683626746,0.06367404689710018,32,57,4.879057496782074
10,0 days 00:00:01.232026,0.001065755202969082,0.012130490037630644,0.21032865058568223,0.4936095740332077,31,30,652.5482820960457
11,0 days 00:00:01.775469,0.001327121660840055,0.014706917019529815,0.042692273636465966,0.03437677772410828,34,51,34.58443987841775
12,0 days 00:00:05.649248,0.9934455766364718,0.13013515392737404,1.4924054055176235,0.004476883798546739,189,18,0.5357036460235841
13,0 days 00:00:12.124935,0.0037192060586865995,0.4473424005890991,0.018149492217369535,0.4663059614307488,327,37,0.03588819186223741
14,0 days 00:00:01.573491,0.0035186655120620367,0.40198145529019574,396.27019665312184,0.012052088793243713,71,3,56.739262684855355
15,0 days 00:00:01.108477,0.0035409715820499395,0.04072580040532364,143.24096305226757,0.3275856392948766,25,56,6.103707836182909
16,0 days 00:00:05.813939,0.03810952516241985,0.031570713750054186,3.496679175845145,0.16548493404191864,240,5,59.30022128426384
17,0 days 00:00:00.596937,0.3753230961768877,0.015061415999474685,240.61570653448163,0.008250157868818865,20,2,0.022896922170726208
18,0 days 00:00:14.629101,0.6739371407633988,0.10549204999239106,0.0016386126203211965,0.20677228496620137,405,34,0.3489622769853478
19,0 days 00:00:02.162300,0.10129112173728523,0.08423761417192645,21.2703572412856,0.2554704234158781,38,63,1.0756658137494004
20,0 days 00:00:09.005590,0.056731537626033286,0.3118166888124254,0.002159114615667775,0.012408739739670265,356,5,0.043650143964195955
21,0 days 00:00:14.154851,0.3963304071947166,0.3187898004847964,0.015438236705663418,0.0017714328827012477,295,58,32.4390492711096
22,0 days 00:00:03.039661,0.01258082803773517,0.3929537073105829,27.935687772988413,0.013171309845508464,106,12,0.42594250270158013
23,0 days 00:00:04.855863,0.8983804641482609,0.4274098230038644,0.7146873571369987,0.00370782393747359,148,23,43.44987601371903
24,0 days 00:00:13.115809,0.030315191540947164,0.1699515394400774,68.7347405229648,0.01902808415790742,383,27,0.014107359947358473
25,0 days 00:00:00.855490,0.003207980363641398,0.09170784266676915,0.004394090306111493,0.009295263801895435,22,15,2.2691237734155196
26,0 days 00:00:11.881235,0.005940892242430351,0.14668619443918074,508.3070364767209,0.0043941115415248345,446,55,2.864391710874148
27,0 days 00:00:02.471501,0.01410981683683867,0.3504113271410596,0.0018893116801949122,0.020851120945075432,59,45,0.019824201622922165
28,0 days 00:00:02.776587,0.1169196985594935,0.03274074443266738,1.6682491725107187,0.2867295675362402,100,7,0.007296453400039003
29,0 days 00:00:12.213605,0.4259769856466915,0.3042679852652786,0.011421732971568534,0.2547255167450694,338,33,0.001235016368715089
30,0 days 00:00:07.515005,0.03510845405350356,0.11869188330851377,1.0240340139782298,0.25999308298437235,210,32,0.04937680936004733
31,0 days 00:00:01.175796,0.0025500586988074316,0.21708714706839877,0.2093919952226874,0.004812073775520633,38,10,39.29829015700186
32,0 days 00:00:13.972401,0.3832430084848396,0.0951746535162699,1.098764880329172,0.004818253914399997,273,57,115.87070641052671
33,0 days 00:00:01.140239,0.044858452208462456,0.031507968424852296,11.30375110704392,0.022960652068594156,25,35,405.37734672977894
34,0 days 00:00:12.232260,0.6706672597713241,0.48695292834856935,34.71803099289513,0.0011014133227917877,396,21,0.0022441216288591696
35,0 days 00:00:03.455265,0.029760642354197456,0.41671624601701096,293.39095689974465,0.11485980777463556,135,7,7.123925468205395
36,0 days 00:00:06.221170,0.007887703055543474,0.033231152023746324,81.93287440240572,0.0947377050937732,193,20,0.010479817987299701
37,0 days 00:00:03.218386,0.007621868300944097,0.11580895762422434,278.03979216117847,0.27696482461474226,107,56,129.691759427693
38,0 days 00:00:02.652813,0.1621143558967854,0.02405201315968556,17.02977585408408,0.008926882684090993,56,40,0.23918147516209823
39,0 days 00:00:08.806125,0.1757986255239235,0.02848305290711169,0.0030406515745185657,0.05499468125569795,153,63,4.39363290918154
40,0 days 00:00:00.978896,0.011502086214510276,0.3578107928313767,32.31347223798317,0.22013130294162986,20,34,1.0488783928410865
41,0 days 00:00:07.772643,0.046912642720264214,0.05043658644777622,8.033310643798037,0.14238750646096074,178,41,0.9281011280198759
42,0 days 00:00:15.805814,0.012712059747934679,0.019770223628117187,0.05156918461654409,0.009620306616229696,457,21,0.04432543449593374
43,0 days 00:00:01.145514,0.6052753992023582,0.2807020011397429,586.422558308461,0.0372766296465409,38,28,0.04256802007823731
44,0 days 00:00:05.476309,0.0012166835715241699,0.2571084898846532,0.001188821188901182,0.2106823777590344,103,57,457.7291597872458
45,0 days 00:00:14.903936,0.02892642063492108,0.04002282193383374,0.005595060733072139,0.013915044418611657,311,51,3.4805886553362635
46,0 days 00:00:06.648572,0.48720384515878695,0.02320846417653,153.6819282860422,0.001230409461522369,177,60,4.618506349966335
47,0 days 00:00:03.145733,0.028039569700973738,0.052297199469027764,0.6998994454442937,0.045404514204664584,73,40,114.13644952554725
48,0 days 00:00:02.977021,0.10071456348572388,0.12224201084410022,229.00168556138038,0.03553506342467654,95,55,0.08428724730970848
49,0 days 00:00:02.653235,0.0017998559890548638,0.22407579858667845,134.19786194455818,0.02331799652908212,80,21,9.493589061909741
50,0 days 00:00:13.323650,0.9007594419722665,0.0186605480431738,2.3476797629474633,0.003062289050625731,364,31,910.0818708447296
51,0 days 00:00:03.293209,0.00655481242452747,0.011943485576425892,6.9208279938821,0.005016826666089462,68,49,158.11673133918
52,0 days 00:00:23.305605,0.5508130115674069,0.15008269110440237,0.28271851609687737,0.006922890523792422,471,56,48.78686196643704
53,0 days 00:00:05.788646,0.6816173059341878,0.08281784398944136,0.03321646248698567,0.0012068781870881193,180,24,0.9423448257191399
54,0 days 00:00:04.228276,0.005663875194300738,0.0543301878109619,0.4749102555093377,0.0045897818320464225,71,48,1.3200062557081684
55,0 days 00:00:03.527261,0.027500073723712312,0.013689495566932362,10.467356850112054,0.002895101081981156,84,36,3.3103635666978364
56,0 days 00:00:07.540197,0.021758411307290424,0.3224749576357834,507.00393918373504,0.017317100765208912,296,22,0.005897761592672542
57,0 days 00:00:10.124624,0.0022995314930457375,0.05510087930350545,321.1661641731409,0.15390973234354208,351,48,16.19083288320741
58,0 days 00:00:01.266741,0.20689890091140897,0.03241265088247308,0.5403543187358343,0.006088064076441593,31,30,3.3129898246603275
59,0 days 00:00:17.184171,0.01958975144150687,0.013580451433814544,7.8362435902532495,0.2905563307294906,421,38,0.004315193637754336
