number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators
0,0 days 00:00:57.791934,0.02125940947330306,0.07084410144501735,5,2270.47087766352,0.031038404847933607,188
1,0 days 00:00:52.661166,0.01147564076498207,0.007959729570579693,5,10.15106189479074,0.21198862412192812,82
2,0 days 00:00:17.437000,0.08611262326161516,0.001013894960909322,3,223.28323905131558,0.01811327970030717,29
3,0 days 00:00:35.526664,0.004367572895326158,0.0011509504457627097,9,1.6243731432596618,0.01867371401483093,51
4,0 days 00:01:01.044108,0.0016547135329266747,0.005114534191611426,5,35.63468592637045,0.27855319140783946,115
5,0 days 00:00:54.331908,0.018839181741776023,0.045595384703061494,7,22.149507049831875,0.012838123121577815,89
6,0 days 00:00:41.329342,0.019629034612099788,0.2117022589359698,2,3432.844121319846,0.35869765549920646,152
7,0 days 00:00:23.812226,0.25149657945886134,0.001177270281203663,4,14.305414542319907,0.0457132932694818,36
8,0 days 00:00:40.763069,0.0013627581803798993,0.09381480722766615,5,7953.283016217363,0.05121686697354038,122
9,0 days 00:01:49.624959,0.0054385271452382766,0.0022127403067892133,4,32.39795925110318,0.04756354070347198,236
10,0 days 00:00:13.866977,0.0016120918102051202,0.4836320989670377,4,1908.3456254569196,0.14161350306759085,40
11,0 days 00:00:58.405954,0.9896380052822397,0.001451679019642157,9,2.96102029217535,0.01427596252544785,75
12,0 days 00:00:48.401899,0.014787933887152995,0.041423000208285855,9,579.5992717381291,0.02289174008678348,70
13,0 days 00:05:02.375471,0.003267041342347337,0.003777149764934469,7,27.743815624136936,0.0011542627974930194,437
14,0 days 00:00:17.600095,0.07932739405848308,0.11324131344977653,7,46.08117888922222,0.021511448622461123,23
15,0 days 00:00:31.016100,0.05115406084264026,0.01409648648462105,4,2.162861521752031,0.008123843778856943,67
16,0 days 00:01:50.150604,0.018810872683943835,0.056257339131252755,5,234.32058550503533,0.009037647023776225,234
17,0 days 00:00:27.423769,0.012194269366306118,0.027843233258873612,2,9.33939215125277,0.4416902462578723,75
18,0 days 00:00:14.985256,0.6679614066144961,0.47890551518802543,6,7528.047381472311,0.0015272118359793846,26
19,0 days 00:00:26.578341,0.7435135987292788,0.42128750054263947,7,1749.4324953025698,0.005289651468841283,42
20,0 days 00:00:52.286837,0.008332489547981515,0.006070382112201171,4,1.5309960167945065,0.016191035594624897,109
21,0 days 00:00:43.022393,0.39092687996416425,0.043730485396673395,4,534.7406472361282,0.27978558520579216,94
22,0 days 00:00:21.121619,0.0014519558093571206,0.003508451154077012,7,1.5297740093046583,0.07235679814628525,20
23,0 days 00:01:01.777165,0.24520444225580856,0.04742054086311148,7,5.043283584692538,0.0015220273145906587,88
24,0 days 00:00:30.856932,0.31431127788689855,0.1566934886244144,3,32.144825281435,0.01055262664901699,78
25,0 days 00:02:52.293641,0.1492519897741645,0.25527760600250604,4,126.02901876285115,0.0026838343068001868,429
26,0 days 00:01:49.042296,0.09976354619699168,0.01072482474568736,9,2.1322615156979694,0.002195435686229505,150
27,0 days 00:01:25.832829,0.007429755351638123,0.0015026136111848962,2,84.17987456533388,0.07410316999089503,265
28,0 days 00:00:19.188434,0.6929093630569819,0.24091117335871273,7,2413.498868241725,0.036791846253635976,25
29,0 days 00:00:33.030141,0.060170972541508626,0.015426500271897688,8,6.661510979991028,0.013574159484344364,36
30,0 days 00:01:55.456244,0.12828429413100292,0.00611188927500433,6,9713.3292378762,0.023200159892465887,290
31,0 days 00:00:13.877060,0.5425666328305263,0.21814156716864747,3,582.4497194219696,0.006406098742653189,20
32,0 days 00:00:19.328605,0.023804133080463186,0.05222193886044534,4,3.886629313440698,0.16661544411720794,28
33,0 days 00:01:40.246013,0.0021349143105045647,0.029422571749663222,6,123.60106259605584,0.00125251373027983,150
34,0 days 00:00:32.192325,0.003141004015406726,0.1492231031966917,2,1.5900869621035794,0.4524507859760014,102
35,0 days 00:01:26.689993,0.008242091813280516,0.09378476980932869,5,11.12689791197344,0.003322672928409874,160
36,0 days 00:02:40.761457,0.23095705772563724,0.014419510910486957,6,3330.356156902921,0.007358441880471646,353
37,0 days 00:02:14.979692,0.0026817892800668486,0.2817612579680587,6,54.111896636508746,0.04804848686863712,218
38,0 days 00:00:16.964264,0.026210855909122987,0.45294517415110025,2,14.959148778248688,0.01666631407265276,35
39,0 days 00:01:42.834276,0.130073828039569,0.0010762562160495394,4,10.447329923343053,0.0044163823965757435,188
40,0 days 00:00:39.969158,0.2149323341345682,0.006191789064681953,5,1840.9104543822655,0.040855136178681806,62
41,0 days 00:00:24.188963,0.0017734882427416305,0.04719259675713405,5,13.182356208528534,0.08634170838727631,26
42,0 days 00:01:06.508670,0.19518955938461607,0.003113743706818181,8,71.51888630528342,0.326464653302024,81
43,0 days 00:02:12.462666,0.053186691852181806,0.09545702238916173,8,3.8221456379190824,0.0017236618006523671,196
44,0 days 00:03:29.818509,0.002132034001536378,0.0028753111725891875,7,258.5807539691722,0.03321492794800612,277
45,0 days 00:06:24.292853,0.18122741311155277,0.061376407443498315,9,1.1305001146398268,0.03626852936260845,494
46,0 days 00:03:08.061660,0.0031069315685275647,0.018532597575008334,5,194.74247051924667,0.0013640611489922603,366
47,0 days 00:00:16.138476,0.0014677413920947523,0.0014886710401024082,7,7875.211876507427,0.3212206153223426,30
48,0 days 00:00:21.378207,0.05318445381844317,0.023299611187811906,5,2360.823623147001,0.025650010186469775,36
49,0 days 00:01:41.541503,0.1152050715925413,0.014065495441103745,5,18.510410703270704,0.01567316949413309,156
50,0 days 00:01:13.973725,0.0013306922000063815,0.05965205760842839,3,487.7572616760694,0.07858196236664798,227
51,0 days 00:00:21.215275,0.49475730139835966,0.17616861556013602,6,1358.857451108772,0.03420450665429024,29
52,0 days 00:00:19.402528,0.9881422970022821,0.20161511229809553,5,2.996877006586199,0.06532993311481577,22
