model,thresh,mse,max_mse,duration
108,0.5,0.026599762494441313,0.03224286380936326,0 days 00:01:52.937619
109,0.5,0.024011377377181026,0.02668776765460419,0 days 00:00:41.004117
110,0.5,0.023383038567462384,0.026191051037781056,0 days 00:00:50.023339
111,0.5,0.025782478620567043,0.030678337999636554,0 days 00:02:25.013669
112,0.5,0.022381037300405335,0.025090092133999358,0 days 00:00:23.374102
113,0.5,0.02571221579091016,0.030521485404933376,0 days 00:03:25.624788
114,0.5,0.11662480403338346,0.1646494985507137,0 days 00:00:22.386732
115,0.5,0.14416121933982806,0.2048421990378271,0 days 00:00:57.713239
116,0.5,0.09498960347477582,0.13363764571743578,0 days 00:00:15.359398
117,0.5,0.12696791523838422,0.17930133153863212,0 days 00:00:31.238333
118,0.5,0.09932169611598052,0.14357717514610466,0 days 00:01:28.937929
119,0.5,0.02266294600977834,0.025516776037443983,0 days 00:00:26.249423
120,0.5,0.023195627889643886,0.025923130310320383,0 days 00:00:34.636239
121,0.5,0.047878455071466285,0.06497721451339605,0 days 00:00:35.713975
122,0.5,0.032341599827757604,0.042679000519594716,0 days 00:00:16.147334
123,0.5,0.022948181095351777,0.025661915979217794,0 days 00:00:45.242569
124,0.5,0.09677191046724778,0.13902375815153903,0 days 00:00:39.407690
125,0.5,0.02278727223707512,0.025543181891114205,0 days 00:00:33.600067
126,0.5,0.022785976958384725,0.025536871984185566,0 days 00:01:00.481361
127,0.5,0.10542795989548279,0.14880585429240295,0 days 00:01:12.519579
128,0.5,0.023760047908414884,0.026628431006172015,0 days 00:00:39.727897
129,0.5,0.049647162524089336,0.0703565726675458,0 days 00:02:06.340444
130,0.5,0.11307530549577727,0.16051025174440323,0 days 00:06:15.765297
131,0.5,0.13607116663812316,0.1939095506403491,0 days 00:02:30.402463
132,0.5,0.02540126755215166,0.02969369281149831,0 days 00:00:30.483668
133,0.5,0.1105788278393805,0.15719442008399115,0 days 00:02:30.777822
134,0.5,0.02502540455971415,0.029021618877624066,0 days 00:00:36.424634
135,0.5,0.02151230563137925,0.02419007670395654,0 days 00:01:14.049406
136,0.5,0.02149137495573376,0.02391115761004383,0 days 00:00:18.531886
137,0.5,0.023041278970508904,0.025799691523144104,0 days 00:00:50.471407
138,0.5,0.094716558909424,0.13574998371523853,0 days 00:00:25.367871
139,0.5,0.04037262343254039,0.057722810270991735,0 days 00:01:45.050497
140,0.5,0.022294957580334684,0.025268605842557277,0 days 00:00:35.483194
141,0.5,0.02294558096305256,0.025476368891161366,0 days 00:00:28.833584
142,0.5,0.10820667079714445,0.15407005066852783,0 days 00:00:26.762553
143,0.5,0.022111203379857353,0.02474017411727681,0 days 00:03:32.007911
144,0.5,0.0708675846480866,0.10161223722380017,0 days 00:01:42.491722
145,0.5,0.11385559673488559,0.16144528125403662,0 days 00:00:19.450196
146,0.5,0.024496930125885906,0.02761738131893387,0 days 00:03:55.680739
147,0.5,0.09077497341248608,0.12817831761781373,0 days 00:00:36.251203
148,0.5,0.025054322112410096,0.02905642871475077,0 days 00:00:56.982813
149,0.5,0.08758815069878072,0.12540332545075383,0 days 00:00:41.228693
150,0.5,0.021809702048760978,0.02435109488534324,0 days 00:00:58.160854
151,0.5,0.04876598275388047,0.06631908321930663,0 days 00:03:21.901262
152,0.5,0.12651227647113023,0.17881163483834067,0 days 00:00:33.088156
153,0.5,0.023996364764659744,0.02666849388824593,0 days 00:03:00.564773
154,0.5,0.12336730677223022,0.17578463537418282,0 days 00:00:48.374067
155,0.5,0.0217675957242929,0.02452212580196072,0 days 00:00:42.572738
156,0.5,0.09859411068531358,0.14260018017434678,0 days 00:00:16.215374
157,0.5,0.12939160787886414,0.18246064765865821,0 days 00:00:20.479928
158,0.5,0.06993873828642319,0.09703829037605344,0 days 00:01:01.374038
159,0.5,0.021435395271967812,0.023789189684012176,0 days 00:02:02.809777
160,0.5,0.02897865492083674,0.03562945880215233,0 days 00:02:47.722528
161,0.5,0.020094360488922377,0.022408725268759727,0 days 00:01:07.628381
162,0.5,0.019937849763953946,0.022346977675810856,0 days 00:00:12.544001
163,0.5,0.02360039155538884,0.02641511571927335,0 days 00:00:21.039068
164,0.5,0.024866914435145836,0.028357465128727534,0 days 00:00:24.607067
165,0.5,0.08941351950785077,0.1271293276733148,0 days 00:02:32.623925
166,0.5,0.022652558083344508,0.025352766531806258,0 days 00:01:31.090962
167,0.5,0.022950681522539044,0.02573096937530508,0 days 00:01:26.951386
168,0.5,0.11659656448036591,0.1659293126029349,0 days 00:00:59.967585
169,0.5,0.019860892184164796,0.022239597736753405,0 days 00:00:54.862102
170,0.5,0.032789762756750135,0.04270431309713119,0 days 00:00:39.981278
171,0.5,0.022688872056056714,0.025441039069712075,0 days 00:00:29.322794
172,0.5,0.023396753706625417,0.02610694908009963,0 days 00:04:26.114166
173,0.5,0.02366366716437543,0.026335724929155608,0 days 00:03:02.620677
174,0.5,0.03461974750274759,0.04751480080634939,0 days 00:03:11.612195
175,0.5,0.015958630014500232,0.01850309115309693,0 days 00:03:22.251944
176,0.5,0.019572684146307695,0.022001629133143217,0 days 00:02:58.897942
177,0.5,0.021948173294667105,0.02456587051985082,0 days 00:02:25.355519
178,0.5,0.05099455400423982,0.06918501776229039,0 days 00:01:09.732967
179,0.5,0.03651918534090717,0.047447485397089345,0 days 00:02:46.549940
180,0.5,0.019824023550298005,0.022344627171103658,0 days 00:00:23.883083
181,0.5,0.021641471542614473,0.02426307919172763,0 days 00:05:37.595699
182,0.5,0.023473565039249356,0.026249563879395192,0 days 00:02:34.724310
183,0.5,0.14470669106882972,0.20467889706823492,0 days 00:00:23.374128
184,0.5,0.023608757831010355,0.026385425272207094,0 days 00:02:06.609195
185,0.5,0.03917686833941316,0.05141843369460089,0 days 00:00:37.001265
186,0.5,0.022168172822944643,0.024845547812089475,0 days 00:01:05.111664
187,0.5,0.022099603445932387,0.024780234404788586,0 days 00:00:57.700444
188,0.5,0.05176649401192578,0.06992346695818598,0 days 00:02:07.646439
189,0.5,0.02412660071980289,0.02674237141778259,0 days 00:01:01.884662
190,0.5,0.02084622876755886,0.023412731691784514,0 days 00:01:16.706392
191,0.5,0.026511477467969266,0.0322911618789462,0 days 00:00:24.505621
192,0.5,0.022941447556569978,0.025696280814640503,0 days 00:03:11.753177
193,0.5,0.09535344390329545,0.1340092544397052,0 days 00:02:15.427887
194,0.5,0.02694946791855461,0.03293944304695244,0 days 00:02:26.723980
195,0.5,0.021521231774229498,0.024256868509631966,0 days 00:00:14.074087
196,0.5,0.04430888463263364,0.0608888206869074,0 days 00:02:21.559298
197,0.5,0.020166627211710652,0.022531044820507173,0 days 00:00:33.192765
198,0.5,0.02503248657667838,0.028910537705985704,0 days 00:01:54.212138
199,0.5,0.12156997706943723,0.1719198718737299,0 days 00:00:34.289380
200,0.5,0.07888996347583778,0.1146877548040045,0 days 00:00:58.377749
201,0.5,0.011381855511162728,0.012930458267518907,0 days 00:00:32.431651
202,0.5,0.07966081858000144,0.11198706668434492,0 days 00:01:09.208992
203,0.5,0.021376560608411817,0.02439695456193201,0 days 00:00:19.473587
204,0.5,0.0258499022609876,0.030839791446670144,0 days 00:01:22.707378
205,0.5,0.02279438423499618,0.025500697631897034,0 days 00:00:45.461107
206,0.5,0.02227860243589136,0.0250114118039867,0 days 00:01:19.805161
207,0.5,0.11515701674519138,0.16282849598165094,0 days 00:00:54.118065
208,0.5,0.02860281452442294,0.0354846003730776,0 days 00:00:58.140536
209,0.5,0.023878759916814127,0.02655911453999241,0 days 00:01:23.996934
210,0.5,0.02204546285210499,0.024857819674745922,0 days 00:04:14.632088
211,0.5,0.03158893955139823,0.03984529055289654,0 days 00:00:16.725092
212,0.5,0.04906260374814978,0.07068745720300025,0 days 00:01:56.804841
213,0.5,0.11373542453462919,0.16046885116622556,0 days 00:00:20.147491
214,0.5,0.02116878565186934,0.023766024733869396,0 days 00:05:27.333656
215,0.5,0.0221314386911478,0.024828766621776202,0 days 00:01:12.164833
216,0.5,0.023352236627535265,0.02607125088006488,0 days 00:02:18.051277
217,0.5,0.023841280447337947,0.026522729084124487,0 days 00:00:39.725084
218,0.5,0.023356500746669163,0.026107921655924876,0 days 00:01:10.036353
219,0.5,0.06621137208154997,0.09289652675116365,0 days 00:01:23.076580
220,0.5,0.017222744922957636,0.019344934370183673,0 days 00:00:47.587401
221,0.5,0.023470425817095915,0.026197597002794618,0 days 00:02:32.687818
222,0.5,0.1057258318677193,0.14947861462313078,0 days 00:01:35.457904
223,0.5,0.023790230202417547,0.026459073789857773,0 days 00:03:52.233717
224,0.5,0.023017343134148875,0.025788402969740703,0 days 00:01:52.411756
225,0.5,0.02403098319416437,0.026622688207660044,0 days 00:04:57.255538
226,0.5,0.024324976473348435,0.02732014269394751,0 days 00:00:25.457987
227,0.5,0.02312657960861024,0.026052014875169578,0 days 00:00:19.266962
228,0.5,0.022602428882997308,0.025674654396437957,0 days 00:00:37.487519
229,0.5,0.019830736077266858,0.022245573917558506,0 days 00:02:58.600152
230,0.5,0.07811232768048539,0.11207247250820103,0 days 00:00:39.652380
231,0.5,0.021004489737348666,0.023577826503069037,0 days 00:01:25.994721
232,0.5,0.05412888461912244,0.07597008964908568,0 days 00:05:08.580707
233,0.5,0.14524330987358267,0.20522617652030847,0 days 00:01:11.459921
234,0.5,0.023337154552643354,0.02608452445082619,0 days 00:00:10.631624
235,0.5,0.13817829845965016,0.19555744753440876,0 days 00:02:31.488821
236,0.5,0.01916791383746287,0.021576833428276546,0 days 00:00:26.881437
237,0.5,0.020224000943303004,0.02269274174282706,0 days 00:00:24.508229
238,0.5,0.023306341253606002,0.02608846255565272,0 days 00:00:27.836107
239,0.5,0.02016773274283992,0.022658445818070385,0 days 00:00:16.007390
240,0.5,0.05440672358202033,0.07497112108431928,0 days 00:02:47.317660
241,0.5,0.13551677837554912,0.1918811497132927,0 days 00:04:07.068056
242,0.5,0.0402320171600727,0.051572125322652526,0 days 00:00:33.998201
243,0.5,0.022754942293215494,0.025492023315922322,0 days 00:00:28.468013
244,0.5,0.029560589813407052,0.0362031471294789,0 days 00:00:21.168066
245,0.5,0.02471383556069078,0.02827415392565721,0 days 00:03:38.943259
246,0.5,0.032701501976973385,0.04117255874408254,0 days 00:01:45.452406
247,0.5,0.1301068402183798,0.18395227156613259,0 days 00:01:27.132527
248,0.5,0.02430504718510602,0.027112380980611507,0 days 00:00:49.506331
249,0.5,0.025780760759475475,0.02999120792792975,0 days 00:04:29.811371
250,0.5,0.13121618549372513,0.18595990832271536,0 days 00:04:02.746440
251,0.5,0.021866387779453985,0.024630335479959093,0 days 00:01:09.763351
252,0.5,0.018392071213330037,0.020916633525957518,0 days 00:04:55.448604
253,0.5,0.08504537981683402,0.12360637067381144,0 days 00:00:22.674020
254,0.5,0.02410675039142482,0.027286661620846166,0 days 00:01:51.506206
255,0.5,0.022837196490378218,0.025637580189499447,0 days 00:00:34.904020
256,0.5,0.13700932853741093,0.19472020970283713,0 days 00:00:35.898782
257,0.5,0.027294773154117612,0.03285768179909905,0 days 00:00:12.253573
258,0.5,0.022605637511504222,0.025273418797519508,0 days 00:00:25.943925
259,0.5,0.022682361719335888,0.025424232125954682,0 days 00:00:26.389397
260,0.5,0.023610475432422173,0.026513288108752666,0 days 00:00:32.826113
261,0.5,0.03967650176581777,0.053292186189948194,0 days 00:01:51.833685
262,0.5,0.021993130162682818,0.024623671237868797,0 days 00:00:19.721277
263,0.5,0.020905245298229663,0.023303003882730912,0 days 00:00:20.398415
264,0.5,0.022243089009677766,0.024977880761305513,0 days 00:03:41.444323
265,0.5,0.14471692156911772,0.20525249108764018,0 days 00:00:39.206651
266,0.5,0.023438201974473296,0.02632214976315873,0 days 00:00:46.892617
267,0.5,0.020285462790195774,0.022514105478520573,0 days 00:02:42.391687
268,0.5,0.022720604984902047,0.02558346405939083,0 days 00:02:05.485380
269,0.5,0.11325667350309368,0.1598349634424128,0 days 00:00:31.642263
270,0.5,0.04959166409305167,0.0717063994787228,0 days 00:00:41.271233
271,0.5,0.021892251464839883,0.02480146509869291,0 days 00:00:26.767408
272,0.5,0.02178999314659124,0.02441616816405644,0 days 00:00:20.817099
273,0.5,0.039363713662452504,0.054563373981885606,0 days 00:01:05.018505
274,0.5,0.023166507125432934,0.025930337140101418,0 days 00:00:47.214517
275,0.5,0.021654564280161735,0.024237990916334603,0 days 00:00:51.866230
276,0.5,0.013796432137641474,0.01473160002863391,0 days 00:02:54.878953
277,0.5,0.022465216056273843,0.025208512491140794,0 days 00:01:26.757822
278,0.5,0.07774358606060927,0.10934639656450365,0 days 00:01:26.817213
279,0.5,0.024683915768716584,0.02774337535368687,0 days 00:00:32.601701
280,0.5,0.02079731355479314,0.02364477234159439,0 days 00:01:25.037867
281,0.5,0.022813889627870416,0.025737702030190195,0 days 00:02:22.668177
282,0.5,0.023181541902515836,0.02595562764259325,0 days 00:00:32.953764
283,0.5,0.04815322050244246,0.06584779824167139,0 days 00:03:20.676128
284,0.5,0.03243774354592532,0.04358162537455737,0 days 00:00:22.987361
285,0.5,0.022310128940952183,0.0250714613763404,0 days 00:00:36.513298
286,0.5,0.020543511573538478,0.023170307286218817,0 days 00:00:50.408551
287,0.5,0.020403802351003905,0.022772838251061783,0 days 00:02:21.605235
288,0.5,0.023581706113435876,0.02629481223827583,0 days 00:00:45.252530
289,0.5,0.14683068252554252,0.20787960314439524,0 days 00:04:10.105939
290,0.5,0.03609540431909164,0.04909721057699363,0 days 00:00:58.231899
291,0.5,0.02420444541602752,0.02684411085051443,0 days 00:00:58.174017
292,0.5,0.021211894829983834,0.024355267501263676,0 days 00:02:55.098712
293,0.5,0.09485950397904648,0.1359329922653982,0 days 00:00:42.212922
294,0.5,0.13907779752398738,0.19684670079606656,0 days 00:01:01.465682
295,0.5,0.024131327596229307,0.027050159398606437,0 days 00:00:22.716780
296,0.5,0.031346046711390525,0.04166359962905222,0 days 00:00:20.518278
297,0.5,0.022485526548288816,0.025511292370792117,0 days 00:00:36.146232
298,0.5,0.021387069469026434,0.024139130204445632,0 days 00:01:54.387190
299,0.5,0.11674838580321707,0.16479053377196898,0 days 00:00:24.694334
300,0.5,0.07739959576367879,0.1083568419796231,0 days 00:01:37.793780
301,0.5,0.026374559731124566,0.03118688154836337,0 days 00:00:38.674900
302,0.5,0.10433800018474737,0.14933326978274097,0 days 00:00:16.473982
303,0.5,0.02253523449294513,0.02525052568722398,0 days 00:00:35.698541
304,0.5,0.0217126661894245,0.024363598078397164,0 days 00:02:32.708485
305,0.5,0.025249586803925656,0.029498122715476888,0 days 00:00:37.805908
306,0.5,0.020885511359608835,0.023592814582947774,0 days 00:01:02.877176
307,0.5,0.05164889544120978,0.07324354023714631,0 days 00:00:49.431842
308,0.5,0.13057148871933966,0.18464925351481573,0 days 00:04:32.398155
309,0.5,0.02208231584726386,0.024783868019679328,0 days 00:00:24.585648
310,0.5,0.02362565208321633,0.026392483429358335,0 days 00:01:45.563997
311,0.5,0.021409008909266326,0.024008371077414683,0 days 00:00:30.451555
312,0.5,0.0982364473301708,0.14206610274213397,0 days 00:00:30.796664
313,0.5,0.017238314151320426,0.019105449356464403,0 days 00:01:42.817404
314,0.5,0.06148113988707378,0.08872855880533477,0 days 00:00:35.725511
315,0.5,0.02179603885872807,0.024484570728349253,0 days 00:00:16.561432
316,0.5,0.023477731925995983,0.02612467468863732,0 days 00:02:08.377567
317,0.5,0.022497608494528604,0.024978133425401252,0 days 00:01:38.139728
318,0.5,0.05955923457400416,0.08329168714709405,0 days 00:02:43.522056
319,0.5,0.14801980160234424,0.20939645631412823,0 days 00:00:43.245301
320,0.5,0.021912273950523045,0.024745738669217223,0 days 00:01:42.004707
321,0.5,0.022372536629831994,0.02495634288390376,0 days 00:01:48.012838
322,0.5,0.024183647069066748,0.026842755257025695,0 days 00:01:26.193159
323,0.5,0.022786677617330022,0.025529638415834128,0 days 00:00:23.475016
324,0.5,0.06997681970118835,0.10049031626375152,0 days 00:00:17.877680
325,0.5,0.01939344130932144,0.021545097097183972,0 days 00:00:25.130283
326,0.5,0.02311207680321876,0.025865988838154625,0 days 00:02:51.642381
327,0.5,0.02234700335845311,0.02516288400449678,0 days 00:01:10.136886
328,0.5,0.023272367396589083,0.026046629897346525,0 days 00:02:40.890692
329,0.5,0.1015555402788462,0.14666863634263683,0 days 00:00:19.604490
330,0.5,0.02249749562144341,0.025206578705967594,0 days 00:01:52.645075
331,0.5,0.11879093315208249,0.16800089286295647,0 days 00:01:02.486523
332,0.5,0.02496994270932042,0.028893469383314243,0 days 00:00:36.811649
333,0.5,0.016902599588442355,0.01730597517921105,0 days 00:00:56.364065
334,0.5,0.022577072776222926,0.02540839608281066,0 days 00:02:26.509268
335,0.5,0.1171903662832876,0.16737039090840647,0 days 00:00:36.730450
336,0.5,0.14189989973293055,0.20117002263992664,0 days 00:05:16.721361
337,0.5,0.033500042154562315,0.042830869918139,0 days 00:00:18.963222
338,0.5,0.022117420998323374,0.02481861940984036,0 days 00:01:11.218183
339,0.5,0.059554907708141425,0.08230436689143594,0 days 00:00:19.732388
340,0.5,0.12078564003936247,0.17223715090124075,0 days 00:01:46.956147
341,0.5,0.02330238844489116,0.026195239074652224,0 days 00:05:58.709503
342,0.5,0.022135316043654412,0.02481166664439814,0 days 00:00:31.199510
343,0.5,0.020666954168796766,0.023211791527220794,0 days 00:02:17.091006
344,0.5,0.02410346550521706,0.027143752769554365,0 days 00:00:16.321735
345,0.5,0.09161698815094779,0.13109068533921145,0 days 00:00:32.702597
346,0.5,0.0960161774918552,0.1369564268737486,0 days 00:02:31.574194
347,0.5,0.02449351760783796,0.027752071676472204,0 days 00:00:18.442228
348,0.5,0.11484555439820923,0.16242227121119499,0 days 00:00:46.594098
349,0.5,0.14204446165762624,0.20100622397432152,0 days 00:00:19.509539
350,0.5,0.022454539211642355,0.025155047304784663,0 days 00:00:28.847690
351,0.5,0.021772779253104325,0.024338934630459805,0 days 00:02:08.217628
352,0.5,0.05071894435116379,0.06915445817452463,0 days 00:00:21.229670
353,0.5,0.03606050030929689,0.04665695598195238,0 days 00:00:28.053954
354,0.5,0.022711934490153563,0.02546406375695366,0 days 00:00:23.522914
355,0.5,0.022726338646468548,0.02543932151077277,0 days 00:01:14.859955
356,0.5,0.04205253918982063,0.057640659407893736,0 days 00:02:15.494330
357,0.5,0.04776205534678711,0.06467524004384845,0 days 00:02:53.397564
358,0.5,0.022413088114843688,0.025374885539312355,0 days 00:01:12.794380
359,0.5,0.05273545766414308,0.07512506806331597,0 days 00:01:14.618314
360,0.5,0.025026179815033273,0.0283425269743395,0 days 00:03:04.723553
361,0.5,0.022666912204602898,0.0253537700452437,0 days 00:00:22.430267
362,0.5,0.02371246068712449,0.026453525552034927,0 days 00:03:35.086135
363,0.5,0.020188567542741065,0.02254224329459404,0 days 00:00:40.800782
364,0.5,0.02453729777697221,0.028057925946012325,0 days 00:00:31.279503
365,0.5,0.05609499531651272,0.0780407203910986,0 days 00:00:50.392211
366,0.5,0.10425911353628038,0.14788794127948035,0 days 00:00:20.640758
367,0.5,0.06433290737701074,0.09217371001888022,0 days 00:00:15.876281
368,0.5,0.02295697920357622,0.02570702758671079,0 days 00:01:37.422384
369,0.5,0.022911754654014384,0.02571810609583162,0 days 00:02:00.901568
370,0.5,0.07729902339638964,0.10768284497300187,0 days 00:01:03.789539
371,0.5,0.08202688456564533,0.116198256085697,0 days 00:00:34.342629
372,0.5,0.02215775510283694,0.02494710522237305,0 days 00:00:34.409523
373,0.5,0.06351753398080147,0.09010247012407606,0 days 00:02:00.147008
374,0.5,0.02262984025600849,0.025458261804784246,0 days 00:00:50.745753
375,0.5,0.02348490159436513,0.026230850344864397,0 days 00:00:46.289094
376,0.5,0.022715582857920358,0.025508116589394114,0 days 00:02:09.996453
