,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.8137154554759468,0.8350479189245682,0.9196505113715365,-0.15551491759925085,-0.028760393046107335,-0.2146408580807638,0.8518518518518519,0.8806122448979592,0.8662320483749055
1,0.8188331627430911,0.8407570527098962,0.9293873808587654,0.18021350545034895,0.014078036294424612,0.26736331047524625,0.8709677419354839,0.8850457782299085,0.8780067600826962
2,0.833947583947584,0.8277685720394592,0.9218567984428683,-0.16421456470792586,0.04016470380799764,-0.1805267959227222,0.8090815273477813,0.8492462311557789,0.8291638792517801
3,0.8194103194103194,0.8399364281817243,0.9254714203297107,-0.16695994345726622,0.0002765553230886786,-0.23291997063587883,0.8792415169660679,0.8795180722891566,0.8793797946276123
4,0.812039312039312,0.843898377250542,0.9313011025996433,-0.1579670959674407,-0.0858403674578554,-0.2951887550124098,0.8313253012048193,0.9171656686626747,0.874245484933747
5,0.8388615888615889,0.8451259373197462,0.926846748725199,-0.16095431789688935,-0.04942892959119716,-0.2324745432581359,0.815028901734104,0.8644578313253012,0.8397433665297026
6,0.8454135954135954,0.8330177176890211,0.9242295643283708,-0.1855688070646091,-0.06553231870653098,-0.25255125244510257,0.7530120481927711,0.8185443668993021,0.7857782075460367
7,0.8151105651105651,0.8374279704386651,0.9217944038859409,-0.1607381852565241,0.054031630504440153,-0.17991303386726995,0.8721047331319235,0.9261363636363636,0.8991205483841436
8,0.838042588042588,0.8355006579803286,0.9213657668320349,-0.1872248767521082,0.010523451540233375,-0.2408421384137077,0.8292201382033564,0.8397435897435898,0.834481863973473
9,0.8177723177723177,0.8429882783941826,0.9264160392923056,0.15815719571447007,0.06943022859092451,0.27046979358699264,0.8333333333333334,0.9027635619242579,0.8680484476287956
