,pr_0,tpr_0,bal_acc_0,roc_0,pr_1,tpr_1,bal_acc_1,roc_1,tpr,bal_acc,roc
0,0.4684873949579832,0.6451612903225806,0.6844227504244482,0.7123125353706847,0.6544715447154471,0.785234899328859,0.6658133259530893,0.7226873313498926,0.6977329974811083,0.6842511141251695,0.7205580313892657
1,0.579520697167756,0.7044534412955465,0.6352455885723016,0.6875811626308151,0.6996197718631179,0.8266666666666667,0.6478466076696165,0.7267256637168141,0.7506297229219143,0.6414687076148033,0.7015074597946134
2,0.42299794661190965,0.5511811023622047,0.6339596498935487,0.6570578892230745,0.5872340425531914,0.6643356643356644,0.5984721799939192,0.626900273639404,0.5919395465994962,0.6282774656074404,0.6560821546211975
3,0.0,0.0,0.5,0.7095214459316059,0.0,0.0,0.5,0.6381683813940009,0.0,0.5,0.6882823635124249
4,0.0,0.0,0.5,0.6529980657640232,0.0,0.0,0.5,0.6683261183261183,0.0,0.5,0.6608780108780109
5,0.0,0.0,0.5,0.6233699382292383,0.0,0.0,0.5,0.6141141141141141,0.0,0.5,0.6251748251748251
6,0.0,0.0,0.5,0.6202787468133638,0.0,0.0,0.5,0.5658312060029396,0.0,0.5,0.6048989898989898
7,0.0,0.0,0.5,0.7173840507173841,0.0,0.0,0.5,0.64055460371851,0.0,0.5,0.6957148407148408
8,0.4021505376344086,0.5622317596566524,0.6604262246559124,0.7255531300873167,0.55859375,0.6748466257668712,0.6600039580447259,0.6828616663368295,0.6085858585858586,0.6673698523698524,0.7201864801864802
9,0.611336032388664,0.7161290322580646,0.6406732117812062,0.6787517531556803,0.43037974683544306,0.5809128630705395,0.6531173757412783,0.7164621658682528,0.6338383838383839,0.6569191919191919,0.7134459984459984
