,acc,bal_acc,roc,eq_loss,eod,spd
0,0.685595567867036,0.6842511141251695,0.7205580313892657,-0.016532011835923233,0.1400736090062784,0.1859841497574639
1,0.6523545706371191,0.6414687076148033,0.7015074597946134,-0.025478868783902042,0.12221322537112012,0.12009907469536185
2,0.6246537396121884,0.6282774656074404,0.6560821546211975,-0.015208732486746035,0.11315456197345963,0.1642360959412818
3,0.4515235457063712,0.5,0.6882823635124249,0.0032406195426485374,0.0,0.0
4,0.4507628294036061,0.5,0.6608780108780109,-0.026796252631874684,0.0,0.0
5,0.4507628294036061,0.5,0.6251748251748251,-0.02187109397698661,0.0,0.0
6,0.4507628294036061,0.5,0.6048989898989898,-0.007161244903286845,0.0,0.0
7,0.4507628294036061,0.5,0.6957148407148408,-0.010318705828349595,0.0,0.0
8,0.6615811373092927,0.6673698523698524,0.7201864801864802,-0.0014873215742318147,0.11261486611021876,0.1564432123655914
9,0.6546463245492372,0.6569191919191919,0.7134459984459984,0.015809999269304376,-0.1352161691875251,-0.1809562855532209
