number,duration,params_fair_weight,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:00:13.344349,0.6350927897869567,0.07887119888732055,0.33853824796273435,0.2535780054818221,26,35,18.34487007277807
1,0 days 00:02:24.778725,0.0822828589312152,0.022443736281320417,0.19475126304529122,0.2934980257451468,393,19,0.001173145044101587
2,0 days 00:00:49.645073,0.07472162238688136,0.010369576654629448,199.77389156911585,0.0012027171617082573,163,3,0.015211150429715697
3,0 days 00:00:14.934451,0.003545155561924795,0.018995089823183604,128.4064330498538,0.22625515664933515,37,7,666.0959931118939
4,0 days 00:01:02.492365,0.006670156130805901,0.25012116606882434,20.251715220911215,0.0051217796420165,140,62,640.7072607494017
5,0 days 00:02:34.770733,0.006928691885639299,0.021343900357834546,50.045444531158466,0.06180060512500111,382,35,10.034310628951282
6,0 days 00:00:55.236731,0.06990406715698833,0.04072697857957291,3.4998196277306253,0.029213591308850186,129,52,222.41871329494091
7,0 days 00:01:14.294771,0.017567871997035512,0.10997272515627601,0.08768956380941928,0.00309277776887656,210,25,3.441666461045076
8,0 days 00:01:08.149978,0.3294655265271256,0.1406975893244782,0.009297179719940454,0.16658242914289087,177,35,81.21358197201624
9,0 days 00:00:21.119117,0.008885544322355693,0.02188616462571159,0.06195494427370533,0.13629036988917878,45,35,4.713497541501305
10,0 days 00:01:25.133753,0.0029720919922121888,0.048537114188069816,0.023828255256186304,0.0020497353778938716,242,14,811.4463389632706
11,0 days 00:01:39.783345,0.1388183167180784,0.01990792323108141,0.005067109909934146,0.34370996780356955,240,50,0.04636163308062723
12,0 days 00:00:42.829764,0.007601923839508294,0.06197665204497231,1.3227968727361747,0.1355203535833556,100,44,94.23541056948403
13,0 days 00:01:01.510706,0.024841995496102515,0.06551712024281804,127.40737098920485,0.21129863785283712,196,5,0.15600750059786395
14,0 days 00:01:28.105474,0.46849423577006316,0.11203619492446203,0.021748449877801536,0.006919423722713708,289,12,0.10666532996365016
15,0 days 00:00:26.019390,0.06839535608273273,0.017626364492214993,5.718410539876555,0.002344329617922598,53,63,10.571646582401305
16,0 days 00:00:16.948300,0.12976925234891584,0.2288165594129354,2.33051865416956,0.01930192580404908,39,36,0.004945289035134205
17,0 days 00:00:23.861218,0.008195045227729332,0.32168039415244043,0.7569312949813136,0.006622032042903884,62,24,0.004048155729825779
18,0 days 00:00:31.765115,0.013640919966845742,0.3837357580352184,0.002122396553225701,0.03283256290743451,84,41,0.05445414981573724
19,0 days 00:01:47.860446,0.0027770270209042016,0.10002873348948774,363.8880739598864,0.012730598651328699,303,26,1.7259069053054437
20,0 days 00:02:37.622053,0.0014965189005244626,0.01624292662845546,0.002466117821052693,0.14022841868401242,333,49,0.03434799143891442
21,0 days 00:00:13.510052,0.5936210489760263,0.05587846949839784,28.067567893518987,0.0036533513525439645,33,11,0.0013118761723265012
22,0 days 00:00:14.883500,0.0641151086089593,0.01530879342790202,0.2012468558899396,0.3384199080407608,35,22,0.03455178979411587
23,0 days 00:00:52.053235,0.002662565541064849,0.027118925646668155,0.00414831136524726,0.004815573844428438,165,4,35.365082723800604
24,0 days 00:01:22.058407,0.005383621324235602,0.06669921212601372,0.00101208740968968,0.004509865026913792,189,56,460.6324723750039
25,0 days 00:01:28.927468,0.863322267364217,0.04288163523351194,0.003699216432541618,0.04075195825820593,281,11,3.575325896549768
26,0 days 00:00:30.818981,0.001720245285560496,0.014180268199957494,15.551602080311776,0.004599122315051588,79,19,0.002131024221198367
27,0 days 00:00:18.244964,0.006264179247893802,0.17342686586420833,9.205418177398895,0.2661740293116118,40,46,1.172653335284016
28,0 days 00:00:13.232294,0.0010704702046355932,0.44974228266802235,0.04271262945038597,0.010749587054847298,41,3,3.4511083454201863
29,0 days 00:01:19.768665,0.7414079575109148,0.343170143110462,22.70909678686977,0.2786574752250652,221,60,0.15798059424156152
30,0 days 00:00:19.950669,0.010106778552607085,0.21221335184645693,0.001465981427246916,0.0014086648926399012,45,42,0.0564597085160401
31,0 days 00:00:41.277713,0.006107471232588828,0.16461779989870723,0.09438857071045315,0.3834226492169822,99,58,779.6098475617213
32,0 days 00:01:04.514340,0.09133279030092534,0.14580357313680714,311.1216831631509,0.1870663765379146,192,26,0.006657730483198828
33,0 days 00:02:52.259991,0.13585811796831135,0.02546950963152198,0.009589636026191962,0.004160545598051396,415,58,0.0013431361675916478
34,0 days 00:01:37.579632,0.13218805230729833,0.06221823498407127,0.4906533094454949,0.3871533759212667,293,18,0.45516033030529907
35,0 days 00:00:14.993342,0.10787993036470757,0.04872872311030248,0.03392602697288955,0.05598159393495447,48,4,0.016592698298071758
36,0 days 00:00:11.525195,0.03889661246189857,0.0360898533240868,0.1211684351643639,0.027167417074577295,23,35,0.0712613052796572
37,0 days 00:00:45.455545,0.06460579313014307,0.11508508566344747,2.6361946122272313,0.0015753179667579815,126,33,0.0013100163295304865
38,0 days 00:01:06.036938,0.2727916645694422,0.27214759063737115,0.09508157218406611,0.0048644853478630465,162,55,423.46724007155996
39,0 days 00:00:34.735056,0.18008445315106864,0.03313932951763432,301.3117842000934,0.013406635278168329,90,26,3.68326106125524
40,0 days 00:00:23.230871,0.1026678173160755,0.11890523185416207,0.033416748211306455,0.15058805517951515,49,48,1.1669269635144848
41,0 days 00:02:26.606684,0.002996908996612824,0.015005338238528104,80.35280554964045,0.09400709101696961,390,25,0.8541626831966205
42,0 days 00:01:03.075978,0.28623083805643246,0.0830720997848706,0.3239771770703611,0.06092237650582869,150,57,925.082584249142
43,0 days 00:02:41.702490,0.4782805032447082,0.038009541986832575,1.035610888302555,0.1177046443302564,449,41,58.2298148455948
44,0 days 00:00:11.165253,0.0017665971072316877,0.03373506952737325,0.24860810688155768,0.008467329801084018,22,34,0.9809480508378223
45,0 days 00:00:14.010470,0.07082653919618558,0.39995300586451576,0.0019600172076980208,0.0012748392056054398,34,27,0.03171101413533953
46,0 days 00:01:27.419336,0.3149867351882924,0.038281944094653235,744.1175167809255,0.020055502132570457,247,27,0.015006820678673266
47,0 days 00:00:11.735277,0.07159114187730366,0.11061063412056887,2.375350219407659,0.017820750461329363,22,57,177.50575885177182
48,0 days 00:00:51.349746,0.001311729470474412,0.20711758600246644,1.7864083805329949,0.08089232045430247,131,58,0.14341730714838047
49,0 days 00:01:55.677013,0.14954343089742278,0.023116203819712498,20.10102274485445,0.016407009543330225,422,2,36.573343890011536
50,0 days 00:00:41.082346,0.11037337961951636,0.4185044485465567,7.78287630170768,0.015546091198286968,147,3,243.6013861765675
51,0 days 00:00:13.587453,0.11914934241208767,0.06289592650794668,0.030616525093626005,0.007629853309159398,28,46,0.0294258022286803
52,0 days 00:01:44.695805,0.002571601131395227,0.014125783312895936,3.188909903017264,0.0015471279381923488,228,46,0.004848668602191966
53,0 days 00:00:13.250734,0.020135573103161813,0.2717940383358038,4.635909832182714,0.009787863829857872,26,40,362.91948911287136
54,0 days 00:03:02.080341,0.1945480097839303,0.05118156198897958,0.3760772120518906,0.006450105855947335,499,58,15.178315267830865
55,0 days 00:00:13.735803,0.0021370530636170984,0.13605889859788603,75.61429454548511,0.22218962305161483,27,54,0.5267847164316575
56,0 days 00:01:14.020610,0.6892759458607804,0.2595680921812479,0.010445942629655439,0.005140429074993306,258,4,212.20383799291625
57,0 days 00:00:31.144048,0.8001007037371373,0.05281128296862917,119.59226231096342,0.4628911143424516,73,36,0.015097516079321511
58,0 days 00:00:09.022328,0.019107759211481192,0.011115035960703155,13.91144487381017,0.14664805476442075,22,6,0.25376462493553625
59,0 days 00:00:35.340769,0.15110819139650503,0.01899208528921544,0.045797955243904134,0.08744845845319203,82,41,0.19601473409200423
60,0 days 00:01:56.716076,0.4591216739510565,0.1881411871637877,134.70179105216482,0.009645852729878028,399,15,0.15556532188062067
61,0 days 00:01:26.053869,0.17858500856872697,0.010275457055951735,0.5378519227555794,0.0014583566682844714,241,17,3.375454249597005
62,0 days 00:01:48.666643,0.08346447014890128,0.09653683016218698,23.482859142261066,0.013376918708915636,339,23,0.03490427654700282
63,0 days 00:00:14.692463,0.20537156119338218,0.09810652646503644,118.85893519357512,0.17296810800739768,39,10,0.47307929524921305
64,0 days 00:00:33.796328,0.005429908624537617,0.050624807021943705,5.177996986748574,0.027360668142864728,76,41,343.94244818793504
65,0 days 00:00:53.724538,0.003071208612624578,0.23516720099977145,0.010177064946639476,0.0013104317146205083,132,63,81.95927551623608
