,acc,bal_acc,roc,eq_loss,eod,spd
0,0.75,0.7357142857142858,0.8228571428571428,-0.3576152065308508,0.08657047724750278,0.04285714285714293
1,0.71,0.7261904761904763,0.7428571428571429,-0.10097263187245331,0.04999999999999993,0.11948529411764708
2,0.65,0.6642857142857143,0.725952380952381,0.011901419263098068,-0.040000000000000036,-0.06685366993922393
3,0.64,0.6285714285714286,0.7166666666666667,-0.005093202603238978,-0.31118881118881114,-0.2988115449915111
4,0.78,0.7857142857142858,0.8571428571428572,0.05322782521783731,0.008547008547008517,-0.010147133434804667
5,0.69,0.7119047619047619,0.7780952380952381,-0.42662104149915164,0.16287878787878796,0.15486915486915487
6,0.74,0.6904761904761905,0.7209523809523809,-0.17729111418791166,0.12,0.09355509355509362
7,0.72,0.6857142857142857,0.7533333333333333,-0.09021372803585981,0.3653846153846154,0.3460172501268392
8,0.66,0.6619047619047619,0.6973809523809524,-0.026887427318254775,0.010000000000000009,0.016830294530154277
9,0.74,0.6619047619047619,0.8104761904761904,0.05692901463812855,-0.010000000000000009,-0.0729312762973352
